"","Código","Unidade Territorial","UF","Referência","Quantidade total de pessoas em famílias beneficiárias do Programa Bolsa Família"
"14203",412400,"SANTANA DO ITARARÉ","PR","11/2019",735
"14204",412400,"SANTANA DO ITARARÉ","PR","03/2020",842
"14205",412400,"SANTANA DO ITARARÉ","PR","05/2020",839
"14206",412400,"SANTANA DO ITARARÉ","PR","11/2020",841
"14207",412400,"SANTANA DO ITARARÉ","PR","03/2021",898
"14208",412400,"SANTANA DO ITARARÉ","PR","09/2019",772
"14209",412400,"SANTANA DO ITARARÉ","PR","04/2020",837
"14210",412400,"SANTANA DO ITARARÉ","PR","02/2021",912
"14211",412400,"SANTANA DO ITARARÉ","PR","07/2018",880
"14212",412400,"SANTANA DO ITARARÉ","PR","05/2021",913
"14213",412400,"SANTANA DO ITARARÉ","PR","01/2019",830
"14214",412400,"SANTANA DO ITARARÉ","PR","08/2020",840
"14215",412400,"SANTANA DO ITARARÉ","PR","10/2018",853
"14216",412400,"SANTANA DO ITARARÉ","PR","10/2020",842
"14217",412400,"SANTANA DO ITARARÉ","PR","12/2019",816
"14218",412400,"SANTANA DO ITARARÉ","PR","12/2018",855
"14219",412400,"SANTANA DO ITARARÉ","PR","08/2019",781
"14220",412400,"SANTANA DO ITARARÉ","PR","09/2020",842
"14221",412400,"SANTANA DO ITARARÉ","PR","01/2021",898
"14222",412400,"SANTANA DO ITARARÉ","PR","01/2020",814
"14223",412400,"SANTANA DO ITARARÉ","PR","03/2019",859
"14224",412400,"SANTANA DO ITARARÉ","PR","06/2020",841
"14225",412400,"SANTANA DO ITARARÉ","PR","05/2018",872
"14226",412400,"SANTANA DO ITARARÉ","PR","07/2020",843
"14227",412400,"SANTANA DO ITARARÉ","PR","12/2020",843
"14228",412400,"SANTANA DO ITARARÉ","PR","04/2019",866
"14229",412400,"SANTANA DO ITARARÉ","PR","04/2021",909
"14230",412400,"SANTANA DO ITARARÉ","PR","03/2018",842
"14231",412400,"SANTANA DO ITARARÉ","PR","09/2018",847
"14232",412400,"SANTANA DO ITARARÉ","PR","01/2018",878
"14233",412400,"SANTANA DO ITARARÉ","PR","06/2021",908
"14234",412402,"SANTA TEREZA DO OESTE","PR","01/2020",1210
"14235",412402,"SANTA TEREZA DO OESTE","PR","05/2018",1094
"14236",412402,"SANTA TEREZA DO OESTE","PR","03/2020",1283
"14237",412402,"SANTA TEREZA DO OESTE","PR","10/2020",1303
"14238",412402,"SANTA TEREZA DO OESTE","PR","11/2018",1138
"14239",412402,"SANTA TEREZA DO OESTE","PR","01/2019",1010
"14240",412402,"SANTA TEREZA DO OESTE","PR","03/2018",1051
"14241",412402,"SANTA TEREZA DO OESTE","PR","10/2019",942
"14242",412402,"SANTA TEREZA DO OESTE","PR","04/2020",1289
"14243",412402,"SANTA TEREZA DO OESTE","PR","05/2021",1527
"14244",412402,"SANTA TEREZA DO OESTE","PR","07/2019",939
"14245",412402,"SANTA TEREZA DO OESTE","PR","06/2021",1542
"14246",412402,"SANTA TEREZA DO OESTE","PR","04/2019",1014
"14247",412402,"SANTA TEREZA DO OESTE","PR","06/2019",922
"14248",412402,"SANTA TEREZA DO OESTE","PR","04/2018",1114
"14249",412402,"SANTA TEREZA DO OESTE","PR","12/2019",1203
"14250",412402,"SANTA TEREZA DO OESTE","PR","01/2021",1454
"14251",412402,"SANTA TEREZA DO OESTE","PR","09/2018",1041
"14252",412402,"SANTA TEREZA DO OESTE","PR","12/2020",1316
"14253",412402,"SANTA TEREZA DO OESTE","PR","08/2020",1281
"14254",412402,"SANTA TEREZA DO OESTE","PR","03/2019",978
"14255",412402,"SANTA TEREZA DO OESTE","PR","12/2018",1018
"14256",412402,"SANTA TEREZA DO OESTE","PR","06/2020",1283
"14257",412402,"SANTA TEREZA DO OESTE","PR","07/2021",1522
"14258",412402,"SANTA TEREZA DO OESTE","PR","05/2019",959
"14259",412402,"SANTA TEREZA DO OESTE","PR","02/2021",1451
"14260",412402,"SANTA TEREZA DO OESTE","PR","09/2020",1286
"14261",412402,"SANTA TEREZA DO OESTE","PR","11/2020",1309
"14262",412402,"SANTA TEREZA DO OESTE","PR","05/2020",1286
"14263",412402,"SANTA TEREZA DO OESTE","PR","06/2018",994
"14264",412402,"SANTA TEREZA DO OESTE","PR","02/2019",1012
"14265",412402,"SANTA TEREZA DO OESTE","PR","03/2021",1508
"14266",412402,"SANTA TEREZA DO OESTE","PR","10/2018",1098
"14267",412402,"SANTA TEREZA DO OESTE","PR","07/2020",1279
"14268",412402,"SANTA TEREZA DO OESTE","PR","07/2018",1047
"14269",412402,"SANTA TEREZA DO OESTE","PR","04/2021",1530
"14270",412402,"SANTA TEREZA DO OESTE","PR","02/2020",1237
"14271",412402,"SANTA TEREZA DO OESTE","PR","08/2018",997
"14272",412402,"SANTA TEREZA DO OESTE","PR","01/2018",1222
"14273",412402,"SANTA TEREZA DO OESTE","PR","09/2019",929
"14274",412402,"SANTA TEREZA DO OESTE","PR","08/2019",912
"14275",412402,"SANTA TEREZA DO OESTE","PR","11/2019",929
"14276",412402,"SANTA TEREZA DO OESTE","PR","02/2018",1149
"14277",412405,"SANTA TEREZINHA DE ITAIPU","PR","07/2019",1608
"14278",412405,"SANTA TEREZINHA DE ITAIPU","PR","09/2019",1514
"14279",412405,"SANTA TEREZINHA DE ITAIPU","PR","12/2020",1735
"14280",412405,"SANTA TEREZINHA DE ITAIPU","PR","04/2020",1773
"14281",412405,"SANTA TEREZINHA DE ITAIPU","PR","03/2018",1518
"14282",412405,"SANTA TEREZINHA DE ITAIPU","PR","04/2021",1967
"14283",412405,"SANTA TEREZINHA DE ITAIPU","PR","10/2019",1474
"14284",412405,"SANTA TEREZINHA DE ITAIPU","PR","03/2021",1968
"14285",412405,"SANTA TEREZINHA DE ITAIPU","PR","08/2019",1527
"14286",412405,"SANTA TEREZINHA DE ITAIPU","PR","08/2020",1756
"14287",412405,"SANTA TEREZINHA DE ITAIPU","PR","11/2019",1465
"14288",412405,"SANTA TEREZINHA DE ITAIPU","PR","05/2018",1558
"14289",412405,"SANTA TEREZINHA DE ITAIPU","PR","09/2020",1758
"14290",412405,"SANTA TEREZINHA DE ITAIPU","PR","10/2018",1668
"14291",412405,"SANTA TEREZINHA DE ITAIPU","PR","07/2021",1965
"14292",412405,"SANTA TEREZINHA DE ITAIPU","PR","02/2021",1943
"14293",412405,"SANTA TEREZINHA DE ITAIPU","PR","11/2020",1758
"14294",412405,"SANTA TEREZINHA DE ITAIPU","PR","02/2019",1669
"14295",412405,"SANTA TEREZINHA DE ITAIPU","PR","01/2019",1645
"14296",412405,"SANTA TEREZINHA DE ITAIPU","PR","06/2018",1626
"14297",412405,"SANTA TEREZINHA DE ITAIPU","PR","01/2020",1685
"14298",412405,"SANTA TEREZINHA DE ITAIPU","PR","06/2020",1779
"14299",412405,"SANTA TEREZINHA DE ITAIPU","PR","05/2020",1781
"14300",412405,"SANTA TEREZINHA DE ITAIPU","PR","11/2018",1700
"14301",412405,"SANTA TEREZINHA DE ITAIPU","PR","07/2020",1768
"14302",412405,"SANTA TEREZINHA DE ITAIPU","PR","02/2020",1739
"14303",412405,"SANTA TEREZINHA DE ITAIPU","PR","03/2019",1699
"14304",412405,"SANTA TEREZINHA DE ITAIPU","PR","01/2021",1905
"14305",412405,"SANTA TEREZINHA DE ITAIPU","PR","05/2019",1650
"14306",412405,"SANTA TEREZINHA DE ITAIPU","PR","07/2018",1635
"14307",412405,"SANTA TEREZINHA DE ITAIPU","PR","04/2018",1539
"14308",412405,"SANTA TEREZINHA DE ITAIPU","PR","12/2019",1702
"14309",412405,"SANTA TEREZINHA DE ITAIPU","PR","12/2018",1646
"14310",412405,"SANTA TEREZINHA DE ITAIPU","PR","03/2020",1778
"14311",412405,"SANTA TEREZINHA DE ITAIPU","PR","08/2018",1562
"14312",412405,"SANTA TEREZINHA DE ITAIPU","PR","10/2020",1751
"14313",412405,"SANTA TEREZINHA DE ITAIPU","PR","06/2019",1617
"14314",412405,"SANTA TEREZINHA DE ITAIPU","PR","01/2018",1496
"14315",412405,"SANTA TEREZINHA DE ITAIPU","PR","02/2018",1519
"14316",412405,"SANTA TEREZINHA DE ITAIPU","PR","09/2018",1621
"14317",412405,"SANTA TEREZINHA DE ITAIPU","PR","06/2021",1961
"14318",412405,"SANTA TEREZINHA DE ITAIPU","PR","05/2021",1975
"14319",412405,"SANTA TEREZINHA DE ITAIPU","PR","04/2019",1710
"14320",412410,"SANTO ANTÔNIO DA PLATINA","PR","04/2018",5390
"14321",412410,"SANTO ANTÔNIO DA PLATINA","PR","12/2020",5820
"14322",412410,"SANTO ANTÔNIO DA PLATINA","PR","09/2019",5275
"14323",412410,"SANTO ANTÔNIO DA PLATINA","PR","01/2020",5124
"14324",412410,"SANTO ANTÔNIO DA PLATINA","PR","02/2018",5657
"14325",412410,"SANTO ANTÔNIO DA PLATINA","PR","06/2021",6407
"14326",412410,"SANTO ANTÔNIO DA PLATINA","PR","04/2020",5879
"14327",412410,"SANTO ANTÔNIO DA PLATINA","PR","12/2019",5127
"14328",412410,"SANTO ANTÔNIO DA PLATINA","PR","08/2020",5815
"14329",412410,"SANTO ANTÔNIO DA PLATINA","PR","03/2018",5328
"14330",412410,"SANTO ANTÔNIO DA PLATINA","PR","04/2021",6431
"14331",412410,"SANTO ANTÔNIO DA PLATINA","PR","06/2020",5856
"14332",412410,"SANTO ANTÔNIO DA PLATINA","PR","05/2021",6414
"14333",412410,"SANTO ANTÔNIO DA PLATINA","PR","04/2019",5634
"14334",412410,"SANTO ANTÔNIO DA PLATINA","PR","10/2019",5189
"14335",412410,"SANTO ANTÔNIO DA PLATINA","PR","10/2020",5817
"14336",412410,"SANTO ANTÔNIO DA PLATINA","PR","01/2021",5696
"14337",412410,"SANTO ANTÔNIO DA PLATINA","PR","08/2019",5255
"14338",412410,"SANTO ANTÔNIO DA PLATINA","PR","07/2019",5379
"14339",412410,"SANTO ANTÔNIO DA PLATINA","PR","03/2021",6427
"14340",412410,"SANTO ANTÔNIO DA PLATINA","PR","05/2018",5281
"14341",412410,"SANTO ANTÔNIO DA PLATINA","PR","09/2018",5267
"14342",412410,"SANTO ANTÔNIO DA PLATINA","PR","06/2018",5343
"14343",412410,"SANTO ANTÔNIO DA PLATINA","PR","11/2019",5194
"14344",412410,"SANTO ANTÔNIO DA PLATINA","PR","06/2019",5374
"14345",412410,"SANTO ANTÔNIO DA PLATINA","PR","07/2018",5413
"14346",412410,"SANTO ANTÔNIO DA PLATINA","PR","10/2018",5336
"14347",412410,"SANTO ANTÔNIO DA PLATINA","PR","11/2018",5261
"14348",412410,"SANTO ANTÔNIO DA PLATINA","PR","09/2020",5812
"14349",412410,"SANTO ANTÔNIO DA PLATINA","PR","08/2018",5229
"14350",412410,"SANTO ANTÔNIO DA PLATINA","PR","01/2019",5245
"14351",412410,"SANTO ANTÔNIO DA PLATINA","PR","07/2021",6412
"14352",412410,"SANTO ANTÔNIO DA PLATINA","PR","07/2020",5854
"14353",412410,"SANTO ANTÔNIO DA PLATINA","PR","03/2020",5885
"14354",412410,"SANTO ANTÔNIO DA PLATINA","PR","02/2021",6390
"14355",412410,"SANTO ANTÔNIO DA PLATINA","PR","02/2020",5018
"14356",412410,"SANTO ANTÔNIO DA PLATINA","PR","12/2018",5121
"14357",412410,"SANTO ANTÔNIO DA PLATINA","PR","11/2020",5826
"14358",412410,"SANTO ANTÔNIO DA PLATINA","PR","05/2019",5434
"14359",412410,"SANTO ANTÔNIO DA PLATINA","PR","03/2019",5489
"14360",412410,"SANTO ANTÔNIO DA PLATINA","PR","02/2019",5399
"14361",412410,"SANTO ANTÔNIO DA PLATINA","PR","01/2018",5608
"14362",412410,"SANTO ANTÔNIO DA PLATINA","PR","05/2020",5867
"14363",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","03/2019",354
"14364",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","02/2021",441
"14365",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","06/2018",332
"14366",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","01/2019",319
"14367",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","12/2018",310
"14368",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","11/2018",323
"14369",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","01/2020",350
"14370",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","06/2020",409
"14371",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","05/2019",387
"14372",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","09/2018",320
"14373",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","12/2020",417
"14374",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","03/2021",448
"14375",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","10/2018",318
"14376",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","02/2019",330
"14377",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","04/2021",440
"14378",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","04/2018",362
"14379",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","07/2018",331
"14380",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","08/2020",409
"14381",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","01/2021",401
"14382",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","08/2018",319
"14383",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","11/2019",352
"14384",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","07/2020",408
"14385",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","12/2019",348
"14386",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","03/2020",417
"14387",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","10/2020",414
"14388",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","06/2019",365
"14389",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","05/2021",435
"14390",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","01/2018",336
"14391",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","07/2019",368
"14392",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","09/2019",356
"14393",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","04/2020",413
"14394",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","03/2018",352
"14395",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","08/2019",360
"14396",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","02/2018",341
"14397",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","10/2019",351
"14398",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","06/2021",436
"14399",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","04/2019",386
"14400",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","02/2020",333
"14401",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","09/2020",410
"14402",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","05/2018",340
"14403",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","11/2020",416
"14404",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","07/2021",433
"14405",412420,"SANTO ANTÔNIO DO CAIUÁ","PR","05/2020",409
"14406",412430,"SANTO ANTÔNIO DO PARAÍSO","PR","02/2019",470
"14407",412430,"SANTO ANTÔNIO DO PARAÍSO","PR","04/2019",482
"14408",412430,"SANTO ANTÔNIO DO PARAÍSO","PR","01/2019",472
"14409",412430,"SANTO ANTÔNIO DO PARAÍSO","PR","06/2021",418
"14410",412430,"SANTO ANTÔNIO DO PARAÍSO","PR","03/2018",399
