"","Código","Unidade Territorial","UF","Referência","Total de pessoas inscritas no Cadastro Único"
"452",410045,"ALTAMIRA DO PARANÁ","PR","09/2016",2882
"453",410045,"ALTAMIRA DO PARANÁ","PR","06/2015",2746
"454",410045,"ALTAMIRA DO PARANÁ","PR","09/2013",3144
"455",410045,"ALTAMIRA DO PARANÁ","PR","06/2021",2204
"456",410045,"ALTAMIRA DO PARANÁ","PR","07/2019",2466
"457",410045,"ALTAMIRA DO PARANÁ","PR","05/2019",2430
"458",410045,"ALTAMIRA DO PARANÁ","PR","01/2013",3242
"459",410045,"ALTAMIRA DO PARANÁ","PR","05/2021",2269
"460",410045,"ALTAMIRA DO PARANÁ","PR","09/2020",2339
"461",410045,"ALTAMIRA DO PARANÁ","PR","03/2018",2754
"462",410045,"ALTAMIRA DO PARANÁ","PR","09/2015",2734
"463",410045,"ALTAMIRA DO PARANÁ","PR","12/2018",2419
"464",410045,"ALTAMIRA DO PARANÁ","PR","05/2016",2836
"465",410045,"ALTAMIRA DO PARANÁ","PR","03/2019",2439
"466",410045,"ALTAMIRA DO PARANÁ","PR","04/2018",2742
"467",410045,"ALTAMIRA DO PARANÁ","PR","01/2015",2851
"468",410045,"ALTAMIRA DO PARANÁ","PR","03/2014",3167
"469",410045,"ALTAMIRA DO PARANÁ","PR","10/2016",2853
"470",410045,"ALTAMIRA DO PARANÁ","PR","11/2019",2282
"471",410045,"ALTAMIRA DO PARANÁ","PR","11/2014",2811
"472",410045,"ALTAMIRA DO PARANÁ","PR","01/2019",2419
"473",410045,"ALTAMIRA DO PARANÁ","PR","02/2013",3245
"474",410045,"ALTAMIRA DO PARANÁ","PR","01/2020",2309
"475",410045,"ALTAMIRA DO PARANÁ","PR","10/2014",2796
"476",410045,"ALTAMIRA DO PARANÁ","PR","03/2015",2874
"477",410045,"ALTAMIRA DO PARANÁ","PR","01/2016",2768
"478",410045,"ALTAMIRA DO PARANÁ","PR","01/2014",3161
"479",410045,"ALTAMIRA DO PARANÁ","PR","04/2016",2818
"480",410045,"ALTAMIRA DO PARANÁ","PR","04/2019",2405
"481",410045,"ALTAMIRA DO PARANÁ","PR","06/2018",2739
"482",410045,"ALTAMIRA DO PARANÁ","PR","05/2015",2790
"483",410045,"ALTAMIRA DO PARANÁ","PR","04/2013",3196
"484",410045,"ALTAMIRA DO PARANÁ","PR","12/2013",3167
"485",410045,"ALTAMIRA DO PARANÁ","PR","02/2021",2260
"486",410045,"ALTAMIRA DO PARANÁ","PR","10/2020",2341
"487",410045,"ALTAMIRA DO PARANÁ","PR","12/2012",3221
"488",410045,"ALTAMIRA DO PARANÁ","PR","11/2013",3163
"489",410045,"ALTAMIRA DO PARANÁ","PR","07/2020",2303
"490",410045,"ALTAMIRA DO PARANÁ","PR","04/2021",2255
"491",410045,"ALTAMIRA DO PARANÁ","PR","08/2014",2765
"492",410045,"ALTAMIRA DO PARANÁ","PR","09/2018",2561
"493",410045,"ALTAMIRA DO PARANÁ","PR","06/2020",2289
"494",410045,"ALTAMIRA DO PARANÁ","PR","08/2015",2722
"495",410045,"ALTAMIRA DO PARANÁ","PR","11/2020",2256
"496",410045,"ALTAMIRA DO PARANÁ","PR","08/2013",3139
"497",410045,"ALTAMIRA DO PARANÁ","PR","12/2020",2265
"498",410045,"ALTAMIRA DO PARANÁ","PR","08/2012",3165
"499",410045,"ALTAMIRA DO PARANÁ","PR","06/2019",2443
"500",410045,"ALTAMIRA DO PARANÁ","PR","08/2017",2881
"501",410045,"ALTAMIRA DO PARANÁ","PR","11/2016",2851
"502",410045,"ALTAMIRA DO PARANÁ","PR","06/2014",3226
"503",410045,"ALTAMIRA DO PARANÁ","PR","07/2017",2882
"504",410045,"ALTAMIRA DO PARANÁ","PR","04/2020",2234
"505",410045,"ALTAMIRA DO PARANÁ","PR","10/2017",2758
"506",410045,"ALTAMIRA DO PARANÁ","PR","07/2014",3253
"507",410045,"ALTAMIRA DO PARANÁ","PR","04/2017",2886
"508",410045,"ALTAMIRA DO PARANÁ","PR","12/2014",2837
"509",410045,"ALTAMIRA DO PARANÁ","PR","07/2016",2872
"510",410045,"ALTAMIRA DO PARANÁ","PR","01/2018",2758
"511",410045,"ALTAMIRA DO PARANÁ","PR","02/2019",2431
"512",410045,"ALTAMIRA DO PARANÁ","PR","03/2017",2815
"513",410045,"ALTAMIRA DO PARANÁ","PR","08/2019",2394
"514",410045,"ALTAMIRA DO PARANÁ","PR","11/2015",2777
"515",410045,"ALTAMIRA DO PARANÁ","PR","03/2013",3234
"516",410045,"ALTAMIRA DO PARANÁ","PR","01/2017",2819
"517",410045,"ALTAMIRA DO PARANÁ","PR","07/2021",2230
"518",410045,"ALTAMIRA DO PARANÁ","PR","01/2021",2245
"519",410045,"ALTAMIRA DO PARANÁ","PR","05/2014",3215
"520",410045,"ALTAMIRA DO PARANÁ","PR","04/2014",3200
"521",410045,"ALTAMIRA DO PARANÁ","PR","07/2015",2736
"522",410045,"ALTAMIRA DO PARANÁ","PR","08/2020",2313
"523",410045,"ALTAMIRA DO PARANÁ","PR","06/2017",2931
"524",410045,"ALTAMIRA DO PARANÁ","PR","02/2018",2764
"525",410045,"ALTAMIRA DO PARANÁ","PR","02/2017",2795
"526",410045,"ALTAMIRA DO PARANÁ","PR","11/2017",2769
"527",410045,"ALTAMIRA DO PARANÁ","PR","05/2017",2925
"528",410045,"ALTAMIRA DO PARANÁ","PR","03/2021",2290
"529",410045,"ALTAMIRA DO PARANÁ","PR","12/2019",2305
"530",410045,"ALTAMIRA DO PARANÁ","PR","05/2020",2240
"531",410045,"ALTAMIRA DO PARANÁ","PR","07/2018",2749
"532",410045,"ALTAMIRA DO PARANÁ","PR","10/2012",3206
"533",410045,"ALTAMIRA DO PARANÁ","PR","02/2014",3152
"534",410045,"ALTAMIRA DO PARANÁ","PR","12/2015",2791
"535",410045,"ALTAMIRA DO PARANÁ","PR","11/2018",2595
"536",410045,"ALTAMIRA DO PARANÁ","PR","11/2012",3216
"537",410045,"ALTAMIRA DO PARANÁ","PR","08/2016",2867
"538",410045,"ALTAMIRA DO PARANÁ","PR","02/2016",2769
"539",410045,"ALTAMIRA DO PARANÁ","PR","02/2020",2227
"540",410045,"ALTAMIRA DO PARANÁ","PR","10/2015",2761
"541",410050,"ALTÔNIA","PR","10/2017",6676
"542",410050,"ALTÔNIA","PR","03/2019",6330
"543",410050,"ALTÔNIA","PR","04/2015",6410
"544",410050,"ALTÔNIA","PR","11/2019",6083
"545",410050,"ALTÔNIA","PR","02/2019",6243
"546",410050,"ALTÔNIA","PR","07/2016",6943
"547",410050,"ALTÔNIA","PR","04/2020",5660
"548",410050,"ALTÔNIA","PR","06/2014",8477
"549",410050,"ALTÔNIA","PR","10/2014",8593
"550",410050,"ALTÔNIA","PR","06/2013",8581
"551",410050,"ALTÔNIA","PR","08/2014",8586
"552",410050,"ALTÔNIA","PR","12/2012",8264
"553",410050,"ALTÔNIA","PR","06/2018",6747
"554",410050,"ALTÔNIA","PR","01/2014",9058
"555",410050,"ALTÔNIA","PR","07/2014",8578
"556",410050,"ALTÔNIA","PR","04/2018",6632
"557",410050,"ALTÔNIA","PR","09/2012",8154
"558",410050,"ALTÔNIA","PR","05/2016",7041
"559",410050,"ALTÔNIA","PR","09/2015",6714
"560",410050,"ALTÔNIA","PR","09/2017",6593
"561",410050,"ALTÔNIA","PR","09/2016",6979
"562",410050,"ALTÔNIA","PR","03/2016",6881
"563",410050,"ALTÔNIA","PR","02/2018",6891
"564",410050,"ALTÔNIA","PR","12/2017",6829
"565",410050,"ALTÔNIA","PR","02/2020",5616
"566",410050,"ALTÔNIA","PR","11/2012",8188
"567",410050,"ALTÔNIA","PR","02/2014",8940
"568",410050,"ALTÔNIA","PR","05/2017",7249
"569",410050,"ALTÔNIA","PR","08/2020",5927
"570",410050,"ALTÔNIA","PR","05/2014",8507
"571",410050,"ALTÔNIA","PR","05/2020",5763
"572",410050,"ALTÔNIA","PR","03/2020",5646
"573",410050,"ALTÔNIA","PR","09/2020",5949
"574",410050,"ALTÔNIA","PR","11/2014",6347
"575",410050,"ALTÔNIA","PR","03/2013",8368
"576",410050,"ALTÔNIA","PR","12/2020",5574
"577",410050,"ALTÔNIA","PR","08/2019",6392
"578",410050,"ALTÔNIA","PR","11/2015",6747
"579",410050,"ALTÔNIA","PR","11/2018",6476
"580",410050,"ALTÔNIA","PR","06/2019",6283
"581",410050,"ALTÔNIA","PR","11/2020",5510
"582",410050,"ALTÔNIA","PR","04/2013",8430
"583",410050,"ALTÔNIA","PR","04/2017",7186
"584",410050,"ALTÔNIA","PR","08/2015",6663
"585",410050,"ALTÔNIA","PR","03/2017",7155
"586",410050,"ALTÔNIA","PR","02/2013",8362
"587",410050,"ALTÔNIA","PR","05/2021",5765
"588",410050,"ALTÔNIA","PR","09/2019",5990
"589",410050,"ALTÔNIA","PR","07/2018",6773
"590",410050,"ALTÔNIA","PR","10/2013",8907
"591",410050,"ALTÔNIA","PR","12/2014",6223
"592",410050,"ALTÔNIA","PR","08/2013",8745
"593",410050,"ALTÔNIA","PR","12/2013",9026
"594",410050,"ALTÔNIA","PR","05/2013",8477
"595",410050,"ALTÔNIA","PR","10/2020",5968
"596",410050,"ALTÔNIA","PR","01/2016",6689
"597",410050,"ALTÔNIA","PR","01/2013",8362
"598",410050,"ALTÔNIA","PR","10/2019",6056
"599",410050,"ALTÔNIA","PR","10/2018",6348
"600",410050,"ALTÔNIA","PR","12/2015",6748
"601",410050,"ALTÔNIA","PR","11/2017",6787
"602",410050,"ALTÔNIA","PR","01/2017",7010
"603",410050,"ALTÔNIA","PR","07/2021",5826
"604",410050,"ALTÔNIA","PR","07/2015",6545
"605",410050,"ALTÔNIA","PR","06/2017",7287
"606",410050,"ALTÔNIA","PR","03/2021",5677
"607",410050,"ALTÔNIA","PR","12/2019",6093
"608",410050,"ALTÔNIA","PR","08/2016",6972
"609",410050,"ALTÔNIA","PR","02/2016",6761
"610",410050,"ALTÔNIA","PR","09/2014",8611
"611",410050,"ALTÔNIA","PR","02/2015",6314
"612",410050,"ALTÔNIA","PR","06/2015",6509
"613",410050,"ALTÔNIA","PR","09/2013",8828
"614",410050,"ALTÔNIA","PR","10/2012",8160
"615",410050,"ALTÔNIA","PR","06/2021",5797
"616",410050,"ALTÔNIA","PR","07/2019",6339
"617",410050,"ALTÔNIA","PR","05/2019",6245
"618",410050,"ALTÔNIA","PR","05/2018",6720
"619",410050,"ALTÔNIA","PR","03/2018",6570
"620",410050,"ALTÔNIA","PR","12/2018",6135
"621",410050,"ALTÔNIA","PR","01/2015",6265
"622",410050,"ALTÔNIA","PR","03/2014",8985
"623",410050,"ALTÔNIA","PR","10/2016",6999
"624",410050,"ALTÔNIA","PR","01/2019",6210
"625",410050,"ALTÔNIA","PR","04/2016",6986
"626",410050,"ALTÔNIA","PR","04/2019",6187
"627",410050,"ALTÔNIA","PR","12/2016",7015
"628",410050,"ALTÔNIA","PR","11/2016",7042
"629",410050,"ALTÔNIA","PR","05/2015",6460
"630",410050,"ALTÔNIA","PR","01/2020",6114
"631",410050,"ALTÔNIA","PR","02/2021",5649
"632",410050,"ALTÔNIA","PR","11/2013",8972
"633",410050,"ALTÔNIA","PR","10/2015",6771
"634",410050,"ALTÔNIA","PR","09/2018",6274
"635",410050,"ALTÔNIA","PR","06/2020",5832
"636",410050,"ALTÔNIA","PR","08/2012",8135
"637",410050,"ALTÔNIA","PR","08/2017",7419
"638",410050,"ALTÔNIA","PR","07/2017",7377
"639",410050,"ALTÔNIA","PR","01/2018",6901
"640",410050,"ALTÔNIA","PR","02/2017",7068
"641",410050,"ALTÔNIA","PR","08/2018",6160
"642",410050,"ALTÔNIA","PR","07/2013",8688
"643",410050,"ALTÔNIA","PR","03/2015",6368
"644",410050,"ALTÔNIA","PR","04/2021",5720
"645",410050,"ALTÔNIA","PR","04/2014",9009
"646",410050,"ALTÔNIA","PR","06/2016",7094
"647",410050,"ALTÔNIA","PR","01/2021",5603
"648",410050,"ALTÔNIA","PR","07/2020",5873
"649",410060,"ALTO PARANÁ","PR","12/2019",5915
"650",410060,"ALTO PARANÁ","PR","03/2021",5826
"651",410060,"ALTO PARANÁ","PR","05/2017",6684
"652",410060,"ALTO PARANÁ","PR","08/2020",5855
"653",410060,"ALTO PARANÁ","PR","07/2015",6698
"654",410060,"ALTO PARANÁ","PR","07/2021",5984
"655",410060,"ALTO PARANÁ","PR","01/2017",6469
"656",410060,"ALTO PARANÁ","PR","05/2014",6571
"657",410060,"ALTO PARANÁ","PR","11/2017",6336
"658",410060,"ALTO PARANÁ","PR","05/2020",5667
"659",410060,"ALTO PARANÁ","PR","12/2015",6833
"660",410060,"ALTO PARANÁ","PR","03/2020",5653
"661",410060,"ALTO PARANÁ","PR","10/2018",6075
"662",410060,"ALTO PARANÁ","PR","10/2019",5857
"663",410060,"ALTO PARANÁ","PR","01/2013",5783
"664",410060,"ALTO PARANÁ","PR","11/2014",6797
"665",410060,"ALTO PARANÁ","PR","04/2014",6544
"666",410060,"ALTO PARANÁ","PR","01/2016",6657
"667",410060,"ALTO PARANÁ","PR","07/2013",6056
"668",410060,"ALTO PARANÁ","PR","11/2019",5896
"669",410060,"ALTO PARANÁ","PR","06/2015",6942
"670",410060,"ALTO PARANÁ","PR","08/2018",5956
"671",410060,"ALTO PARANÁ","PR","09/2020",5874
"672",410060,"ALTO PARANÁ","PR","03/2019",6107
"673",410060,"ALTO PARANÁ","PR","02/2019",6072
"674",410060,"ALTO PARANÁ","PR","07/2018",6366
"675",410060,"ALTO PARANÁ","PR","01/2018",6400
"676",410060,"ALTO PARANÁ","PR","11/2015",6790
"677",410060,"ALTO PARANÁ","PR","01/2021",5780
"678",410060,"ALTO PARANÁ","PR","07/2016",6869
"679",410060,"ALTO PARANÁ","PR","07/2017",6758
"680",410060,"ALTO PARANÁ","PR","04/2020",5652
"681",410060,"ALTO PARANÁ","PR","02/2017",6498
"682",410060,"ALTO PARANÁ","PR","12/2016",6428
"683",410060,"ALTO PARANÁ","PR","06/2014",6629
"684",410060,"ALTO PARANÁ","PR","08/2017",6811
"685",410060,"ALTO PARANÁ","PR","08/2012",5501
"686",410060,"ALTO PARANÁ","PR","06/2020",5786
"687",410060,"ALTO PARANÁ","PR","10/2014",6771
"688",410060,"ALTO PARANÁ","PR","09/2018",6004
"689",410060,"ALTO PARANÁ","PR","03/2013",5808
"690",410060,"ALTO PARANÁ","PR","02/2013",5813
"691",410060,"ALTO PARANÁ","PR","10/2013",6223
"692",410060,"ALTO PARANÁ","PR","09/2012",5637
"693",410060,"ALTO PARANÁ","PR","08/2014",6732
"694",410060,"ALTO PARANÁ","PR","10/2015",6781
"695",410060,"ALTO PARANÁ","PR","04/2015",6901
"696",410060,"ALTO PARANÁ","PR","09/2013",6206
"697",410060,"ALTO PARANÁ","PR","04/2021",5911
"698",410060,"ALTO PARANÁ","PR","11/2013",6292
"699",410060,"ALTO PARANÁ","PR","02/2021",5798
"700",410060,"ALTO PARANÁ","PR","01/2020",5924
"701",410060,"ALTO PARANÁ","PR","06/2019",6140
"702",410060,"ALTO PARANÁ","PR","06/2016",6842
"703",410060,"ALTO PARANÁ","PR","05/2015",6899
"704",410060,"ALTO PARANÁ","PR","06/2018",6297
"705",410060,"ALTO PARANÁ","PR","12/2012",5748
"706",410060,"ALTO PARANÁ","PR","11/2016",6919
"707",410060,"ALTO PARANÁ","PR","07/2014",6664
"708",410060,"ALTO PARANÁ","PR","05/2018",6299
"709",410060,"ALTO PARANÁ","PR","04/2019",6060
"710",410060,"ALTO PARANÁ","PR","04/2016",6752
"711",410060,"ALTO PARANÁ","PR","03/2017",6555
"712",410060,"ALTO PARANÁ","PR","12/2014",6868
"713",410060,"ALTO PARANÁ","PR","08/2019",6163
"714",410060,"ALTO PARANÁ","PR","01/2014",6353
"715",410060,"ALTO PARANÁ","PR","01/2019",6019
"716",410060,"ALTO PARANÁ","PR","10/2016",6909
"717",410060,"ALTO PARANÁ","PR","03/2014",6498
"718",410060,"ALTO PARANÁ","PR","10/2017",6302
"719",410060,"ALTO PARANÁ","PR","01/2015",6781
"720",410060,"ALTO PARANÁ","PR","04/2018",6217
"721",410060,"ALTO PARANÁ","PR","12/2018",5934
"722",410060,"ALTO PARANÁ","PR","09/2015",6800
"723",410060,"ALTO PARANÁ","PR","03/2018",6179
"724",410060,"ALTO PARANÁ","PR","06/2013",6021
"725",410060,"ALTO PARANÁ","PR","02/2020",5660
"726",410060,"ALTO PARANÁ","PR","05/2019",6111
"727",410060,"ALTO PARANÁ","PR","11/2020",5714
"728",410060,"ALTO PARANÁ","PR","12/2013",6331
"729",410060,"ALTO PARANÁ","PR","08/2015",6733
"730",410060,"ALTO PARANÁ","PR","02/2018",6427
"731",410060,"ALTO PARANÁ","PR","12/2020",5748
"732",410060,"ALTO PARANÁ","PR","04/2017",6609
"733",410060,"ALTO PARANÁ","PR","07/2019",6154
"734",410060,"ALTO PARANÁ","PR","06/2021",5969
"735",410060,"ALTO PARANÁ","PR","08/2013",6130
"736",410060,"ALTO PARANÁ","PR","04/2013",5905
"737",410060,"ALTO PARANÁ","PR","10/2012",5690
"738",410060,"ALTO PARANÁ","PR","07/2020",5833
"739",410060,"ALTO PARANÁ","PR","09/2017",6270
"740",410060,"ALTO PARANÁ","PR","05/2016",6810
"741",410060,"ALTO PARANÁ","PR","09/2016",6892
"742",410060,"ALTO PARANÁ","PR","02/2015",6816
"743",410060,"ALTO PARANÁ","PR","06/2017",6760
"744",410060,"ALTO PARANÁ","PR","03/2016",6697
"745",410060,"ALTO PARANÁ","PR","09/2014",6716
"746",410060,"ALTO PARANÁ","PR","08/2016",6867
"747",410060,"ALTO PARANÁ","PR","12/2017",6360
"748",410060,"ALTO PARANÁ","PR","02/2016",6674
"749",410060,"ALTO PARANÁ","PR","11/2018",6127
"750",410060,"ALTO PARANÁ","PR","11/2012",5700
"751",410060,"ALTO PARANÁ","PR","09/2019",5845
"752",410060,"ALTO PARANÁ","PR","02/2014",6411
"753",410060,"ALTO PARANÁ","PR","05/2013",5934
"754",410060,"ALTO PARANÁ","PR","05/2021",5938
"755",410060,"ALTO PARANÁ","PR","10/2020",5910
"756",410060,"ALTO PARANÁ","PR","03/2015",6870
"757",410070,"ALTO PIQUIRI","PR","05/2021",5008
"758",410070,"ALTO PIQUIRI","PR","11/2015",4881
"759",410070,"ALTO PIQUIRI","PR","04/2017",4704
"760",410070,"ALTO PIQUIRI","PR","09/2019",4530
"761",410070,"ALTO PIQUIRI","PR","07/2018",4592
"762",410070,"ALTO PIQUIRI","PR","10/2013",6259
"763",410070,"ALTO PIQUIRI","PR","12/2016",4633
"764",410070,"ALTO PIQUIRI","PR","09/2013",6250
"765",410070,"ALTO PIQUIRI","PR","08/2019",4770
"766",410070,"ALTO PIQUIRI","PR","12/2014",6482
"767",410070,"ALTO PIQUIRI","PR","12/2013",6304
"768",410070,"ALTO PIQUIRI","PR","12/2020",4872
"769",410070,"ALTO PIQUIRI","PR","05/2016",4758
"770",410070,"ALTO PIQUIRI","PR","08/2013",6219
"771",410070,"ALTO PIQUIRI","PR","02/2013",6029
"772",410070,"ALTO PIQUIRI","PR","11/2018",4571
"773",410070,"ALTO PIQUIRI","PR","07/2020",4873
"774",410070,"ALTO PIQUIRI","PR","10/2020",4945
"775",410070,"ALTO PIQUIRI","PR","01/2016",4565
"776",410070,"ALTO PIQUIRI","PR","11/2014",6463
"777",410070,"ALTO PIQUIRI","PR","01/2013",6043
"778",410070,"ALTO PIQUIRI","PR","06/2015",5128
"779",410070,"ALTO PIQUIRI","PR","04/2014",6300
"780",410070,"ALTO PIQUIRI","PR","11/2020",4860
"781",410070,"ALTO PIQUIRI","PR","10/2018",4506
"782",410070,"ALTO PIQUIRI","PR","10/2019",4591
"783",410070,"ALTO PIQUIRI","PR","03/2020",4633
"784",410070,"ALTO PIQUIRI","PR","12/2015",4894
"785",410070,"ALTO PIQUIRI","PR","05/2020",4750
"786",410070,"ALTO PIQUIRI","PR","11/2017",4434
"787",410070,"ALTO PIQUIRI","PR","05/2014",6327
"788",410070,"ALTO PIQUIRI","PR","01/2017",4655
"789",410070,"ALTO PIQUIRI","PR","07/2021",5044
"790",410070,"ALTO PIQUIRI","PR","05/2013",6047
"791",410070,"ALTO PIQUIRI","PR","07/2015",4715
"792",410070,"ALTO PIQUIRI","PR","05/2017",4748
"793",410070,"ALTO PIQUIRI","PR","08/2020",4889
"794",410070,"ALTO PIQUIRI","PR","12/2019",4664
"795",410070,"ALTO PIQUIRI","PR","03/2021",4951
"796",410070,"ALTO PIQUIRI","PR","02/2014",6298
"797",410070,"ALTO PIQUIRI","PR","11/2012",6020
"798",410070,"ALTO PIQUIRI","PR","02/2016",4582
"799",410070,"ALTO PIQUIRI","PR","12/2017",4477
"800",410070,"ALTO PIQUIRI","PR","09/2014",6369
"801",410070,"ALTO PIQUIRI","PR","08/2016",4902
"802",410070,"ALTO PIQUIRI","PR","03/2016",4649
"803",410070,"ALTO PIQUIRI","PR","06/2017",4798
"804",410070,"ALTO PIQUIRI","PR","06/2013",6073
"805",410070,"ALTO PIQUIRI","PR","02/2015",4959
"806",410070,"ALTO PIQUIRI","PR","09/2016",4919
"807",410070,"ALTO PIQUIRI","PR","07/2019",4733
"808",410070,"ALTO PIQUIRI","PR","09/2017",4337
"809",410070,"ALTO PIQUIRI","PR","10/2012",6017
"810",410070,"ALTO PIQUIRI","PR","07/2013",6186
"811",410070,"ALTO PIQUIRI","PR","06/2021",5018
"812",410070,"ALTO PIQUIRI","PR","05/2019",4662
"813",410070,"ALTO PIQUIRI","PR","10/2017",4396
"814",410070,"ALTO PIQUIRI","PR","02/2020",4590
"815",410070,"ALTO PIQUIRI","PR","03/2018",4436
"816",410070,"ALTO PIQUIRI","PR","12/2018",4517
"817",410070,"ALTO PIQUIRI","PR","09/2015",4770
"818",410070,"ALTO PIQUIRI","PR","02/2018",4568
"819",410070,"ALTO PIQUIRI","PR","04/2018",4490
"820",410070,"ALTO PIQUIRI","PR","01/2015",4949
"821",410070,"ALTO PIQUIRI","PR","03/2014",6290
"822",410070,"ALTO PIQUIRI","PR","10/2016",4959
"823",410070,"ALTO PIQUIRI","PR","01/2019",4581
"824",410070,"ALTO PIQUIRI","PR","06/2016",4768
"825",410070,"ALTO PIQUIRI","PR","01/2014",6297
"826",410070,"ALTO PIQUIRI","PR","07/2014",6358
"827",410070,"ALTO PIQUIRI","PR","04/2016",4715
"828",410070,"ALTO PIQUIRI","PR","04/2019",4615
"829",410070,"ALTO PIQUIRI","PR","11/2016",4966
"830",410070,"ALTO PIQUIRI","PR","05/2015",5094
"831",410070,"ALTO PIQUIRI","PR","06/2018",4559
"832",410070,"ALTO PIQUIRI","PR","03/2019",4681
"833",410070,"ALTO PIQUIRI","PR","01/2020",4675
"834",410070,"ALTO PIQUIRI","PR","12/2012",6038
"835",410070,"ALTO PIQUIRI","PR","04/2015",5027
"836",410070,"ALTO PIQUIRI","PR","02/2021",4932
"837",410070,"ALTO PIQUIRI","PR","05/2018",4523
"838",410070,"ALTO PIQUIRI","PR","11/2013",6279
"839",410070,"ALTO PIQUIRI","PR","10/2015",4834
"840",410070,"ALTO PIQUIRI","PR","01/2021",4895
"841",410070,"ALTO PIQUIRI","PR","08/2014",6369
"842",410070,"ALTO PIQUIRI","PR","09/2018",4402
"843",410070,"ALTO PIQUIRI","PR","10/2014",6436
"844",410070,"ALTO PIQUIRI","PR","06/2020",4827
"845",410070,"ALTO PIQUIRI","PR","08/2012",6021
"846",410070,"ALTO PIQUIRI","PR","03/2013",5998
"847",410070,"ALTO PIQUIRI","PR","08/2017",4879
"848",410070,"ALTO PIQUIRI","PR","06/2014",6336
"849",410070,"ALTO PIQUIRI","PR","02/2017",4643
"850",410070,"ALTO PIQUIRI","PR","04/2020",4659
"851",410070,"ALTO PIQUIRI","PR","07/2017",4827
"852",410070,"ALTO PIQUIRI","PR","07/2016",4833
"853",410070,"ALTO PIQUIRI","PR","01/2018",4496
"854",410070,"ALTO PIQUIRI","PR","02/2019",4653
"855",410070,"ALTO PIQUIRI","PR","08/2018",4334
"856",410070,"ALTO PIQUIRI","PR","11/2019",4636
"857",410070,"ALTO PIQUIRI","PR","03/2015",4998
"858",410070,"ALTO PIQUIRI","PR","09/2020",4918
"859",410070,"ALTO PIQUIRI","PR","04/2013",6008
"860",410070,"ALTO PIQUIRI","PR","03/2017",4677
"861",410070,"ALTO PIQUIRI","PR","08/2015",4751
"862",410070,"ALTO PIQUIRI","PR","04/2021",4983
"863",410070,"ALTO PIQUIRI","PR","06/2019",4705
"864",410070,"ALTO PIQUIRI","PR","09/2012",6013
"865",410080,"ALVORADA DO SUL","PR","10/2014",4632
"866",410080,"ALVORADA DO SUL","PR","11/2012",4117
"867",410080,"ALVORADA DO SUL","PR","03/2018",3661
"868",410080,"ALVORADA DO SUL","PR","07/2013",4351
"869",410080,"ALVORADA DO SUL","PR","09/2018",3609
"870",410080,"ALVORADA DO SUL","PR","10/2013",4387
"871",410080,"ALVORADA DO SUL","PR","01/2015",3602
"872",410080,"ALVORADA DO SUL","PR","08/2014",4592
"873",410080,"ALVORADA DO SUL","PR","07/2021",3629
"874",410080,"ALVORADA DO SUL","PR","08/2018",3569
"875",410080,"ALVORADA DO SUL","PR","02/2020",3568
"876",410080,"ALVORADA DO SUL","PR","06/2015",3753
"877",410080,"ALVORADA DO SUL","PR","05/2017",3972
"878",410080,"ALVORADA DO SUL","PR","02/2019",3630
"879",410080,"ALVORADA DO SUL","PR","09/2019",3555
"880",410080,"ALVORADA DO SUL","PR","02/2016",3749
"881",410080,"ALVORADA DO SUL","PR","05/2014",4544
"882",410080,"ALVORADA DO SUL","PR","05/2021",3614
"883",410080,"ALVORADA DO SUL","PR","04/2018",3687
"884",410080,"ALVORADA DO SUL","PR","02/2014",4436
"885",410080,"ALVORADA DO SUL","PR","08/2019",3780
"886",410080,"ALVORADA DO SUL","PR","12/2013",4424
"887",410080,"ALVORADA DO SUL","PR","09/2013",4379
"888",410080,"ALVORADA DO SUL","PR","06/2019",3689
"889",410080,"ALVORADA DO SUL","PR","11/2018",3680
"890",410080,"ALVORADA DO SUL","PR","01/2018",3756
"891",410080,"ALVORADA DO SUL","PR","11/2013",4390
"892",410080,"ALVORADA DO SUL","PR","11/2017",3720
"893",410080,"ALVORADA DO SUL","PR","07/2015",3664
"894",410080,"ALVORADA DO SUL","PR","03/2013",4209
"895",410080,"ALVORADA DO SUL","PR","11/2014",4642
"896",410080,"ALVORADA DO SUL","PR","12/2016",3852
"897",410080,"ALVORADA DO SUL","PR","03/2020",3586
"898",410080,"ALVORADA DO SUL","PR","03/2015",3715
"899",410080,"ALVORADA DO SUL","PR","02/2021",3553
"900",410080,"ALVORADA DO SUL","PR","07/2016",3884
"901",410080,"ALVORADA DO SUL","PR","01/2021",3524
"902",410080,"ALVORADA DO SUL","PR","10/2017",3680
"903",410080,"ALVORADA DO SUL","PR","09/2014",4582
"904",410080,"ALVORADA DO SUL","PR","12/2015",3923
"905",410080,"ALVORADA DO SUL","PR","06/2021",3634
"906",410080,"ALVORADA DO SUL","PR","07/2017",4036
"907",410080,"ALVORADA DO SUL","PR","05/2016",3839
"908",410080,"ALVORADA DO SUL","PR","01/2020",3708
"909",410080,"ALVORADA DO SUL","PR","03/2017",3932
"910",410080,"ALVORADA DO SUL","PR","08/2020",3648
"911",410080,"ALVORADA DO SUL","PR","06/2018",3739
"912",410080,"ALVORADA DO SUL","PR","12/2017",3729
"913",410080,"ALVORADA DO SUL","PR","07/2018",3757
"914",410080,"ALVORADA DO SUL","PR","08/2015",3741
"915",410080,"ALVORADA DO SUL","PR","05/2019",3676
