"city_code";"group_code";"variable_code";"standard_code";"type_code";"year";"result";"population"
4123824;1;5;1;3;"2019";356650,833333333;3813
4123824;1;5;1;3;"2020";205845;3793
4123824;1;5;1;3;"2021";16378,8888888889;3795
4123857;1;5;1;3;"2004";50064,1666666667;13705
4123857;1;5;1;3;"2005";62650,3333333333;13719
4123857;1;5;1;3;"2006";2793346,83333333;13734
4123857;1;5;1;3;"2007";79253;13734
4123857;1;5;1;3;"2008";1747714,5;11590
4123857;1;5;1;3;"2009";1264033,41666667;11369
4123857;1;5;1;3;"2010";2361726,58333333;11369
4123857;1;5;1;3;"2011";1680407,91666667;11336
4123857;1;5;1;3;"2012";193832;11178
4123857;1;5;1;3;"2013";213317,833333333;11315
4123857;1;5;1;3;"2014";191776,583333333;11159
4123857;1;5;1;3;"2015";178584,583333333;11009
4123857;1;5;1;3;"2016";4318152,83333333;10861
4123857;1;5;1;3;"2017";126107,75;10716
4123857;1;5;1;3;"2018";121798,5;9824
4123857;1;5;1;3;"2019";2035373,25;9615
4123857;1;5;1;3;"2020";1009994;9410
4123857;1;5;1;3;"2021";67398,4444444444;9210
4123907;1;5;1;3;"2004";24713,6666666667;12833
4123907;1;5;1;3;"2005";54823,25;12693
4123907;1;5;1;3;"2006";2090451,83333333;12553
4123907;1;5;1;3;"2007";52089,75;12553
4123907;1;5;1;3;"2008";1104375,83333333;12143
4123907;1;5;1;3;"2009";599897,666666667;11996
4123907;1;5;1;3;"2010";1376991,25;11996
4123907;1;5;1;3;"2011";839026;12356
4123907;1;5;1;3;"2012";100176,5;12279
4123907;1;5;1;3;"2013";108056,333333333;12562
4123907;1;5;1;3;"2014";120845,083333333;12496
4123907;1;5;1;3;"2015";124695,166666667;12432
4123907;1;5;1;3;"2016";3508555,83333333;12369
4123907;1;5;1;3;"2017";146215,083333333;12307
4123907;1;5;1;3;"2018";147485,166666667;11829
4123907;1;5;1;3;"2019";2374792;11724
4123907;1;5;1;3;"2020";1092012,25;11622
4123907;1;5;1;3;"2021";73187;11523
4123956;1;5;1;3;"2004";2890,33333333333;3196
4123956;1;5;1;3;"2005";11475,4166666667;3198
4123956;1;5;1;3;"2006";573057,166666667;3199
4123956;1;5;1;3;"2007";18919,3333333333;3199
4123956;1;5;1;3;"2008";390597,833333333;3603
4123956;1;5;1;3;"2009";268285,416666667;3642
4123956;1;5;1;3;"2010";593933,916666667;3642
4123956;1;5;1;3;"2011";375214,666666667;3601
4123956;1;5;1;3;"2012";44391;3629
4123956;1;5;1;3;"2013";60220,1666666667;3780
4123956;1;5;1;3;"2014";53900,4166666667;3815
4123956;1;5;1;3;"2015";44297,1666666667;3849
4123956;1;5;1;3;"2016";1231998,58333333;3882
4123956;1;5;1;3;"2017";45086,3333333333;3915
4123956;1;5;1;3;"2018";42534,8333333333;3944
4123956;1;5;1;3;"2019";651270,166666667;3981
4123956;1;5;1;3;"2020";284537,916666667;4017
4123956;1;5;1;3;"2021";24850;4052
4124020;1;5;1;3;"2004";11677,3333333333;13133
4124020;1;5;1;3;"2005";22212,8333333333;13658
4124020;1;5;1;3;"2006";1329020,16666667;14181
4124020;1;5;1;3;"2007";34656,9166666667;14181
4124020;1;5;1;3;"2008";582217,666666667;9462
4124020;1;5;1;3;"2009";487085,833333333;9320
4124020;1;5;1;3;"2010";949960,333333333;9320
4124020;1;5;1;3;"2011";624878,75;10300
4124020;1;5;1;3;"2012";75185,8333333333;10269
4124020;1;5;1;3;"2013";73473,5;10548
4124020;1;5;1;3;"2014";73947,6666666667;10528
4124020;1;5;1;3;"2015";67000,5833333333;10509
4124020;1;5;1;3;"2016";1668510,16666667;10489
4124020;1;5;1;3;"2017";51488,3333333333;10471
4124020;1;5;1;3;"2018";40705,5833333333;10182
4124020;1;5;1;3;"2019";644807,166666667;10139
4124020;1;5;1;3;"2020";399102,333333333;10096
4124020;1;5;1;3;"2021";37527,7777777778;10055
4124053;1;5;1;3;"2004";28020,25;20533
4124053;1;5;1;3;"2005";33998,5;21011
4124053;1;5;1;3;"2006";1683509,83333333;21486
4124053;1;5;1;3;"2007";37662,9166666667;21486
4124053;1;5;1;3;"2008";745206;20354
4124053;1;5;1;3;"2009";623980,083333333;20539
4124053;1;5;1;3;"2010";1176332,66666667;20539
4124053;1;5;1;3;"2011";854415,5;21031
4124053;1;5;1;3;"2012";91861,8333333333;21215
4124053;1;5;1;3;"2013";84607,6666666667;22127
4124053;1;5;1;3;"2014";89537,9166666667;22353
4124053;1;5;1;3;"2015";91816,3333333333;22570
4124053;1;5;1;3;"2016";1938365,33333333;22783
4124053;1;5;1;3;"2017";46451,4166666667;22992
4124053;1;5;1;3;"2018";46749,5;23224
4124053;1;5;1;3;"2019";861724,833333333;23465
4124053;1;5;1;3;"2020";420520,916666667;23699
4124053;1;5;1;3;"2021";36369,1111111111;23927
4124004;1;5;1;3;"2004";19476,0833333333;5437
4124004;1;5;1;3;"2005";35173,0833333333;5392
4124004;1;5;1;3;"2006";1387617,5;5348
4124004;1;5;1;3;"2007";36271,5;5348
4124004;1;5;1;3;"2008";759010,833333333;5696
4124004;1;5;1;3;"2009";389095,083333333;5697
4124004;1;5;1;3;"2010";860536,583333333;5697
4124004;1;5;1;3;"2011";629047,583333333;5220
4124004;1;5;1;3;"2012";68811,8333333333;5191
4124004;1;5;1;3;"2013";67587;5315
4124004;1;5;1;3;"2014";59723,4166666667;5291
4124004;1;5;1;3;"2015";45854,75;5267
4124004;1;5;1;3;"2016";894021,583333333;5244
4124004;1;5;1;3;"2017";34984,8333333333;5222
4124004;1;5;1;3;"2018";34538,25;5031
4124004;1;5;1;3;"2019";617279,166666667;4992
4124004;1;5;1;3;"2020";294663,083333333;4954
4124004;1;5;1;3;"2021";22485,7777777778;4916
4124103;1;5;1;3;"2004";40925,5833333333;40574
4124103;1;5;1;3;"2005";77442,0833333333;40713
4124103;1;5;1;3;"2006";4537246;40851
4124103;1;5;1;3;"2007";121502,25;40851
4124103;1;5;1;3;"2008";2121912,66666667;41844
4124103;1;5;1;3;"2009";1455341,25;42002
4124103;1;5;1;3;"2010";2501122,41666667;42002
4124103;1;5;1;3;"2011";1731877,66666667;42920
4124103;1;5;1;3;"2012";189812,833333333;43125
4124103;1;5;1;3;"2013";193033,5;44754
4124103;1;5;1;3;"2014";196548;45031
4124103;1;5;1;3;"2015";211555,333333333;45299
4124103;1;5;1;3;"2016";5294714,58333333;45562
4124103;1;5;1;3;"2017";212542,25;45819
4124103;1;5;1;3;"2018";229669,75;45728
4124103;1;5;1;3;"2019";4512888,75;45993
4124103;1;5;1;3;"2020";2290675,83333333;46251
4124103;1;5;1;3;"2021";217326,222222222;46503
4124202;1;5;1;3;"2004";4073,08333333333;2758
4124202;1;5;1;3;"2005";11061,25;2732
4124202;1;5;1;3;"2006";433303,166666667;2706
4124202;1;5;1;3;"2007";10598,3333333333;2706
4124202;1;5;1;3;"2008";220256,333333333;2748
4124202;1;5;1;3;"2009";128021,416666667;2733
4124202;1;5;1;3;"2010";269364,75;2733
4124202;1;5;1;3;"2011";162950,25;2716
4124202;1;5;1;3;"2012";16229,6666666667;2705
4124202;1;5;1;3;"2013";15202,6666666667;2774
4124202;1;5;1;3;"2014";12571,6666666667;2765
4124202;1;5;1;3;"2015";14397,5833333333;2757
4124202;1;5;1;3;"2016";347654,166666667;2749
4124202;1;5;1;3;"2017";14040,5;2741
4124202;1;5;1;3;"2018";19155,25;2656
4124202;1;5;1;3;"2019";361781,666666667;2641
4124202;1;5;1;3;"2020";189101,583333333;2626
4124202;1;5;1;3;"2021";21867,8888888889;2611
4124301;1;5;1;3;"2004";5086,83333333333;2945
4124301;1;5;1;3;"2005";8347,16666666667;2979
4124301;1;5;1;3;"2006";371260,416666667;3013
4124301;1;5;1;3;"2007";11615,5;3013
4124301;1;5;1;3;"2008";250798,666666667;2361
4124301;1;5;1;3;"2009";128680,583333333;2315
4124301;1;5;1;3;"2010";243583;2315
4124301;1;5;1;3;"2011";141949;2379
4124301;1;5;1;3;"2012";18686,6666666667;2351
4124301;1;5;1;3;"2013";21953,6666666667;2387
4124301;1;5;1;3;"2014";25334,75;2359
4124301;1;5;1;3;"2015";25773,75;2333
4124301;1;5;1;3;"2016";722004;2307
4124301;1;5;1;3;"2017";23233,25;2281
4124301;1;5;1;3;"2018";28227,0833333333;2144
4124301;1;5;1;3;"2019";559268,166666667;2106
4124301;1;5;1;3;"2020";217459,416666667;2068
4124301;1;5;1;3;"2021";16301,5555555556;2032
4124400;1;5;1;3;"2004";38776,25;18089
4124400;1;5;1;3;"2005";73201;18138
4124400;1;5;1;3;"2006";3842760;18186
4124400;1;5;1;3;"2007";98358,5833333333;18186
4124400;1;5;1;3;"2008";1776706,83333333;19260
4124400;1;5;1;3;"2009";1306324;19386
4124400;1;5;1;3;"2010";2540550;19386
4124400;1;5;1;3;"2011";1934698,75;18972
4124400;1;5;1;3;"2012";219324,5;19048
4124400;1;5;1;3;"2013";222101,166666667;19748
4124400;1;5;1;3;"2014";219512,833333333;19855
4124400;1;5;1;3;"2015";200107;19958
4124400;1;5;1;3;"2016";4357230,66666667;20059
4124400;1;5;1;3;"2017";111426,083333333;20158
4124400;1;5;1;3;"2018";94085,75;20069
4124400;1;5;1;3;"2019";1481247,25;20166
4124400;1;5;1;3;"2020";709093,333333333;20261
4124400;1;5;1;3;"2021";49135,4444444444;20354
4124509;1;5;1;3;"2004";6513;5021
4124509;1;5;1;3;"2005";11557,0833333333;4984
4124509;1;5;1;3;"2006";573718,166666667;4947
4124509;1;5;1;3;"2007";15896,3333333333;4947
4124509;1;5;1;3;"2008";314294;4982
4124509;1;5;1;3;"2009";186182,333333333;4956
4124509;1;5;1;3;"2010";328313,583333333;4956
4124509;1;5;1;3;"2011";190415,833333333;5276
4124509;1;5;1;3;"2012";20348,6666666667;5282
4124509;1;5;1;3;"2013";18046,1666666667;5455
4124509;1;5;1;3;"2014";12835,1666666667;5468
4124509;1;5;1;3;"2015";10700,25;5481
4124509;1;5;1;3;"2016";198495,916666667;5494
4124509;1;5;1;3;"2017";5574,25;5506
4124509;1;5;1;3;"2018";6420,83333333333;5431
4124509;1;5;1;3;"2019";120718,083333333;5438
4124509;1;5;1;3;"2020";59223,4166666667;5416
4124509;1;5;1;3;"2021";6013,44444444444;5422
4124608;1;5;1;3;"2004";6134,5;6382
4124608;1;5;1;3;"2005";11511,25;6488
4124608;1;5;1;3;"2006";574038,75;6593
4124608;1;5;1;3;"2007";13642,5833333333;6593
4124608;1;5;1;3;"2008";239001,333333333;5987
4124608;1;5;1;3;"2009";164443,166666667;5990
4124608;1;5;1;3;"2010";320156,416666667;5990
4124608;1;5;1;3;"2011";279653,5;6389
4124608;1;5;1;3;"2012";33983,3333333333;6422
4124608;1;5;1;3;"2013";34573,8333333333;6668
4124608;1;5;1;3;"2014";33488,8333333333;6713
4124608;1;5;1;3;"2015";32358,25;6756
4124608;1;5;1;3;"2016";708854,083333333;6797
4124608;1;5;1;3;"2017";31975,5;6839
4124608;1;5;1;3;"2018";52744,6666666667;6834
4124608;1;5;1;3;"2019";1128160,16666667;6878
4124608;1;5;1;3;"2020";548836,083333333;6920
4124608;1;5;1;3;"2021";34917,7777777778;6961
4124707;1;5;1;3;"2004";37395,3333333333;10968
4124707;1;5;1;3;"2005";71811,4166666667;10795
4124707;1;5;1;3;"2006";3423361,75;10623
4124707;1;5;1;3;"2007";85655,1666666667;10623
4124707;1;5;1;3;"2008";1686238,33333333;11900
4124707;1;5;1;3;"2009";1037775,66666667;11905
4124707;1;5;1;3;"2010";2070232,5;11905
4124707;1;5;1;3;"2011";1254295,16666667;11306
4124707;1;5;1;3;"2012";144228,333333333;11275
4124707;1;5;1;3;"2013";149364,833333333;11588
4124707;1;5;1;3;"2014";142828,083333333;11570
4124707;1;5;1;3;"2015";138469,25;11553
4124707;1;5;1;3;"2016";3108994,33333333;11535
4124707;1;5;1;3;"2017";94592,5833333333;11519
4124707;1;5;1;3;"2018";90666,5;11213
4124707;1;5;1;3;"2019";1575638,16666667;11170
4124707;1;5;1;3;"2020";694198,75;11128
4124707;1;5;1;3;"2021";52561,2222222222;11088
4124806;1;5;1;3;"2004";11347,1666666667;9948
4124806;1;5;1;3;"2005";23151,9166666667;9670
4124806;1;5;1;3;"2006";1399336,91666667;9393
4124806;1;5;1;3;"2007";35396,25;9393
4124806;1;5;1;3;"2008";667652;11198
4124806;1;5;1;3;"2009";382501,833333333;11187
4124806;1;5;1;3;"2010";687116,166666667;11187
4124806;1;5;1;3;"2011";465314,25;10553
4124806;1;5;1;3;"2012";54919,5;10508
4124806;1;5;1;3;"2013";50319,8333333333;10777
4124806;1;5;1;3;"2014";38173,1666666667;10743
4124806;1;5;1;3;"2015";29884,6666666667;10709
4124806;1;5;1;3;"2016";663411,75;10676
4124806;1;5;1;3;"2017";22828,5833333333;10644
4124806;1;5;1;3;"2018";23258,0833333333;10303
4124806;1;5;1;3;"2019";514975,333333333;10241
4124806;1;5;1;3;"2020";286405,583333333;10181
4124806;1;5;1;3;"2021";29069,7777777778;10122
4124905;1;5;1;3;"2004";12019,5;6134
4124905;1;5;1;3;"2005";21312,0833333333;6143
4124905;1;5;1;3;"2006";1173116,33333333;6152
4124905;1;5;1;3;"2007";26596,1666666667;6152
4124905;1;5;1;3;"2008";474097,666666667;6151
4124905;1;5;1;3;"2009";253476,416666667;6152
4124905;1;5;1;3;"2010";415838,5;6152
4124905;1;5;1;3;"2011";261627,5;5898
4124905;1;5;1;3;"2012";31435,6666666667;5884
4124905;1;5;1;3;"2013";35519,6666666667;6051
4124905;1;5;1;3;"2014";35379,5833333333;6044
4124905;1;5;1;3;"2015";37577,1666666667;6038
4124905;1;5;1;3;"2016";1026368,33333333;6031
4124905;1;5;1;3;"2017";56303,9166666667;6025
4124905;1;5;1;3;"2018";73851,8333333333;5874
4124905;1;5;1;3;"2019";1628786;5855
4124905;1;5;1;3;"2020";750500;5837
4124905;1;5;1;3;"2021";50527;5819
4125001;1;5;1;3;"2004";20089,0833333333;11417
4125001;1;5;1;3;"2005";41586,4166666667;11024
4125001;1;5;1;3;"2006";1645744,16666667;10634
4125001;1;5;1;3;"2007";47383,5;10634
4125001;1;5;1;3;"2008";889966,833333333;12022
4125001;1;5;1;3;"2009";426514;11890
4125001;1;5;1;3;"2010";764532,916666667;11890
4125001;1;5;1;3;"2011";678035,166666667;11397
4125001;1;5;1;3;"2012";81837,8333333333;11273
4125001;1;5;1;3;"2013";89125,8333333333;11461
4125001;1;5;1;3;"2014";101521,25;11342
4125001;1;5;1;3;"2015";100213,75;11228
4125001;1;5;1;3;"2016";2612039,5;11115
4125001;1;5;1;3;"2017";88350,6666666667;11005
4125001;1;5;1;3;"2018";72295,0833333333;10386
4125001;1;5;1;3;"2019";1226384,91666667;10219
4125001;1;5;1;3;"2020";552879,416666667;10056
4125001;1;5;1;3;"2021";52080,1111111111;9897
4125100;1;5;1;3;"2004";31554,8333333333;12468
4125100;1;5;1;3;"2005";47754,5;12479
4125100;1;5;1;3;"2006";2457204,16666667;12490
4125100;1;5;1;3;"2007";65672,25;12490
4125100;1;5;1;3;"2008";1290618,16666667;14226
4125100;1;5;1;3;"2009";882384,166666667;14399
4125100;1;5;1;3;"2010";1704509;14399
4125100;1;5;1;3;"2011";1276755,58333333;13803
4125100;1;5;1;3;"2012";140201,833333333;13899
4125100;1;5;1;3;"2013";145090,166666667;14462
4125100;1;5;1;3;"2014";150429,166666667;14583
4125100;1;5;1;3;"2015";144908,25;14700
4125100;1;5;1;3;"2016";3187503,41666667;14815
4125100;1;5;1;3;"2017";92585,3333333333;14927
4125100;1;5;1;3;"2018";68541,9166666667;14996
4125100;1;5;1;3;"2019";935267,833333333;15120
4125100;1;5;1;3;"2020";426913,833333333;15241
4125100;1;5;1;3;"2021";27055,7777777778;15359
4125308;1;5;1;3;"2004";4685,16666666667;5335
4125308;1;5;1;3;"2005";8712,25;5279
4125308;1;5;1;3;"2006";493712,5;5223
4125308;1;5;1;3;"2007";13330,3333333333;5223
4125308;1;5;1;3;"2008";264772,583333333;5406
4125308;1;5;1;3;"2009";130349,833333333;5382
4125308;1;5;1;3;"2010";250063,583333333;5382
4125308;1;5;1;3;"2011";167396,333333333;5512
4125308;1;5;1;3;"2012";19114,1666666667;5506
4125308;1;5;1;3;"2013";20298,8333333333;5671
4125308;1;5;1;3;"2014";20820,1666666667;5673
4125308;1;5;1;3;"2015";20131,75;5674
4125308;1;5;1;3;"2016";478576,166666667;5675
4125308;1;5;1;3;"2017";19122,8333333333;5676
4125308;1;5;1;3;"2018";25223,5833333333;5559
4125308;1;5;1;3;"2019";406373,083333333;5551
4125308;1;5;1;3;"2020";170019,333333333;5543
4125308;1;5;1;3;"2021";13053,7777777778;5535
4125357;1;5;1;3;"2004";5448,25;5304
4125357;1;5;1;3;"2005";16210,5;5017
4125357;1;5;1;3;"2006";772925,5;4732
4125357;1;5;1;3;"2007";20439,9166666667;4732
4125357;1;5;1;3;"2008";413159,5;6134
4125357;1;5;1;3;"2009";289342,083333333;6080
4125357;1;5;1;3;"2010";525987,333333333;6080
4125357;1;5;1;3;"2011";363151,833333333;5998
4125357;1;5;1;3;"2012";39681,5;5956
4125357;1;5;1;3;"2013";21615,8333333333;6088
4125357;1;5;1;3;"2014";19375,3333333333;6051
4125357;1;5;1;3;"2015";19544,1666666667;6015
4125357;1;5;1;3;"2016";560902,5;5980
4125357;1;5;1;3;"2017";34848,4166666667;5946
4125357;1;5;1;3;"2018";23995,1666666667;5698
4125357;1;5;1;3;"2019";435022,916666667;5641
4125357;1;5;1;3;"2020";206071,916666667;5586
4125357;1;5;1;3;"2021";14420,2222222222;5532
;1;5;1;3;"2004";26713,0833333333;
;1;5;1;3;"2005";33302,9166666667;
;1;5;1;3;"2006";1672311;
;1;5;1;3;"2007";39831,5833333333;
;1;5;1;3;"2008";647040;
;1;5;1;3;"2009";413161,583333333;
;1;5;1;3;"2010";822217,5;
;1;5;1;3;"2011";615549,083333333;
;1;5;1;3;"2012";77333;
;1;5;1;3;"2013";88282,3333333333;
;1;5;1;3;"2014";80992,75;
;1;5;1;3;"2015";66995,9166666667;
;1;5;1;3;"2016";1348328,58333333;
;1;5;1;3;"2017";34958,9166666667;
;1;5;1;3;"2018";27633,3333333333;
;1;5;1;3;"2019";368493,583333333;
;1;5;1;3;"2020";175259,083333333;
;1;5;1;3;"2021";12825;
4125407;1;5;1;3;"2004";25955,0833333333;6194
4125407;1;5;1;3;"2005";38539,0833333333;6020
4125407;1;5;1;3;"2006";1430972,83333333;5848
4125407;1;5;1;3;"2007";39181,25;5848
4125407;1;5;1;3;"2008";782744,166666667;6386
4125407;1;5;1;3;"2009";478172,833333333;6320
4125407;1;5;1;3;"2010";943404,166666667;6320
4125407;1;5;1;3;"2011";658116,416666667;6476
4125407;1;5;1;3;"2012";68496,3333333333;6441
4125407;1;5;1;3;"2013";65656,3333333333;6596
4125407;1;5;1;3;"2014";70336,8333333333;6567
4125407;1;5;1;3;"2015";67342;6539
4125407;1;5;1;3;"2016";1733415,91666667;6512
4125407;1;5;1;3;"2017";51389,5833333333;6485
4125407;1;5;1;3;"2018";50014,5833333333;6254
4125407;1;5;1;3;"2019";866248,083333333;6206
4125407;1;5;1;3;"2020";436132,333333333;6160
4125407;1;5;1;3;"2021";27762,3333333333;6115
4125456;1;5;1;3;"2004";9082;3335
4125456;1;5;1;3;"2005";14258,8333333333;3166
4125456;1;5;1;3;"2006";723853,833333333;2998
4125456;1;5;1;3;"2007";19029,1666666667;2998
4125456;1;5;1;3;"2008";390321,166666667;3960
4125456;1;5;1;3;"2009";213946,583333333;3942
4125456;1;5;1;3;"2010";409381,583333333;3942
4125456;1;5;1;3;"2011";298362,083333333;3810
4125456;1;5;1;3;"2012";33684,8333333333;3789
4125456;1;5;1;3;"2013";34513,3333333333;3880
4125456;1;5;1;3;"2014";37107,1666666667;3864
4125456;1;5;1;3;"2015";34349,4166666667;3847
4125456;1;5;1;3;"2016";834591,583333333;3832
4125456;1;5;1;3;"2017";25852,1666666667;3816
4125456;1;5;1;3;"2018";23796,1666666667;3682
4125456;1;5;1;3;"2019";433209,083333333;3654
4125456;1;5;1;3;"2020";205776,083333333;3627
4125456;1;5;1;3;"2021";21292,6666666667;3601
4125506;1;5;1;3;"2004";177463,833333333;243750
4125506;1;5;1;3;"2005";302934,916666667;252470
4125506;1;5;1;3;"2006";14285058,5833333;261125
4125506;1;5;1;3;"2007";354232,083333333;261125
4125506;1;5;1;3;"2008";6540226,83333333;272530
4125506;1;5;1;3;"2009";4147124,66666667;279297
4125506;1;5;1;3;"2010";7518373,66666667;279297
4125506;1;5;1;3;"2011";6032649,16666667;268808
4125506;1;5;1;3;"2012";734894,333333333;273255
4125506;1;5;1;3;"2013";838697,833333333;287792
4125506;1;5;1;3;"2014";900269,416666667;292934
4125506;1;5;1;3;"2015";916091,833333333;297895
4125506;1;5;1;3;"2016";25600868,4166667;302759
4125506;1;5;1;3;"2017";1124430;307530
4125506;1;5;1;3;"2018";1338698,75;317476
4125506;1;5;1;3;"2019";24901815,0833333;323340
4125506;1;5;1;3;"2020";11193881,5;329058
4125506;1;5;1;3;"2021";1011706,33333333;334620
4125555;1;5;1;3;"2004";3043,5;1917
4125555;1;5;1;3;"2005";5299,75;1883
4125555;1;5;1;3;"2006";195433,75;1849
4125555;1;5;1;3;"2007";4427,66666666667;1849
4125555;1;5;1;3;"2008";64793,5;2163
4125555;1;5;1;3;"2009";34331,75;2170
4125555;1;5;1;3;"2010";59657,8333333333;2170
4125555;1;5;1;3;"2011";42696,6666666667;2100
4125555;1;5;1;3;"2012";4933,16666666667;2102
4125555;1;5;1;3;"2013";5525,5;2170
4125555;1;5;1;3;"2014";5139,83333333333;2175
4125555;1;5;1;3;"2015";5440,83333333333;2180
4125555;1;5;1;3;"2016";169135,75;2184
4125555;1;5;1;3;"2017";6145;2189
4125555;1;5;1;3;"2018";6479,25;2158
4125555;1;5;1;3;"2019";136994;2160
4125555;1;5;1;3;"2020";57305;2163
4125555;1;5;1;3;"2021";5399,22222222222;2165
4125605;1;5;1;3;"2004";63767,5833333333;38329
4125605;1;5;1;3;"2005";107691,916666667;38719
4125605;1;5;1;3;"2006";5253194,08333333;39105
4125605;1;5;1;3;"2007";145883,916666667;39105
4125605;1;5;1;3;"2008";2580942,16666667;40791
4125605;1;5;1;3;"2009";1001156;41188
4125605;1;5;1;3;"2010";1840651,41666667;41188
4125605;1;5;1;3;"2011";1921289,41666667;41617
4125605;1;5;1;3;"2012";220390,333333333;41965
4125605;1;5;1;3;"2013";218323,166666667;43750
4125605;1;5;1;3;"2014";240230,666666667;44179
4125605;1;5;1;3;"2015";259671,666666667;44594
4125605;1;5;1;3;"2016";6886258,75;45000
4125605;1;5;1;3;"2017";215586,583333333;45398
4125605;1;5;1;3;"2018";216022,75;45806
4125605;1;5;1;3;"2019";4064466,16666667;46261
4125605;1;5;1;3;"2020";1930380,25;46705
4125605;1;5;1;3;"2021";129171,444444444;47137
4125704;1;5;1;3;"2004";36150,75;26428
4125704;1;5;1;3;"2005";60765,75;26869
4125704;1;5;1;3;"2006";2502071,16666667;27307
4125704;1;5;1;3;"2007";68837,9166666667;27307
4125704;1;5;1;3;"2008";1334388;26284
4125704;1;5;1;3;"2009";1021484,16666667;26451
4125704;1;5;1;3;"2010";1850347,16666667;26451
4125704;1;5;1;3;"2011";1404194;25872
4125704;1;5;1;3;"2012";158795,333333333;25971
4125704;1;5;1;3;"2013";166476,333333333;26920
4125704;1;5;1;3;"2014";178760,666666667;27061
4125704;1;5;1;3;"2015";157463,083333333;27197
4125704;1;5;1;3;"2016";3659752;27330
4125704;1;5;1;3;"2017";104743;27461
4125704;1;5;1;3;"2018";98867,75;27325
4125704;1;5;1;3;"2019";1754410,91666667;27452
4125704;1;5;1;3;"2020";867195,916666667;27576
4125704;1;5;1;3;"2021";72273,5555555556;27696
4125753;1;5;1;3;"2004";10406,75;6583
4125753;1;5;1;3;"2005";25417,5833333333;6429
4125753;1;5;1;3;"2006";1070283,58333333;6277
4125753;1;5;1;3;"2007";25088,1666666667;6277
4125753;1;5;1;3;"2008";506421,5;6633
4125753;1;5;1;3;"2009";345668,75;6561
4125753;1;5;1;3;"2010";647660,583333333;6561
4125753;1;5;1;3;"2011";461807,083333333;6431
4125753;1;5;1;3;"2012";52319,3333333333;6373
4125753;1;5;1;3;"2013";53256,8333333333;6495
4125753;1;5;1;3;"2014";48638,0833333333;6440
4125753;1;5;1;3;"2015";42649,9166666667;6388
4125753;1;5;1;3;"2016";999213;6336
4125753;1;5;1;3;"2017";43202,4166666667;6286
4125753;1;5;1;3;"2018";71073,6666666667;5976
4125753;1;5;1;3;"2019";1359744,41666667;5897
4125753;1;5;1;3;"2020";588442,25;5820
4125753;1;5;1;3;"2021";47305,6666666667;5745
4125803;1;5;1;3;"2004";7715,25;9545
4125803;1;5;1;3;"2005";22666,25;9561
4125803;1;5;1;3;"2006";949061,666666667;9576
4125803;1;5;1;3;"2007";24597,75;9576
4125803;1;5;1;3;"2008";492540,166666667;9887
4125803;1;5;1;3;"2009";352744,416666667;9921
4125803;1;5;1;3;"2010";660563,916666667;9921
4125803;1;5;1;3;"2011";467577,416666667;10221
4125803;1;5;1;3;"2012";50272,1666666667;10272
4125803;1;5;1;3;"2013";53368;10664
4125803;1;5;1;3;"2014";56448,1666666667;10733
4125803;1;5;1;3;"2015";54383,9166666667;10799
4125803;1;5;1;3;"2016";1499438,5;10864
4125803;1;5;1;3;"2017";68831,5833333333;10928
4125803;1;5;1;3;"2018";82960,75;10915
4125803;1;5;1;3;"2019";1603867,58333333;10981
4125803;1;5;1;3;"2020";759852,416666667;11046
4125803;1;5;1;3;"2021";59888,2222222222;11109
4125902;1;5;1;3;"2004";1350,5;2477
4125902;1;5;1;3;"2005";3822,16666666667;2419
4125902;1;5;1;3;"2006";275236,583333333;2362
4125902;1;5;1;3;"2007";7564;2362
4125902;1;5;1;3;"2008";130151,833333333;2580
4125902;1;5;1;3;"2009";87635,25;2561
4125902;1;5;1;3;"2010";150604,083333333;2561
4125902;1;5;1;3;"2011";101110,333333333;2473
4125902;1;5;1;3;"2012";11787,5;2454
4125902;1;5;1;3;"2013";12244,8333333333;2506
4125902;1;5;1;3;"2014";13929,25;2490
4125902;1;5;1;3;"2015";13084,3333333333;2474
4125902;1;5;1;3;"2016";340613,25;2459
4125902;1;5;1;3;"2017";11473,1666666667;2443
4125902;1;5;1;3;"2018";9991,08333333333;2338
4125902;1;5;1;3;"2019";155491;2313
4125902;1;5;1;3;"2020";64994;2289
4125902;1;5;1;3;"2021";5572,44444444444;2265
4126009;1;5;1;3;"2004";7511,25;8858
4126009;1;5;1;3;"2005";14819,1666666667;8927
4126009;1;5;1;3;"2006";1027978,08333333;8995
4126009;1;5;1;3;"2007";27058,75;8995
4126009;1;5;1;3;"2008";557242;8976
4126009;1;5;1;3;"2009";431582,833333333;9012
4126009;1;5;1;3;"2010";780784,583333333;9012
4126009;1;5;1;3;"2011";586788,75;8632
4126009;1;5;1;3;"2012";67189;8638
4126009;1;5;1;3;"2013";67223,1666666667;8917
4126009;1;5;1;3;"2014";72609;8935
4126009;1;5;1;3;"2015";73674,9166666667;8952
4126009;1;5;1;3;"2016";1878507,08333333;8968
4126009;1;5;1;3;"2017";75191,9166666667;8985
4126009;1;5;1;3;"2018";85037,5833333333;8847
4126009;1;5;1;3;"2019";1551543,16666667;8853
4126009;1;5;1;3;"2020";672575,833333333;8859
4126009;1;5;1;3;"2021";64317;8865
4126108;1;5;1;3;"2004";4208,66666666667;5009
4126108;1;5;1;3;"2005";10869,75;5001
4126108;1;5;1;3;"2006";574628,25;4993
4126108;1;5;1;3;"2007";15389,6666666667;4993
