"city_code";"group_code";"variable_code";"type_code";"standard_code";"year";"result";"population"
4107009;1;6;1;6;"2017";15065;15004
4107009;1;7;1;6;"2017";63249;15004
4107009;1;8;1;6;"2017";12184;15004
4107108;1;1;1;6;"2017";306233;5389
4107108;1;2;1;6;"2017";293460;5389
4107108;1;3;1;6;"2017";16974;5389
4107108;1;4;1;6;"2017";173545;5389
4107108;1;5;1;6;"2017";73896;5389
4107108;1;6;1;6;"2017";56826;5389
4107108;1;7;1;6;"2017";29045;5389
4107108;1;8;1;6;"2017";12773;5389
4107124;1;1;1;6;"2017";53975;3555
4107124;1;2;1;6;"2017";52327;3555
4107124;1;3;1;6;"2017";22492;3555
4107124;1;4;1;6;"2017";2147;3555
4107124;1;5;1;6;"2017";8748;3555
4107124;1;6;1;6;"2017";15183;3555
4107124;1;7;1;6;"2017";18939;3555
4107124;1;8;1;6;"2017";1648;3555
4107157;1;1;1;6;"2017";96882;5294
4107157;1;2;1;6;"2017";92713;5294
4107157;1;3;1;6;"2017";39147;5294
4107157;1;4;1;6;"2017";4296;5294
4107157;1;5;1;6;"2017";21718;5294
4107157;1;6;1;6;"2017";18300;5294
4107157;1;7;1;6;"2017";27552;5294
4107157;1;8;1;6;"2017";4169;5294
4107207;1;1;1;6;"2017";1510218;39856
4107207;1;2;1;6;"2017";1366493;39856
4107207;1;3;1;6;"2017";171997;39856
4107207;1;4;1;6;"2017";350739;39856
4107207;1;5;1;6;"2017";666759;39856
4107207;1;6;1;6;"2017";37892;39856
4107207;1;7;1;6;"2017";176998;39856
4107207;1;8;1;6;"2017";143725;39856
4107256;1;1;1;6;"2017";525287;8439
4107256;1;2;1;6;"2017";296953;8439
4107256;1;3;1;6;"2017";29960;8439
4107256;1;4;1;6;"2017";82138;8439
4107256;1;5;1;6;"2017";142237;8439
4107256;1;6;1;6;"2017";62245;8439
4107256;1;7;1;6;"2017";42618;8439
4107256;1;8;1;6;"2017";228334;8439
4107306;1;1;1;6;"2017";148999;6069
4107306;1;2;1;6;"2017";137251;6069
4107306;1;3;1;6;"2017";29463;6069
4107306;1;4;1;6;"2017";14437;6069
4107306;1;5;1;6;"2017";63774;6069
4107306;1;6;1;6;"2017";24551;6069
4107306;1;7;1;6;"2017";29577;6069
4107306;1;8;1;6;"2017";11749;6069
4128633;1;1;1;6;"2017";68175;5781
4128633;1;2;1;6;"2017";66595;5781
4128633;1;3;1;6;"2017";26014;5781
4128633;1;4;1;6;"2017";2659;5781
4128633;1;5;1;6;"2017";10808;5781
4128633;1;6;1;6;"2017";11793;5781
4128633;1;7;1;6;"2017";27114;5781
4128633;1;8;1;6;"2017";1579;5781
4107405;1;1;1;6;"2017";234419;6168
4107405;1;2;1;6;"2017";214425;6168
4107405;1;3;1;6;"2017";72099;6168
4107405;1;4;1;6;"2017";68197;6168
4107405;1;5;1;6;"2017";43467;6168
4107405;1;6;1;6;"2017";38006;6168
4107405;1;7;1;6;"2017";30662;6168
4107405;1;8;1;6;"2017";19993;6168
4107504;1;1;1;6;"2017";419622;14314
4107504;1;2;1;6;"2017";383648;14314
4107504;1;3;1;6;"2017";97362;14314
4107504;1;4;1;6;"2017";26879;14314
4107504;1;5;1;6;"2017";194916;14314
4107504;1;6;1;6;"2017";29315;14314
4107504;1;7;1;6;"2017";64491;14314
4107504;1;8;1;6;"2017";35974;14314
4107538;1;1;1;6;"2017";226495;4406
4107538;1;2;1;6;"2017";206767;4406
4107538;1;3;1;6;"2017";57934;4406
4107538;1;4;1;6;"2017";33500;4406
4107538;1;5;1;6;"2017";87071;4406
4107538;1;6;1;6;"2017";51406;4406
4107538;1;7;1;6;"2017";28263;4406
4107538;1;8;1;6;"2017";19728;4406
4107520;1;1;1;6;"2017";41419;1852
4107520;1;2;1;6;"2017";39714;1852
4107520;1;3;1;6;"2017";16032;1852
4107520;1;4;1;6;"2017";2025;1852
4107520;1;5;1;6;"2017";8396;1852
4107520;1;6;1;6;"2017";22364;1852
4107520;1;7;1;6;"2017";13262;1852
4107520;1;8;1;6;"2017";1705;1852
4107546;1;1;1;6;"2017";110565;4447
4107546;1;2;1;6;"2017";104785;4447
4107546;1;3;1;6;"2017";46421;4447
4107546;1;4;1;6;"2017";10460;4447
4107546;1;5;1;6;"2017";22320;4447
4107546;1;6;1;6;"2017";24863;4447
4107546;1;7;1;6;"2017";25584;4447
4107546;1;8;1;6;"2017";5780;4447
4107553;1;1;1;6;"2017";138858;3323
4107553;1;2;1;6;"2017";130452;3323
4107553;1;3;1;6;"2017";65101;3323
4107553;1;4;1;6;"2017";5441;3323
4107553;1;5;1;6;"2017";39947;3323
4107553;1;6;1;6;"2017";41787;3323
4107553;1;7;1;6;"2017";19962;3323
4107553;1;8;1;6;"2017";8406;3323
4107603;1;1;1;6;"2017";414098;17306
4107603;1;2;1;6;"2017";382310;17306
4107603;1;3;1;6;"2017";78994;17306
4107603;1;4;1;6;"2017";44892;17306
4107603;1;5;1;6;"2017";180269;17306
4107603;1;6;1;6;"2017";23928;17306
4107603;1;7;1;6;"2017";78156;17306
4107603;1;8;1;6;"2017";31788;17306
4107652;1;1;1;6;"2017";2382277;95225
4107652;1;2;1;6;"2017";1906507;95225
4107652;1;3;1;6;"2017";20601;95225
4107652;1;4;1;6;"2017";560523;95225
4107652;1;5;1;6;"2017";895843;95225
4107652;1;6;1;6;"2017";25017;95225
4107652;1;7;1;6;"2017";429540;95225
4107652;1;8;1;6;"2017";475770;95225
4107702;1;1;1;6;"2017";134772;4898
4107702;1;2;1;6;"2017";125413;4898
4107702;1;3;1;6;"2017";44972;4898
4107702;1;4;1;6;"2017";5875;4898
4107702;1;5;1;6;"2017";48214;4898
4107702;1;6;1;6;"2017";27516;4898
4107702;1;7;1;6;"2017";26353;4898
4107702;1;8;1;6;"2017";9359;4898
4107736;1;1;1;6;"2017";174123;5904
4107736;1;2;1;6;"2017";165509;5904
4107736;1;3;1;6;"2017";77936;5904
4107736;1;4;1;6;"2017";16405;5904
4107736;1;5;1;6;"2017";38349;5904
4107736;1;6;1;6;"2017";29492;5904
4107736;1;7;1;6;"2017";32819;5904
4107736;1;8;1;6;"2017";8614;5904
4107751;1;1;1;6;"2017";151807;8177
4107751;1;2;1;6;"2017";143067;8177
4107751;1;3;1;6;"2017";19269;8177
4107751;1;4;1;6;"2017";43773;8177
4107751;1;5;1;6;"2017";43319;8177
4107751;1;6;1;6;"2017";18565;8177
4107751;1;7;1;6;"2017";36706;8177
4107751;1;8;1;6;"2017";8740;8177
4107850;1;1;1;6;"2017";118348;4782
4107850;1;2;1;6;"2017";110789;4782
4107850;1;3;1;6;"2017";46938;4782
4107850;1;4;1;6;"2017";6647;4782
4107850;1;5;1;6;"2017";32961;4782
4107850;1;6;1;6;"2017";24749;4782
4107850;1;7;1;6;"2017";24243;4782
4107850;1;8;1;6;"2017";7560;4782
4107801;1;1;1;6;"2017";152945;5103
4107801;1;2;1;6;"2017";142517;5103
4107801;1;3;1;6;"2017";50638;5103
4107801;1;4;1;6;"2017";16022;5103
4107801;1;5;1;6;"2017";50849;5103
4107801;1;6;1;6;"2017";29972;5103
4107801;1;7;1;6;"2017";25008;5103
4107801;1;8;1;6;"2017";10428;5103
4107900;1;1;1;6;"2017";200914;6603
4107900;1;2;1;6;"2017";181719;6603
4107900;1;3;1;6;"2017";43456;6603
4107900;1;4;1;6;"2017";15514;6603
4107900;1;5;1;6;"2017";87033;6603
4107900;1;6;1;6;"2017";30428;6603
4107900;1;7;1;6;"2017";35716;6603
4107900;1;8;1;6;"2017";19195;6603
4108007;1;1;1;6;"2017";269200;11087
4108007;1;2;1;6;"2017";248400;11087
4108007;1;3;1;6;"2017";37488;11087
4108007;1;4;1;6;"2017";72211;11087
4108007;1;5;1;6;"2017";87160;11087
4108007;1;6;1;6;"2017";24281;11087
4108007;1;7;1;6;"2017";51542;11087
4108007;1;8;1;6;"2017";20800;11087
4108106;1;1;1;6;"2017";59428;2697
4108106;1;2;1;6;"2017";56453;2697
4108106;1;3;1;6;"2017";14066;2697
4108106;1;4;1;6;"2017";6011;2697
4108106;1;5;1;6;"2017";19272;2697
4108106;1;6;1;6;"2017";22035;2697
4108106;1;7;1;6;"2017";17104;2697
4108106;1;8;1;6;"2017";2975;2697
4108205;1;1;1;6;"2017";276374;7133
4108205;1;2;1;6;"2017";255656;7133
4108205;1;3;1;6;"2017";104391;7133
4108205;1;4;1;6;"2017";11156;7133
4108205;1;5;1;6;"2017";106366;7133
4108205;1;6;1;6;"2017";38746;7133
4108205;1;7;1;6;"2017";33742;7133
4108205;1;8;1;6;"2017";20718;7133
4108304;1;1;1;6;"2017";13468176;264044
4108304;1;2;1;6;"2017";12775295;264044
4108304;1;3;1;6;"2017";53330;264044
4108304;1;4;1;6;"2017";6746719;264044
4108304;1;5;1;6;"2017";4605058;264044
4108304;1;6;1;6;"2017";51007;264044
4108304;1;7;1;6;"2017";1370189;264044
4108304;1;8;1;6;"2017";692882;264044
4108452;1;1;1;6;"2017";102751;5079
4108452;1;2;1;6;"2017";98205;5079
4108452;1;3;1;6;"2017";34381;5079
4108452;1;4;1;6;"2017";12724;5079
4108452;1;5;1;6;"2017";24569;5079
4108452;1;6;1;6;"2017";20231;5079
4108452;1;7;1;6;"2017";26531;5079
4108452;1;8;1;6;"2017";4545;5079
4108320;1;1;1;6;"2017";179859;6350
4108320;1;2;1;6;"2017";169694;6350
4108320;1;3;1;6;"2017";77416;6350
4108320;1;4;1;6;"2017";6701;6350
4108320;1;5;1;6;"2017";55412;6350
4108320;1;6;1;6;"2017";28324;6350
4108320;1;7;1;6;"2017";30165;6350
4108320;1;8;1;6;"2017";10166;6350
4108403;1;1;1;6;"2017";3070112;88465
4108403;1;2;1;6;"2017";2742585;88465
4108403;1;3;1;6;"2017";163980;88465
4108403;1;4;1;6;"2017";635444;88465
4108403;1;5;1;6;"2017";1544697;88465
4108403;1;6;1;6;"2017";34704;88465
4108403;1;7;1;6;"2017";398464;88465
4108403;1;8;1;6;"2017";327528;88465
4108502;1;1;1;6;"2017";344769;14038
4108502;1;2;1;6;"2017";328329;14038
4108502;1;3;1;6;"2017";157644;14038
4108502;1;4;1;6;"2017";24769;14038
4108502;1;5;1;6;"2017";84119;14038
4108502;1;6;1;6;"2017";24560;14038
4108502;1;7;1;6;"2017";61796;14038
4108502;1;8;1;6;"2017";16440;14038
4108551;1;1;1;6;"2017";51122;3178
4108551;1;2;1;6;"2017";49503;3178
4108551;1;3;1;6;"2017";18185;3178
4108551;1;4;1;6;"2017";1961;3178
4108551;1;5;1;6;"2017";10990;3178
4108551;1;6;1;6;"2017";16086;3178
4108551;1;7;1;6;"2017";18368;3178
4108551;1;8;1;6;"2017";1618;3178
4108601;1;1;1;6;"2017";815651;29664
4108601;1;2;1;6;"2017";735007;29664
4108601;1;3;1;6;"2017";120887;29664
4108601;1;4;1;6;"2017";96761;29664
4108601;1;5;1;6;"2017";388199;29664
4108601;1;6;1;6;"2017";27496;29664
4108601;1;7;1;6;"2017";129160;29664
4108601;1;8;1;6;"2017";80644;29664
4108650;1;1;1;6;"2017";164404;7448
4108650;1;2;1;6;"2017";155770;7448
4108650;1;3;1;6;"2017";78853;7448
4108650;1;4;1;6;"2017";5210;7448
4108650;1;5;1;6;"2017";39951;7448
4108650;1;6;1;6;"2017";22074;7448
4108650;1;7;1;6;"2017";31757;7448
4108650;1;8;1;6;"2017";8634;7448
4108700;1;1;1;6;"2017";123118;6167
4108700;1;2;1;6;"2017";118091;6167
4108700;1;3;1;6;"2017";45181;6167
4108700;1;4;1;6;"2017";5118;6167
4108700;1;5;1;6;"2017";37961;6167
4108700;1;6;1;6;"2017";19964;6167
4108700;1;7;1;6;"2017";29832;6167
4108700;1;8;1;6;"2017";5027;6167
4108809;1;1;1;6;"2017";877011;32974
4108809;1;2;1;6;"2017";803446;32974
4108809;1;3;1;6;"2017";118947;32974
4108809;1;4;1;6;"2017";81106;32974
4108809;1;5;1;6;"2017";449905;32974
4108809;1;6;1;6;"2017";26597;32974
4108809;1;7;1;6;"2017";153488;32974
4108809;1;8;1;6;"2017";73565;32974
4108908;1;1;1;6;"2017";296262;6591
4108908;1;2;1;6;"2017";282409;6591
4108908;1;3;1;6;"2017";151636;6591
4108908;1;4;1;6;"2017";38839;6591
4108908;1;5;1;6;"2017";59673;6591
4108908;1;6;1;6;"2017";44949;6591
4108908;1;7;1;6;"2017";32261;6591
4108908;1;8;1;6;"2017";13853;6591
4108957;1;1;1;6;"2017";260973;8619
4108957;1;2;1;6;"2017";251996;8619
4108957;1;3;1;6;"2017";160087;8619
4108957;1;4;1;6;"2017";12472;8619
4108957;1;5;1;6;"2017";41036;8619
4108957;1;6;1;6;"2017";30279;8619
4108957;1;7;1;6;"2017";38402;8619
4108957;1;8;1;6;"2017";8977;8619
4109005;1;1;1;6;"2017";101104;3934
4109005;1;2;1;6;"2017";94998;3934
4109005;1;3;1;6;"2017";39336;3934
4109005;1;4;1;6;"2017";8590;3934
4109005;1;5;1;6;"2017";25017;3934
4109005;1;6;1;6;"2017";25700;3934
4109005;1;7;1;6;"2017";22055;3934
4109005;1;8;1;6;"2017";6106;3934
4109104;1;1;1;6;"2017";57117;2292
4109104;1;2;1;6;"2017";55264;2292
4109104;1;3;1;6;"2017";26948;2292
4109104;1;4;1;6;"2017";2399;2292
4109104;1;5;1;6;"2017";9967;2292
4109104;1;6;1;6;"2017";24920;2292
4109104;1;7;1;6;"2017";15950;2292
4109104;1;8;1;6;"2017";1854;2292
4109203;1;1;1;6;"2017";111438;5492
4109203;1;2;1;6;"2017";102561;5492
4109203;1;3;1;6;"2017";37990;5492
4109203;1;4;1;6;"2017";9350;5492
4109203;1;5;1;6;"2017";27793;5492
4109203;1;6;1;6;"2017";20291;5492
4109203;1;7;1;6;"2017";27427;5492
4109203;1;8;1;6;"2017";8878;5492
4109302;1;1;1;6;"2017";340742;13641
4109302;1;2;1;6;"2017";316090;13641
4109302;1;3;1;6;"2017";104628;13641
4109302;1;4;1;6;"2017";16368;13641
4109302;1;5;1;6;"2017";130040;13641
4109302;1;6;1;6;"2017";24979;13641
4109302;1;7;1;6;"2017";65054;13641
4109302;1;8;1;6;"2017";24652;13641
4109401;1;1;1;6;"2017";5608156;180364
4109401;1;2;1;6;"2017";4924953;180364
4109401;1;3;1;6;"2017";320722;180364
4109401;1;4;1;6;"2017";1070457;180364
4109401;1;5;1;6;"2017";2769946;180364
4109401;1;6;1;6;"2017";31094;180364
4109401;1;7;1;6;"2017";763828;180364
4109401;1;8;1;6;"2017";683203;180364
4109500;1;1;1;6;"2017";106917;7923
4109500;1;2;1;6;"2017";102286;7923
4109500;1;3;1;6;"2017";26034;7923
4109500;1;4;1;6;"2017";6641;7923
4109500;1;5;1;6;"2017";30433;7923
4109500;1;6;1;6;"2017";13495;7923
4109500;1;7;1;6;"2017";39179;7923
4109500;1;8;1;6;"2017";4631;7923
4109609;1;1;1;6;"2017";762731;35986
4109609;1;2;1;6;"2017";709797;35986
4109609;1;3;1;6;"2017";35178;35986
4109609;1;4;1;6;"2017";78737;35986
4109609;1;5;1;6;"2017";409619;35986
4109609;1;6;1;6;"2017";21195;35986
4109609;1;7;1;6;"2017";186264;35986
4109609;1;8;1;6;"2017";52934;35986
4109658;1;1;1;6;"2017";189557;5643
4109658;1;2;1;6;"2017";174581;5643
4109658;1;3;1;6;"2017";76785;5643
4109658;1;4;1;6;"2017";24502;5643
4109658;1;5;1;6;"2017";43949;5643
4109658;1;6;1;6;"2017";33592;5643
4109658;1;7;1;6;"2017";29345;5643
4109658;1;8;1;6;"2017";14976;5643
4109708;1;1;1;6;"2017";649368;31095
4109708;1;2;1;6;"2017";600325;31095
4109708;1;3;1;6;"2017";130628;31095
4109708;1;4;1;6;"2017";59511;31095
4109708;1;5;1;6;"2017";285486;31095
4109708;1;6;1;6;"2017";20883;31095
4109708;1;7;1;6;"2017";124700;31095
4109708;1;8;1;6;"2017";49043;31095
4109757;1;1;1;6;"2017";134499;6396
4109757;1;2;1;6;"2017";123924;6396
4109757;1;3;1;6;"2017";34918;6396
4109757;1;4;1;6;"2017";16662;6396
4109757;1;5;1;6;"2017";43401;6396
4109757;1;6;1;6;"2017";21029;6396
4109757;1;7;1;6;"2017";28943;6396
4109757;1;8;1;6;"2017";10575;6396
4109807;1;1;1;6;"2017";2438394;53356
4109807;1;2;1;6;"2017";2055045;53356
4109807;1;3;1;6;"2017";67525;53356
4109807;1;4;1;6;"2017";497491;53356
4109807;1;5;1;6;"2017";1230232;53356
4109807;1;6;1;6;"2017";45700;53356
4109807;1;7;1;6;"2017";259798;53356
4109807;1;8;1;6;"2017";383349;53356
4109906;1;1;1;6;"2017";223972;8482
4109906;1;2;1;6;"2017";210132;8482
4109906;1;3;1;6;"2017";60023;8482
4109906;1;4;1;6;"2017";30303;8482
4109906;1;5;1;6;"2017";76751;8482
4109906;1;6;1;6;"2017";26406;8482
4109906;1;7;1;6;"2017";43055;8482
4109906;1;8;1;6;"2017";13840;8482
4110003;1;1;1;6;"2017";140661;4343
4110003;1;2;1;6;"2017";130720;4343
4110003;1;3;1;6;"2017";47880;4343
4110003;1;4;1;6;"2017";7768;4343
4110003;1;5;1;6;"2017";47671;4343
4110003;1;6;1;6;"2017";32388;4343
4110003;1;7;1;6;"2017";27402;4343
4110003;1;8;1;6;"2017";9941;4343
4110052;1;1;1;6;"2017";56346;2304
4110052;1;2;1;6;"2017";53823;2304
4110052;1;3;1;6;"2017";23600;2304
4110052;1;4;1;6;"2017";2252;2304
4110052;1;5;1;6;"2017";13556;2304
4110052;1;6;1;6;"2017";24456;2304
4110052;1;7;1;6;"2017";14415;2304
4110052;1;8;1;6;"2017";2523;2304
4110078;1;1;1;6;"2017";214631;12697
4110078;1;2;1;6;"2017";197396;12697
4110078;1;3;1;6;"2017";29257;12697
4110078;1;4;1;6;"2017";33954;12697
4110078;1;5;1;6;"2017";78540;12697
4110078;1;6;1;6;"2017";16904;12697
4110078;1;7;1;6;"2017";55645;12697
4110078;1;8;1;6;"2017";17235;12697
4110102;1;1;1;6;"2017";823304;31719
4110102;1;2;1;6;"2017";772670;31719
4110102;1;3;1;6;"2017";250805;31719
4110102;1;4;1;6;"2017";159683;31719
4110102;1;5;1;6;"2017";231222;31719
4110102;1;6;1;6;"2017";25956;31719
4110102;1;7;1;6;"2017";130961;31719
4110102;1;8;1;6;"2017";50634;31719
4110201;1;1;1;6;"2017";176278;11331
4110201;1;2;1;6;"2017";167418;11331
4110201;1;3;1;6;"2017";54826;11331
4110201;1;4;1;6;"2017";18581;11331
4110201;1;5;1;6;"2017";43071;11331
4110201;1;6;1;6;"2017";15557;11331
4110201;1;7;1;6;"2017";50940;11331
4110201;1;8;1;6;"2017";8860;11331
4110300;1;1;1;6;"2017";57125;3137
4110300;1;2;1;6;"2017";55455;3137
4110300;1;3;1;6;"2017";22923;3137
4110300;1;4;1;6;"2017";2616;3137
4110300;1;5;1;6;"2017";11959;3137
4110300;1;6;1;6;"2017";18210;3137
4110300;1;7;1;6;"2017";17958;3137
4110300;1;8;1;6;"2017";1670;3137
4110409;1;1;1;6;"2017";535410;4504
4110409;1;2;1;6;"2017";475443;4504
4110409;1;3;1;6;"2017";23067;4504
4110409;1;4;1;6;"2017";288367;4504
4110409;1;5;1;6;"2017";138199;4504
4110409;1;6;1;6;"2017";118874;4504
4110409;1;7;1;6;"2017";25811;4504
4110409;1;8;1;6;"2017";59967;4504
4110508;1;1;1;6;"2017";468384;15139
4110508;1;2;1;6;"2017";447193;15139
4110508;1;3;1;6;"2017";240250;15139
4110508;1;4;1;6;"2017";28582;15139
4110508;1;5;1;6;"2017";108279;15139
4110508;1;6;1;6;"2017";30939;15139
4110508;1;7;1;6;"2017";70082;15139
4110508;1;8;1;6;"2017";21192;15139
4110607;1;1;1;6;"2017";454511;14704
4110607;1;2;1;6;"2017";414516;14704
4110607;1;3;1;6;"2017";89493;14704
4110607;1;4;1;6;"2017";97185;14704
4110607;1;5;1;6;"2017";166092;14704
4110607;1;6;1;6;"2017";30911;14704
4110607;1;7;1;6;"2017";61746;14704
4110607;1;8;1;6;"2017";39996;14704
4110656;1;1;1;6;"2017";75409;2462
4110656;1;2;1;6;"2017";71071;2462
4110656;1;3;1;6;"2017";31298;2462
4110656;1;4;1;6;"2017";2809;2462
4110656;1;5;1;6;"2017";21531;2462
4110656;1;6;1;6;"2017";30629;2462
4110656;1;7;1;6;"2017";15433;2462
4110656;1;8;1;6;"2017";4338;2462
4110706;1;1;1;6;"2017";1787464;60425
4110706;1;2;1;6;"2017";1588398;60425
4110706;1;3;1;6;"2017";318248;60425
4110706;1;4;1;6;"2017";251675;60425
4110706;1;5;1;6;"2017";768141;60425
4110706;1;6;1;6;"2017";29582;60425
4110706;1;7;1;6;"2017";250334;60425
4110706;1;8;1;6;"2017";199067;60425
4110805;1;1;1;6;"2017";238642;10608
4110805;1;2;1;6;"2017";222641;10608
4110805;1;3;1;6;"2017";72747;10608
4110805;1;4;1;6;"2017";8366;10608
4110805;1;5;1;6;"2017";90945;10608
4110805;1;6;1;6;"2017";22496;10608
4110805;1;7;1;6;"2017";50584;10608
4110805;1;8;1;6;"2017";16000;10608
4110904;1;1;1;6;"2017";102121;4620
4110904;1;2;1;6;"2017";97654;4620
4110904;1;3;1;6;"2017";41608;4620
4110904;1;4;1;6;"2017";3906;4620
4110904;1;5;1;6;"2017";27545;4620
4110904;1;6;1;6;"2017";22104;4620
4110904;1;7;1;6;"2017";24594;4620
4110904;1;8;1;6;"2017";4467;4620
4110953;1;1;1;6;"2017";347858;10587
4110953;1;2;1;6;"2017";318575;10587
4110953;1;3;1;6;"2017";62287;10587
4110953;1;4;1;6;"2017";82034;10587
4110953;1;5;1;6;"2017";111311;10587
4110953;1;6;1;6;"2017";32857;10587
4110953;1;7;1;6;"2017";62943;10587
4110953;1;8;1;6;"2017";29283;10587
4111001;1;1;1;6;"2017";136579;6819
4111001;1;2;1;6;"2017";128426;6819
4111001;1;3;1;6;"2017";42193;6819
4111001;1;4;1;6;"2017";10587;6819
4111001;1;5;1;6;"2017";43214;6819
4111001;1;6;1;6;"2017";20029;6819
4111001;1;7;1;6;"2017";32431;6819
4111001;1;8;1;6;"2017";8153;6819
4111100;1;1;1;6;"2017";180219;6210
4111100;1;2;1;6;"2017";168836;6210
4111100;1;3;1;6;"2017";58957;6210
4111100;1;4;1;6;"2017";8132;6210
4111100;1;5;1;6;"2017";71702;6210
4111100;1;6;1;6;"2017";29021;6210
4111100;1;7;1;6;"2017";30044;6210
4111100;1;8;1;6;"2017";11383;6210
4111209;1;1;1;6;"2017";531626;11685
4111209;1;2;1;6;"2017";473160;11685
4111209;1;3;1;6;"2017";86231;11685
4111209;1;4;1;6;"2017";146354;11685
4111209;1;5;1;6;"2017";187846;11685
4111209;1;6;1;6;"2017";45496;11685
4111209;1;7;1;6;"2017";52729;11685
4111209;1;8;1;6;"2017";58466;11685
4111258;1;1;1;6;"2017";428833;27500
4111258;1;2;1;6;"2017";393189;27500
4111258;1;3;1;6;"2017";22171;27500
4111258;1;4;1;6;"2017";57483;27500
4111258;1;5;1;6;"2017";203735;27500
4111258;1;6;1;6;"2017";15594;27500
4111258;1;7;1;6;"2017";109800;27500
4111258;1;8;1;6;"2017";35644;27500
4111308;1;1;1;6;"2017";76725;3229
4111308;1;2;1;6;"2017";70967;3229
4111308;1;3;1;6;"2017";12534;3229
4111308;1;4;1;6;"2017";7374;3229
4111308;1;5;1;6;"2017";33210;3229
4111308;1;6;1;6;"2017";23761;3229
4111308;1;7;1;6;"2017";17849;3229
4111308;1;8;1;6;"2017";5759;3229
4111407;1;1;1;6;"2017";375827;13797
4111407;1;2;1;6;"2017";351022;13797
4111407;1;3;1;6;"2017";180846;13797
4111407;1;4;1;6;"2017";26123;13797
4111407;1;5;1;6;"2017";87441;13797
4111407;1;6;1;6;"2017";27240;13797
4111407;1;7;1;6;"2017";56612;13797
4111407;1;8;1;6;"2017";24805;13797
4111506;1;1;1;6;"2017";755412;32720
4111506;1;2;1;6;"2017";693397;32720
4111506;1;3;1;6;"2017";73577;32720
4111506;1;4;1;6;"2017";42761;32720
4111506;1;5;1;6;"2017";440992;32720
4111506;1;6;1;6;"2017";23087;32720
4111506;1;7;1;6;"2017";136068;32720
4111506;1;8;1;6;"2017";62015;32720
4111555;1;1;1;6;"2017";187391;8120
4111555;1;2;1;6;"2017";174827;8120
4111555;1;3;1;6;"2017";38133;8120
4111555;1;4;1;6;"2017";43601;8120
4111555;1;5;1;6;"2017";55723;8120
4111555;1;6;1;6;"2017";23078;8120
4111555;1;7;1;6;"2017";37370;8120
4111555;1;8;1;6;"2017";12564;8120
4111605;1;1;1;6;"2017";102601;3240
4111605;1;2;1;6;"2017";96236;3240
4111605;1;3;1;6;"2017";26432;3240
4111605;1;4;1;6;"2017";3737;3240
4111605;1;5;1;6;"2017";46675;3240
4111605;1;6;1;6;"2017";31667;3240
4111605;1;7;1;6;"2017";19392;3240
4111605;1;8;1;6;"2017";6366;3240
4111704;1;1;1;6;"2017";92383;5255
4111704;1;2;1;6;"2017";88456;5255
4111704;1;3;1;6;"2017";32353;5255
4111704;1;4;1;6;"2017";6317;5255
4111704;1;5;1;6;"2017";24044;5255
4111704;1;6;1;6;"2017";17580;5255
4111704;1;7;1;6;"2017";25742;5255
4111704;1;8;1;6;"2017";3927;5255
4111803;1;1;1;6;"2017";1179177;40263
4111803;1;2;1;6;"2017";1058003;40263
4111803;1;3;1;6;"2017";80929;40263
4111803;1;4;1;6;"2017";262808;40263
4111803;1;5;1;6;"2017";535291;40263
4111803;1;6;1;6;"2017";29287;40263
4111803;1;7;1;6;"2017";178974;40263
4111803;1;8;1;6;"2017";121173;40263
4111902;1;1;1;6;"2017";774806;13398
4111902;1;2;1;6;"2017";689550;13398
4111902;1;3;1;6;"2017";73369;13398
4111902;1;4;1;6;"2017";293724;13398
4111902;1;5;1;6;"2017";257410;13398
4111902;1;6;1;6;"2017";57830;13398
4111902;1;7;1;6;"2017";65048;13398
4111902;1;8;1;6;"2017";85256;13398
4112009;1;1;1;6;"2017";1423261;34822
4112009;1;2;1;6;"2017";1192489;34822
4112009;1;3;1;6;"2017";97063;34822
4112009;1;4;1;6;"2017";573119;34822
4112009;1;5;1;6;"2017";363634;34822
4112009;1;6;1;6;"2017";40872;34822
4112009;1;7;1;6;"2017";158673;34822
4112009;1;8;1;6;"2017";230772;34822
4112108;1;1;1;6;"2017";657383;21341
4112108;1;2;1;6;"2017";566201;21341
4112108;1;3;1;6;"2017";36910;21341
4112108;1;4;1;6;"2017";102520;21341
4112108;1;5;1;6;"2017";333031;21341
4112108;1;6;1;6;"2017";30804;21341
4112108;1;7;1;6;"2017";93740;21341
4112108;1;8;1;6;"2017";91182;21341
4112207;1;1;1;6;"2017";147095;5897
4112207;1;2;1;6;"2017";139333;5897
4112207;1;3;1;6;"2017";62669;5897
4112207;1;4;1;6;"2017";5749;5897
4112207;1;5;1;6;"2017";41663;5897
4112207;1;6;1;6;"2017";24944;5897
4112207;1;7;1;6;"2017";29252;5897
4112207;1;8;1;6;"2017";7762;5897
4112306;1;1;1;6;"2017";101096;5084
4112306;1;2;1;6;"2017";98206;5084
4112306;1;3;1;6;"2017";49955;5084
4112306;1;4;1;6;"2017";4151;5084
4112306;1;5;1;6;"2017";19268;5084
4112306;1;6;1;6;"2017";19885;5084
4112306;1;7;1;6;"2017";24831;5084
4112306;1;8;1;6;"2017";2890;5084
4112405;1;1;1;6;"2017";232020;9307
4112405;1;2;1;6;"2017";208187;9307
4112405;1;3;1;6;"2017";42827;9307
4112405;1;4;1;6;"2017";30392;9307
4112405;1;5;1;6;"2017";92009;9307
4112405;1;6;1;6;"2017";24930;9307
