city_code;city;code_region;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4106407;Cornélio Procópio;6407;Cornélio Procópio;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;50;1700;;327063;;
4106456;Coronel Domingos Soares;8501;Pato Branco;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;180;7200;;1385208;;
4106506;Coronel Vivida;8501;Pato Branco;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;4100;246000;;47327939,85;;
4106555;Corumbataí do Sul;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;30;990;;190466,1;;
4106571;Cruzeiro do Iguaçu;7207;Dois Vizinhos;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;650;27250;;5242627,48;;
4106605;Cruzeiro do Oeste;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;7000;;1346730;;
4106803;Cruz Machado;8203;União da Vitória;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;800;32000;;6156479,98;;
4106852;Cruzmaltina;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;50;2000;;384780;;
4107009;Curiúva;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1200;50000;;9619499,97;;
4107108;Diamante do Norte;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;12;245;;47135,55;;
4107124;Diamante do Sul;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;670;25460;;4898249,38;;
4107157;Diamante D'Oeste;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1000;36950;;7108810,48;;
4107207;Dois Vizinhos;7207;Dois Vizinhos;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;5500;217500;;41844824,87;;
4107256;Douradina;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;35;1000;;192390;;
4107306;Doutor Camargo;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;15;450;;86575,5;;
4107405;Enéas Marques;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2800;113000;;21740069,93;;
4107504;Engenheiro Beltrão;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;120;6400;;1231296;;
4107520;Esperança Nova;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;230;7000;;1346730;;
4107538;Entre Rios do Oeste;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1100;66000;;12697739,96;;
4107546;Espigão Alto do Iguaçu;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;820;31160;;5994872,38;;
4107553;Farol;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;160;9850;;1895041,49;;
4107603;Faxinal;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;25;1500;;288585;;
4107652;Fazenda Rio Grande;6902;Curitiba;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;4000;;769560;;
4107702;Fênix;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;70;1850;;355921,5;;
4107736;Fernandes Pinheiro;706;Irati;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;330;11100;;2135528,99;;
4107751;Figueira;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;40;2000;;384780;;
4107801;Floraí;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;49;1470;;282813,3;;
4107850;Flor da Serra do Sul;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1900;79500;;15295004,95;;
4107900;Floresta;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;110;3150;;606028,5;;
4108007;Florestópolis;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;50;1700;;327063;;
4108106;Flórida;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;110;3850;;740701,5;;
4108205;Formosa do Oeste;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;180;10800;;2077811,99;;
4108304;Foz do Iguaçu;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;3750;;721462,5;;
4108320;Francisco Alves;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;800;24000;;4617359,99;;
4108403;Francisco Beltrão;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;7000;295000;;56755049,82;;
4108452;Foz do Jordão;9401;Guarapuava;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;440;19360;;3724670,39;;
4108502;General Carneiro;8203;União da Vitória;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;7000;;1346730;;
4108551;Godoy Moreira;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;25;1000;;192390;;
4108601;Goioerê;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;9000;;1731509,99;;
4108650;Goioxim;9401;Guarapuava;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;685;29455;;5666847,43;;
4108700;Grandes Rios;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;12000;;2308679,99;;
4108809;Guaíra;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;12000;;2308679,99;;
4108908;Guairaçá;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;15;420;;80803,8;;
4108957;Guamiranga;706;Irati;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;96;4320;;831124,8;;
4109005;Guapirama;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;900;40000;;7695599,98;;
4109104;Guaporema;5508;Cianorte;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;121;3130;;602180,7;;
4109203;Guaraci;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;60;2400;;461736;;
4109302;Guaraniaçu;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;4000;152000;;29243279,91;;
4109401;Guarapuava;9401;Guarapuava;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1380;64860;;12478415,36;;
4109609;Guaratuba;8204;Paranaguá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2;40;;7695,6;;
4109658;Honório Serpa;8501;Pato Branco;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1750;82500;;15872174,95;;
4109708;Ibaiti;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2100;98500;;18950414,94;;
4109757;Ibema;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;600;24950;;4800130,48;;
4109807;Ibiporã;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;80;3200;;615648;;
4109906;Icaraíma;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;174;5220;;1004275,8;;
4110003;Iguaraçu;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;170;5270;;1013895,3;;
4110052;Iguatu;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;190;8700;;1673792,99;;
4110078;Imbaú;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;15;750;;144292,5;;
4110102;Imbituva;706;Irati;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;510;13350;;2568406,49;;
4110201;Inácio Martins;706;Irati;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;50;1250;;240487,5;;
4110409;Indianópolis;5508;Cianorte;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;12;422;;81188,58;;
4110508;Ipiranga;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;295;14786;;2844678,53;;
4110607;Iporã;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;6000;;1154340;;
4110656;Iracema do Oeste;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;40;2400;;461736;;
4110706;Irati;706;Irati;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;630;22050;;4242199,49;;
4110805;Iretama;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;600;15000;;2885849,99;;
4110904;Itaguajé;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;30;900;;173151;;
4110953;Itaipulândia;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;400;16000;;3078239,99;;
4111100;Itambé;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;8;8,5;;1635,31;;
4111209;Itapejara d'Oeste;8501;Pato Branco;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;800;43000;;8272769,97;;
4111308;Itaúna do Sul;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;6;210;;40401,9;;
4111407;Ivaí;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;305;15250;;2933947,49;;
4111506;Ivaiporã;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;556;22240;;4278753,59;;
4111555;Ivaté;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;30;900;;173151;;
4111605;Ivatuba;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;20;1680;;323215,2;;
4111704;Jaboti;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;60;2800;;538692;;
4111803;Jacarezinho;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;800;32000;;6156479,98;;
4111902;Jaguapitã;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;64;1920;;369388,8;;
4112009;Jaguariaíva;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;418;20900;;4020950,99;;
4112108;Jandaia do Sul;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;110;4180;;804190,2;;
4112207;Janiópolis;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;550;14950;;2876230,49;;
4112306;Japira;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;5000;;961950;;
4112405;Japurá;5508;Cianorte;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;7;180;;34630,2;;
4112504;Jardim Alegre;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;6000;;1154340;;
4112603;Jardim Olinda;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;32;450;;86575,5;;
4112751;Jesuítas;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;12000;;2308679,99;;
4112801;Joaquim Távora;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1200;50400;;9696455,97;;
4112900;Jundiaí do Sul;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;80;4000;;769560;;
4112959;Juranda;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;79;3239;;623151,21;;
4113106;Kaloré;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;17;663;;127554,57;;
4113205;Lapa;6902;Curitiba;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1400;42000;;8080379,97;;
4113254;Laranjal;9608;Pitanga;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1000;45000;;8657549,97;;
4113304;Laranjeiras do Sul;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3900;148200;;28512197,91;;
4113403;Leópolis;6407;Cornélio Procópio;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;120;4200;;808038;;
4113429;Lidianópolis;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;38;870;;167379,3;;
4113452;Lindoeste;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;650;28500;;5483114,98;;
4113502;Loanda;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;265;9275;;1784417,24;;
4113601;Lobato;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;80;2560;;492518,4;;
4113700;Londrina;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;500;20000;;3847799,99;;
4113734;Luiziana;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;500;4500;;865755;;
4113759;Lunardelli;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;15;780;;150064,2;;
4113809;Lupionópolis;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;150;6000;;1154340;;
4113908;Mallet;706;Irati;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;250;12500;;2404874,99;;
4114005;Mamborê;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;440;13200;;2539547,99;;
4114104;Mandaguaçu;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;166;8322;;1601069,57;;
4114203;Mandaguari;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;580;16240;;3124413,59;;
4114302;Mandirituba;6902;Curitiba;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;50;2500;;480975;;
4114351;Manfrinópolis;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1700;70500;;13563494,96;;
4114401;Mangueirinha;8501;Pato Branco;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2400;134000;;25780259,92;;
4114500;Manoel Ribas;9608;Pitanga;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3100;130000;;25010699,92;;
4114609;Marechal Cândido Rondon;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;9000;540000;;103890599,7;;
4114708;Maria Helena;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;56;1600;;307824;;
4114807;Marialva;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;3100;;596409;;
4114906;Marilândia do Sul;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;300;13800;;2654981,99;;
4115002;Marilena;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;42;1480;;284737,2;;
4115101;Mariluz;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;180;5400;;1038906;;
4115200;Maringá;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;2500;;480975;;
4115309;Mariópolis;8501;Pato Branco;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1050;57000;;10966229,97;;
4115358;Maripá;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1000;60000;;11543399,96;;
4115408;Marmeleiro;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;5000;200000;;38477999,88;;
4115457;Marquinho;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1600;59200;;11389487,96;;
4115507;Marumbi;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;34;1428;;274732,92;;
4115606;Matelândia;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3500;162000;;31167179,9;;
4115739;Mato Rico;9608;Pitanga;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;150;6000;;1154340;;
4115754;Mauá da Serra;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;60;2700;;519453;;
4115804;Medianeira;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2500;105000;;20200949,94;;
4115853;Mercedes;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;800;48000;;9234719,97;;
4115903;Mirador;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;3600;;692604;;
4116000;Miraselva;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;40;1600;;307824;;
4116059;Missal;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1500;60000;;11543399,96;;
4116307;Munhoz de Melo;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;140;4620;;888841,8;;
4116406;Nossa Senhora das Graças;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;240;6100;;1173579;;
4116505;Nova Aliança do Ivaí;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;10;250;;48097,5;;
4116703;Nova Aurora;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;320;16560;;3185978,39;;
4116802;Nova Cantu;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;500;15000;;2885849,99;;
4116901;Nova Esperança;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;260;7840;;1508337,6;;
4116950;Nova Esperança do Sudoeste;7207;Dois Vizinhos;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2350;94750;;18228952,44;;
4117057;Nova Laranjeiras;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2500;90000;;17315099,95;;
4117107;Nova Londrina;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;125;2375;;456926,25;;
4117206;Nova Olímpia;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;20;670;;128901,3;;
4117222;Nova Santa Rosa;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;800;48000;;9234719,97;;
4117255;Nova Prata do Iguaçu;7207;Dois Vizinhos;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2500;97500;;18758024,94;;
4117271;Nova Tebas;9608;Pitanga;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;190;8000;;1539120;;
4117297;Novo Itacolomi;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;450;18450;;3549595,49;;
4117305;Ortigueira;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;450;22500;;4328774,99;;
4117404;Ourizona;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;15;525;;101004,75;;
4117453;Ouro Verde do Oeste;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;550;33000;;6348869,98;;
4117503;Paiçandu;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;3000;;577170;;
4117602;Palmas;8501;Pato Branco;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;580;25800;;4963661,98;;
4117701;Palmeira;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1800;108000;;20778119,93;;
4117800;Palmital;9608;Pitanga;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3100;150000;;28858499,91;;
4117909;Palotina;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;700;42000;;8080379,97;;
4118006;Paraíso do Norte;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;30;930;;178922,7;;
4118105;Paranacity;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;5;110;;21162,9;;
4118204;Paranaguá;8204;Paranaguá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1;30;;5771,7;;
4118402;Paranavaí;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;255;7231;;1391172,09;;
4118451;Pato Bragado;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;600;36000;;6926039,98;;
4118501;Pato Branco;8501;Pato Branco;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3150;151500;;29147084,91;;
4118600;Paula Freitas;8203;União da Vitória;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;390;13170;;2533776,29;;
4118709;Paulo Frontin;8203;União da Vitória;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;200;6500;;1250535;;
4118857;Perobal;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;130;3400;;654126;;
4118907;Pérola;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;500;18000;;3463019,99;;
4119004;Pérola d'Oeste;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1700;64500;;12409154,96;;
4119103;Piên;6902;Curitiba;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;7;220;;42325,8;;
4119202;Pinhalão;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;250;11250;;2164387,49;;
4119251;Pinhal de São Bento;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1200;48000;;9234719,97;;
4119301;Pinhão;9401;Guarapuava;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1570;72220;;13894405,76;;
4119400;Piraí do Sul;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1140;57000;;10966229,97;;
4119608;Pitanga;9608;Pitanga;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3500;160000;;30782399,9;;
4119657;Pitangueiras;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;70;3150;;606028,5;;
4119707;Planaltina do Paraná;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;55;1925;;370350,75;;
4119806;Planalto;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3600;134000;;25780259,92;;
4119905;Ponta Grossa;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;700;35000;;6733649,98;;
4120002;Porecatu;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;15;600;;115434;;
4120150;Porto Barreiro;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1300;46800;;9003851,97;;
4120200;Porto Rico;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;20;700;;134673;;
4120309;Porto Vitória;8203;União da Vitória;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;820;30000;;5771699,98;;
4120358;Pranchita;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;450;17250;;3318727,49;;
4120408;Presidente Castelo Branco;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;50;1200;;230868;;
4120507;Primeiro de Maio;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;5;200;;38478;;
4120606;Prudentópolis;9401;Guarapuava;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1230;47970;;9228948,27;;
4120655;Quarto Centenário;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;48;2400;;461736;;
4120705;Quatiguá;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;900;27000;;5194529,98;;
4120853;Quatro Pontes;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2200;132000;;25395479,92;;
4120903;Quedas do Iguaçu;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3200;121600;;23394623,93;;
4121000;Querência do Norte;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;160;5850;;1125481,5;;
4121208;Quitandinha;6902;Curitiba;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;12;360;;69260,4;;
4121257;Ramilândia;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;900;39200;;7541687,98;;
4121406;Realeza;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2600;103000;;19816169,94;;
4121505;Rebouças;706;Irati;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;300;7500;;1442925;;
4121604;Renascença;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1400;56000;;10773839,97;;
4121703;Reserva;9905;Ponta Grossa;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;340;17000;;3270629,99;;
4121752;Reserva do Iguaçu;9401;Guarapuava;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;320;14720;;2831980,79;;
4121802;Ribeirão Claro;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2200;154000;;29628059,91;;
4121901;Ribeirão do Pinhal;6407;Cornélio Procópio;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;85;2720;;523300,8;;
4122008;Rio Azul;706;Irati;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;300;12000;;2308679,99;;
4122107;Rio Bom;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;350;12250;;2356777,49;;
4122156;Rio Bonito do Iguaçu;3304;Laranjeiras do Sul;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;4100;151700;;29185562,91;;
4122172;Rio Branco do Ivaí;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;5000;;961950;;
4122206;Rio Branco do Sul;6902;Curitiba;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;85;4250;;817657,5;;
4122305;Rio Negro;6902;Curitiba;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;13;380;;73108,2;;
4122404;Rolândia;3700;Londrina;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;132;6600;;1269774;;
4122503;Roncador;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;300;15000;;2885849,99;;
4122602;Rondon;5508;Cianorte;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;42;1500;;288585;;
4122651;Rosário do Ivaí;1506;Ivaiporã;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;150;6000;;1154340;;
4122701;Sabáudia;1408;Apucarana;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;150;6000;;1154340;;
4122800;Salgado Filho;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;2400;96000;;18469439,94;;
4122909;Salto do Itararé;1803;Jacarezinho;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;850;38000;;7310819,98;;
4123006;Salto do Lontra;7207;Dois Vizinhos;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3600;137000;;26357429,92;;
4123303;Santa Cruz de Monte Castelo;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;60;2100;;404019;;
4123402;Santa Fé;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;315;8650;;1664173,49;;
4123501;Santa Helena;7700;Toledo;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3400;204000;;39247559,88;;
4123600;Santa Inês;5200;Maringá;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;20;600;;115434;;
4123709;Santa Isabel do Ivaí;8402;Paranavaí;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;420;7565;;1455430,35;;
4123808;Santa Izabel do Oeste;8403;Francisco Beltrão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;3000;120000;;23086799,93;;
4123824;Santa Lúcia;4808;Cascavel;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1000;41400;;7964945,97;;
4123857;Santa Maria do Oeste;9608;Pitanga;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;1500;85000;;16353149,95;;
