city_code;city;region_code;region;variable_code;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4100400;Almirante Tamandaré;6902;Curitiba;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;8;140;;13.119,40;;140
4100400;Almirante Tamandaré;6902;Curitiba;5275;MADEIRAS - EM TORA P/SERRARIA - PINUS;E;M3;235;4000;;347.760,00;;4000
4100400;Almirante Tamandaré;6902;Curitiba;5220;MADEIRAS - LENHA;E;M3;;95;;2.708,45;;95
4100400;Almirante Tamandaré;6902;Curitiba;203;MANDIOCA CONSUMO (HUMANO);A;TON;45;900;;783.000,00;;900
4100400;Almirante Tamandaré;6902;Curitiba;1803;MARACUJA;C;TON;2;30;;71.100,00;;30
4100400;Almirante Tamandaré;6902;Curitiba;7200;MEL;D;KG;;5500;;84.865,00;;5500
4100400;Almirante Tamandaré;6902;Curitiba;199;MILHO SAFRA NORMAL;A;TON;1540;12012;;4.312.308,00;;12012
4100400;Almirante Tamandaré;6902;Curitiba;3853;MILHO VERDE (espiga);B;UNI;6;260000;;91.000,00;;260000
4100400;Almirante Tamandaré;6902;Curitiba;2300;MORANGA;B;TON;10;220;;127.600,00;;220
4100400;Almirante Tamandaré;6902;Curitiba;1805;MORANGO (moranguinho);C;TON;14;560;;3.785.152,00;;560
4100400;Almirante Tamandaré;6902;Curitiba;4757;MUDA DE AMOR PERFEITO;F;CX;;300;;2.397,00;;300
4100400;Almirante Tamandaré;6902;Curitiba;4298;MUDA DE AZALEIA;F;UNI;;200;;1.708,00;;200
4100400;Almirante Tamandaré;6902;Curitiba;4759;MUDA DE BOCA DE LEAO;F;CX;;500;;4.210,00;;500
4100400;Almirante Tamandaré;6902;Curitiba;4422;MUDAS DE OLERICOLAS;B;UNI;;55000000;;5.500.000,00;;55000000
4100400;Almirante Tamandaré;6902;Curitiba;2320;NABO;B;TON;5;135;;162.000,00;;135
4100400;Almirante Tamandaré;6902;Curitiba;7018;NOVILHAS;D;CAB;;;71;106.449,59;0;
4100400;Almirante Tamandaré;6902;Curitiba;5370;ONZE-HORAS;F;UNI;;1800;;936;;1800
4100400;Almirante Tamandaré;6902;Curitiba;7080;OVINOS (PARA CORTE);D;KG;;550;122;30.496,95;550;
4100400;Almirante Tamandaré;6902;Curitiba;7081;OVINOS < 6 MESES;D;KG;;;85;18.155,15;0;
4100400;Almirante Tamandaré;6902;Curitiba;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;125000;;310.000,00;;125000
4100400;Almirante Tamandaré;6902;Curitiba;3500;PASTAGENS E FORRAGENS;D;HA;400;;;                      -  ;0;
4100400;Almirante Tamandaré;6902;Curitiba;2353;PEPINO;B;TON;55;1760;;2.036.425,60;;1760
4100400;Almirante Tamandaré;6902;Curitiba;1860;PESSEGO;C;TON;5;65;;173.550,00;;65
4100400;Almirante Tamandaré;6902;Curitiba;3155;PETUNIA;F;CX;;150;;1.057,50;;150
4100400;Almirante Tamandaré;6902;Curitiba;2352;PIMENTA;B;TON;1;8;;69.840,00;;8
4100400;Almirante Tamandaré;6902;Curitiba;2350;PIMENTAO;B;TON;50;1800;;2.478.456,00;;1800
4100400;Almirante Tamandaré;6902;Curitiba;1862;PINHAO;E;KG;;22000;;55.000,00;;22000
4100400;Almirante Tamandaré;6902;Curitiba;3117;PIRIQUITINHO;F;CX;;1000;;7.040,00;;1000
4100400;Almirante Tamandaré;6902;Curitiba;2370;QUIABO;B;TON;6;72;;203.760,00;;72
4100400;Almirante Tamandaré;6902;Curitiba;2391;RABANETE;B;TON;17;310;;666.500,00;;310
4100400;Almirante Tamandaré;6902;Curitiba;2390;REPOLHO;B;TON;70;2450;;849.635,50;;2450
4100400;Almirante Tamandaré;6902;Curitiba;70;RUCULA;B;TON;6;132;;680.123,40;;132
4100400;Almirante Tamandaré;6902;Curitiba;2420;SALSA (SALSINHA);B;TON;7;315;;1.411.200,00;;315
4100400;Almirante Tamandaré;6902;Curitiba;2419;SALSAO;B;TON;2;65;;85.150,00;;65
4100400;Almirante Tamandaré;6902;Curitiba;7330;SUINOS - LEITOES P/ CORTE;D;KG;;;2500;372.900,00;0;
4100400;Almirante Tamandaré;6902;Curitiba;7096;SUINOS-RACA  (PARA ABATE);D;KG;;2000;1500;658.560,00;2000;
4100400;Almirante Tamandaré;6902;Curitiba;2456;TOMATE SAFRAO;B;TON;12;600;;1.306.956,00;;600
4100400;Almirante Tamandaré;6902;Curitiba;1921;UVA DE MESA;C;TON;3;54;;235.980,00;;54
4100400;Almirante Tamandaré;6902;Curitiba;1922;UVA VINIFERA;C;TON;30;450;;1.096.875,00;;450
4100400;Almirante Tamandaré;6902;Curitiba;7025;VACA (PARA CORTE);D;KG;;;52;102.018,80;0;
4100459;Altamira do Paraná;4303;Campo Mourão;2012;ABOBORA-TETSUKABUTO (KABOTIA);B;TON;0,5;6;;3.360,00;;6
4100459;Altamira do Paraná;4303;Campo Mourão;2016;ABOBRINHA VERDE;B;TON;0,2;3;;3.540,00;;3
4100459;Altamira do Paraná;4303;Campo Mourão;2001;ALFACE;B;TON;1;13;;14.401,14;;13
4100459;Altamira do Paraná;4303;Campo Mourão;2004;ALHO;B;TON;1;2;;13.561,60;;2
4100459;Altamira do Paraná;4303;Campo Mourão;2009;ALMEIRAO;B;TON;0,2;3;;7.680,00;;3
4100459;Altamira do Paraná;4303;Campo Mourão;12;AMENDOIM SAFRA DAS AGUAS;A;TON;1;2;;3.348,00;;2
4100459;Altamira do Paraná;4303;Campo Mourão;7016;BEZERRAS;D;CAB;;;6014;5.501.065,94;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7015;BEZERROS;D;CAB;;;8982;9.646.937,46;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7210;BICHO DA SEDA (CASULO);D;TON;11;7,57;;130.355,40;;7,57
4100459;Altamira do Paraná;4303;Campo Mourão;7010;BOVINOS (BOI GORDO);D;KG;;64984;3580;8.974.165,00;64984;
4100459;Altamira do Paraná;4303;Campo Mourão;7310;CAMA DE AVIARIO;D;TON;;2010;;180.276,90;;2010
4100459;Altamira do Paraná;4303;Campo Mourão;7040;CAPRINOS (PARA CORTE);D;KG;;283;150;36.450,00;283;
4100459;Altamira do Paraná;4303;Campo Mourão;7455;EQUINOS (PARA CORTE);D;KG;;1660;;                      -  ;1660;
4100459;Altamira do Paraná;4303;Campo Mourão;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;38;60.490,68;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;38;243.108,80;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;12250;;751.415,00;;12250
4100459;Altamira do Paraná;4303;Campo Mourão;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;220963;1325781;9.977.562,65;220963;
4100459;Altamira do Paraná;4303;Campo Mourão;91;FUMO;A;TON;6;9,88;;80.643,23;;9,88
4100459;Altamira do Paraná;4303;Campo Mourão;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;1500;3000;58.806,00;1500;
4100459;Altamira do Paraná;4303;Campo Mourão;7017;GARROTES;D;CAB;;;4204;6.712.694,96;0;
4100459;Altamira do Paraná;4303;Campo Mourão;2250;JILO;B;TON;0,2;3;;7.980,00;;3
4100459;Altamira do Paraná;4303;Campo Mourão;7014;LEITE;D;MLT;;3266;;3.951.860,00;;3266
4100459;Altamira do Paraná;4303;Campo Mourão;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;40;;;                      -  ;;0
4100459;Altamira do Paraná;4303;Campo Mourão;5220;MADEIRAS - LENHA;E;M3;;700;;19.957,00;;700
4100459;Altamira do Paraná;4303;Campo Mourão;203;MANDIOCA CONSUMO (HUMANO);A;TON;2;36;;31.320,00;;36
4100459;Altamira do Paraná;4303;Campo Mourão;201;MANDIOCA INDUSTRIA;A;TON;5;90;;49.323,60;;90
4100459;Altamira do Paraná;4303;Campo Mourão;7200;MEL;D;KG;;3000;;46.290,00;;3000
4100459;Altamira do Paraná;4303;Campo Mourão;199;MILHO SAFRA NORMAL;A;TON;155;906,91;;325.580,69;;906,91
4100459;Altamira do Paraná;4303;Campo Mourão;198;MILHO SAFRINHA;A;TON;620;2976;;1.091.209,92;;2976
4100459;Altamira do Paraná;4303;Campo Mourão;7070;MUARES;D;CAB;;;1;2.205,72;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7018;NOVILHAS;D;CAB;;;4098;6.144.090,42;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7080;OVINOS (PARA CORTE);D;KG;;2251;400;72.720,00;2251;
4100459;Altamira do Paraná;4303;Campo Mourão;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;1000;;2.480,00;;1000
4100459;Altamira do Paraná;4303;Campo Mourão;3500;PASTAGENS E FORRAGENS;D;HA;25000;;;                      -  ;0;
4100459;Altamira do Paraná;4303;Campo Mourão;2353;PEPINO;B;TON;0,5;4;;4.628,24;;4
4100459;Altamira do Paraná;4303;Campo Mourão;2350;PIMENTAO;B;TON;0,2;4;;5.507,68;;4
4100459;Altamira do Paraná;4303;Campo Mourão;2370;QUIABO;B;TON;0,5;8;;22.640,00;;8
4100459;Altamira do Paraná;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;60;4000;;535.560,00;;4000
4100459;Altamira do Paraná;4303;Campo Mourão;302;SOJA SAFRA NORMAL;A;TON;1627;6211,89;;6.352.713,55;;6211,89
4100459;Altamira do Paraná;4303;Campo Mourão;7096;SUINOS-RACA  (PARA ABATE);D;KG;;1976;600;215.040,00;1976;
4100459;Altamira do Paraná;4303;Campo Mourão;7519;TILAPIA;D;KG;;;5000;23.800,00;;0
4100459;Altamira do Paraná;4303;Campo Mourão;7007;TOURO PO (REPROD. P/GADO DE CORTE);D;CAB;;;20;153.411,60;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7008;TOURO PO (REPROD. P/GADO DE LEITE);D;CAB;;;8;54.953,04;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7019;TOUROS;D;CAB;;;25;79.348,00;0;
4100459;Altamira do Paraná;4303;Campo Mourão;330;TRIGO;A;TON;63;54,81;;30.940,25;;54,81
4100459;Altamira do Paraná;4303;Campo Mourão;7025;VACA (PARA CORTE);D;KG;;;6050;9.960.054,50;0;
4100459;Altamira do Paraná;4303;Campo Mourão;7024;VACA (PARA CRIA);D;CAB;;;2758;5.481.056,14;0;
4128625;Alto Paraíso;8104;Umuarama;1501;ABACAXI;C;TON;0,5;15;;18.900,00;;15
4128625;Alto Paraíso;8104;Umuarama;2002;ABOBORA (seca/madura);B;TON;0,5;11;;7.810,00;;11
4128625;Alto Paraíso;8104;Umuarama;2016;ABOBRINHA VERDE;B;TON;0,2;4;;4.720,00;;4
4128625;Alto Paraíso;8104;Umuarama;2001;ALFACE;B;TON;1;20;;22.155,60;;20
4128625;Alto Paraíso;8104;Umuarama;2009;ALMEIRAO;B;TON;0,1;2;;5.120,00;;2
4128625;Alto Paraíso;8104;Umuarama;1520;BANANA;C;TON;1;15;;11.018,25;;15
4128625;Alto Paraíso;8104;Umuarama;2044;BATATA DOCE;B;TON;0,1;2;;2.420,00;;2
4128625;Alto Paraíso;8104;Umuarama;5360;BEIJO AMERICANO;F;CX;;248;;1.966,64;;248
4128625;Alto Paraíso;8104;Umuarama;2043;BETERRABA;B;TON;0,1;2;;1.505,22;;2
4128625;Alto Paraíso;8104;Umuarama;7016;BEZERRAS;D;CAB;;;2194;2.006.873,74;0;
4128625;Alto Paraíso;8104;Umuarama;7015;BEZERROS;D;CAB;;;5031;5.403.444,93;0;
4128625;Alto Paraíso;8104;Umuarama;7010;BOVINOS (BOI GORDO);D;KG;;116431;39026;90.247.625,00;116431;
4128625;Alto Paraíso;8104;Umuarama;7020;BUBALINOS (PARA CORTE);D;KG;;11;10;22.988,00;11;
4128625;Alto Paraíso;8104;Umuarama;40;CAFE;A;TON;9;14,28;;97.532,40;;14,28
4128625;Alto Paraíso;8104;Umuarama;41;CANA-DE-ACUCAR;A;TON;687;22908,98;;1.546.585,24;;22908,98
4128625;Alto Paraíso;8104;Umuarama;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;205;10660;;615.828,20;;10660
4128625;Alto Paraíso;8104;Umuarama;7040;CAPRINOS (PARA CORTE);D;KG;;45;10;3.240,00;45;
4128625;Alto Paraíso;8104;Umuarama;2091;CEBOLINHA (cheiro verde);B;TON;0,1;1;;4.570,00;;1
4128625;Alto Paraíso;8104;Umuarama;2088;CENOURA;B;TON;0,1;2;;1.822,60;;2
4128625;Alto Paraíso;8104;Umuarama;2102;COENTRO (HORTALICA);B;TON;0,1;1;;8.180,00;;1
4128625;Alto Paraíso;8104;Umuarama;2080;COUVE;B;TON;0,1;2;;3.740,00;;2
4128625;Alto Paraíso;8104;Umuarama;7455;EQUINOS (PARA CORTE);D;KG;;1000;;                      -  ;1000;
4128625;Alto Paraíso;8104;Umuarama;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;42;66.858,12;0;
4128625;Alto Paraíso;8104;Umuarama;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;32;204.723,20;0;
4128625;Alto Paraíso;8104;Umuarama;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;1200;;73.608,00;;1200
4128625;Alto Paraíso;8104;Umuarama;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;6000;3000;48.114,00;6000;
4128625;Alto Paraíso;8104;Umuarama;7017;GARROTES;D;CAB;;;23153;36.969.321,22;0;
4128625;Alto Paraíso;8104;Umuarama;2250;JILO;B;TON;0,1;2;;5.320,00;;2
4128625;Alto Paraíso;8104;Umuarama;7014;LEITE;D;MLT;;2600;;3.146.000,00;;2600
4128625;Alto Paraíso;8104;Umuarama;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;330;200;;18.742,00;;200
4128625;Alto Paraíso;8104;Umuarama;5220;MADEIRAS - LENHA;E;M3;;5000;;142.550,00;;5000
4128625;Alto Paraíso;8104;Umuarama;203;MANDIOCA CONSUMO (HUMANO);A;TON;5;125;;108.750,00;;125
4128625;Alto Paraíso;8104;Umuarama;201;MANDIOCA INDUSTRIA;A;TON;1740;38400,06;;21.044.768,88;;38400,06
4128625;Alto Paraíso;8104;Umuarama;3400;MATA NATIVA;E;HA;30000;;;                      -  ;;0
4128625;Alto Paraíso;8104;Umuarama;2302;MAXIXE;B;TON;0,1;2;;5.800,00;;2
4128625;Alto Paraíso;8104;Umuarama;7200;MEL;D;KG;;16000;;246.880,00;;16000
4128625;Alto Paraíso;8104;Umuarama;1807;MELANCIA;C;TON;40;2000;;1.400.000,00;;2000
4128625;Alto Paraíso;8104;Umuarama;198;MILHO SAFRINHA;A;TON;65;195;;71.500,65;;195
4128625;Alto Paraíso;8104;Umuarama;7070;MUARES;D;CAB;;;16;35.291,52;0;
4128625;Alto Paraíso;8104;Umuarama;4206;MUDA DE ARVORES PARA ARBORIZACAO;F;UNI;;1000;;21.170,00;;1000
4128625;Alto Paraíso;8104;Umuarama;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;6900;;456.435,00;;6900
4128625;Alto Paraíso;8104;Umuarama;4762;MUDA DE TAGETE;F;CX;;62;;429,66;;62
4128625;Alto Paraíso;8104;Umuarama;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;4000;;3.760,00;;4000
4128625;Alto Paraíso;8104;Umuarama;7018;NOVILHAS;D;CAB;;;1894;2.839.655,26;0;
4128625;Alto Paraíso;8104;Umuarama;7080;OVINOS (PARA CORTE);D;KG;;2600;1600;484.800,00;2600;
4128625;Alto Paraíso;8104;Umuarama;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;5000;;12.400,00;;5000
4128625;Alto Paraíso;8104;Umuarama;3500;PASTAGENS E FORRAGENS;D;HA;52496;;;                      -  ;0;
4128625;Alto Paraíso;8104;Umuarama;2353;PEPINO;B;TON;0,1;2;;2.314,12;;2
4128625;Alto Paraíso;8104;Umuarama;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;2500;17.975,00;;0
4128625;Alto Paraíso;8104;Umuarama;3155;PETUNIA;F;CX;;62;;437,1;;62
4128625;Alto Paraíso;8104;Umuarama;2370;QUIABO;B;TON;0,5;12;;33.960,00;;12
4128625;Alto Paraíso;8104;Umuarama;2420;SALSA (SALSINHA);B;TON;0,1;1;;4.480,00;;1
4128625;Alto Paraíso;8104;Umuarama;72;SALVIA (flor);F;CX;;62;;580,32;;62
4128625;Alto Paraíso;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;100;3000;;401.670,00;;3000
4128625;Alto Paraíso;8104;Umuarama;302;SOJA SAFRA NORMAL;A;TON;220;550;;562.468,50;;550
4128625;Alto Paraíso;8104;Umuarama;7096;SUINOS-RACA  (PARA ABATE);D;KG;;460;260;46.592,00;460;
4128625;Alto Paraíso;8104;Umuarama;7519;TILAPIA;D;KG;;;5000;23.800,00;;0
4128625;Alto Paraíso;8104;Umuarama;2459;TOMATE CEREJA;B;TON;0,1;8;;24.960,00;;8
4128625;Alto Paraíso;8104;Umuarama;7019;TOUROS;D;CAB;;;624;1.980.526,08;0;
4128625;Alto Paraíso;8104;Umuarama;1903;URUCUM (SÓ GRAOS C/CAROCO - DESIDRATADO);B;KG;1;1000;;7.140,00;;1000
4128625;Alto Paraíso;8104;Umuarama;7025;VACA (PARA CORTE);D;KG;;;4925;7.561.845,00;0;
4128625;Alto Paraíso;8104;Umuarama;7024;VACA (PARA CRIA);D;CAB;;;1929;3.833.559,57;0;
4100608;Alto Paraná;8402;Paranavaí;1502;ABACATE;C;TON;1;14;;23.653,00;;14
4100608;Alto Paraná;8402;Paranavaí;1501;ABACAXI;C;TON;8,6;335;;422.100,00;;335
4100608;Alto Paraná;8402;Paranavaí;2002;ABOBORA (seca/madura);B;TON;7,5;105;;74.550,00;;105
4100608;Alto Paraná;8402;Paranavaí;2001;ALFACE;B;TON;3,5;72;;79.760,16;;72
4100608;Alto Paraná;8402;Paranavaí;2009;ALMEIRAO;B;TON;1;3;;7.680,00;;3
4100608;Alto Paraná;8402;Paranavaí;12;AMENDOIM SAFRA DAS AGUAS;A;TON;273;1128,04;;1.888.338,96;;1128,04
4100608;Alto Paraná;8402;Paranavaí;2044;BATATA DOCE;B;TON;6;140;;169.400,00;;140
4100608;Alto Paraná;8402;Paranavaí;2042;BERINJELA;B;TON;1;4;;2.600,00;;4
4100608;Alto Paraná;8402;Paranavaí;7016;BEZERRAS;D;CAB;;;1424;1.302.547,04;0;
4100608;Alto Paraná;8402;Paranavaí;7015;BEZERROS;D;CAB;;;2462;2.644.261,86;0;
4100608;Alto Paraná;8402;Paranavaí;7210;BICHO DA SEDA (CASULO);D;TON;190;98,23;;1.691.520,60;;98,23
4100608;Alto Paraná;8402;Paranavaí;7010;BOVINOS (BOI GORDO);D;KG;;43766;5059;12.354.078,00;43766;
4100608;Alto Paraná;8402;Paranavaí;2041;BROCOLOS;B;TON;1;1;;1.470,00;;1
4100608;Alto Paraná;8402;Paranavaí;40;CAFE;A;TON;12;8,06;;55.049,80;;8,06
4100608;Alto Paraná;8402;Paranavaí;7310;CAMA DE AVIARIO;D;TON;;15850;;1.421.586,50;;15850
4100608;Alto Paraná;8402;Paranavaí;41;CANA-DE-ACUCAR;A;TON;2989;188136,62;;12.701.103,22;;188136,62
4100608;Alto Paraná;8402;Paranavaí;7040;CAPRINOS (PARA CORTE);D;KG;;120;88;28.512,00;120;
4100608;Alto Paraná;8402;Paranavaí;2088;CENOURA;B;TON;1;16;;14.580,80;;16
4100608;Alto Paraná;8402;Paranavaí;1555;COCO VERDE;C;UNI;7,1;60000;;82.200,00;;60000
4100608;Alto Paraná;8402;Paranavaí;2080;COUVE;B;TON;1;2,8;;5.236,00;;2,8
4100608;Alto Paraná;8402;Paranavaí;2081;COUVE-FLOR;B;TON;0,5;10;;42.500,00;;10
4100608;Alto Paraná;8402;Paranavaí;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;100;159.186,00;0;
4100608;Alto Paraná;8402;Paranavaí;7312;ESTERCO DE POEDEIRA;D;TON;;20;;2.477,20;;20
4100608;Alto Paraná;8402;Paranavaí;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;1980;;121.453,20;;1980
4100608;Alto Paraná;8402;Paranavaí;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;1737980;9172281;71.516.274,96;1737980;
4100608;Alto Paraná;8402;Paranavaí;7178;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);D;KG;;1400;1350;3.694,95;1400;
4100608;Alto Paraná;8402;Paranavaí;7017;GARROTES;D;CAB;;;3254;5.195.791,96;0;
4100608;Alto Paraná;8402;Paranavaí;1561;LARANJA;C;TON;2300;110400;;61.533.648,00;;110400
4100608;Alto Paraná;8402;Paranavaí;7014;LEITE;D;MLT;;5760;;6.969.600,00;;5760
4100608;Alto Paraná;8402;Paranavaí;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;4000;;110.520,00;;4000
4100608;Alto Paraná;8402;Paranavaí;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;1500;;;                      -  ;;0
4100608;Alto Paraná;8402;Paranavaí;5220;MADEIRAS - LENHA;E;M3;;96000;;2.736.960,00;;96000
4100608;Alto Paraná;8402;Paranavaí;203;MANDIOCA CONSUMO (HUMANO);A;TON;60;900;;783.000,00;;900
4100608;Alto Paraná;8402;Paranavaí;201;MANDIOCA INDUSTRIA;A;TON;3300;87997,8;;48.226.314,31;;87997,8
4100608;Alto Paraná;8402;Paranavaí;1800;MANGA;C;TON;4;108;;173.080,80;;108
4100608;Alto Paraná;8402;Paranavaí;1803;MARACUJA;C;TON;4;48;;113.760,00;;48
4100608;Alto Paraná;8402;Paranavaí;7200;MEL;D;KG;;10000;;154.300,00;;10000
4100608;Alto Paraná;8402;Paranavaí;1807;MELANCIA;C;TON;40;720;;504.000,00;;720
4100608;Alto Paraná;8402;Paranavaí;199;MILHO SAFRA NORMAL;A;TON;200;640;;229.760,00;;640
4100608;Alto Paraná;8402;Paranavaí;198;MILHO SAFRINHA;A;TON;300;1350;;495.004,50;;1350
4100608;Alto Paraná;8402;Paranavaí;7070;MUARES;D;CAB;;;60;132.343,20;0;
4100608;Alto Paraná;8402;Paranavaí;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;8800;;582.120,00;;8800
4100608;Alto Paraná;8402;Paranavaí;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;1500;;1.410,00;;1500
4100608;Alto Paraná;8402;Paranavaí;4130;MUDAS DE EUCALIPTO;E;UNI;;100000;;35.000,00;;100000
4100608;Alto Paraná;8402;Paranavaí;7018;NOVILHAS;D;CAB;;;2359;3.536.825,11;0;
4100608;Alto Paraná;8402;Paranavaí;7080;OVINOS (PARA CORTE);D;KG;;2700;1800;545.400,00;2700;
4100608;Alto Paraná;8402;Paranavaí;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;5400;;13.392,00;;5400
4100608;Alto Paraná;8402;Paranavaí;750;PALMITO;E;KG;;6000;;21.840,00;;6000
4100608;Alto Paraná;8402;Paranavaí;3500;PASTAGENS E FORRAGENS;D;HA;23478;;;                      -  ;0;
4100608;Alto Paraná;8402;Paranavaí;2353;PEPINO;B;TON;0,5;3,6;;4.165,42;;3,6
4100608;Alto Paraná;8402;Paranavaí;2370;QUIABO;B;TON;1;7;;19.810,00;;7
4100608;Alto Paraná;8402;Paranavaí;2390;REPOLHO;B;TON;1;12;;4.161,48;;12
4100608;Alto Paraná;8402;Paranavaí;70;RUCULA;B;TON;0,5;3;;15.457,35;;3
4100608;Alto Paraná;8402;Paranavaí;700;SERINGUEIRA (LATEX);E;KG;50;13500;;31.455,00;;13500
4100608;Alto Paraná;8402;Paranavaí;302;SOJA SAFRA NORMAL;A;TON;300;894;;914.266,98;;894
4100608;Alto Paraná;8402;Paranavaí;7519;TILAPIA;D;KG;;;2220;10.567,20;;0
4100608;Alto Paraná;8402;Paranavaí;1903;URUCUM (SÓ GRAOS C/CAROCO - DESIDRATADO);B;KG;10;18000;;128.520,00;;18000
4100608;Alto Paraná;8402;Paranavaí;1922;UVA VINIFERA;C;TON;2,4;17;;41.437,50;;17
4100608;Alto Paraná;8402;Paranavaí;7025;VACA (PARA CORTE);D;KG;;;7394;13.497.155,48;0;
4100608;Alto Paraná;8402;Paranavaí;7024;VACA (PARA CRIA);D;CAB;;;1400;2.782.262,00;0;
4100707;Alto Piquiri;8104;Umuarama;2002;ABOBORA (seca/madura);B;TON;1;22;;15.620,00;;22
4100707;Alto Piquiri;8104;Umuarama;2016;ABOBRINHA VERDE;B;TON;1;10;;11.800,00;;10
4100707;Alto Piquiri;8104;Umuarama;2001;ALFACE;B;TON;0,5;10;;11.077,80;;10
4100707;Alto Piquiri;8104;Umuarama;1;ALGODAO;A;TON;15;49,65;;119.160,00;;49,65
4100707;Alto Piquiri;8104;Umuarama;1520;BANANA;C;TON;6;120;;88.146,00;;120
4100707;Alto Piquiri;8104;Umuarama;7016;BEZERRAS;D;CAB;;;357;326.551,47;0;
4100707;Alto Piquiri;8104;Umuarama;7015;BEZERROS;D;CAB;;;746;801.226,38;0;
4100707;Alto Piquiri;8104;Umuarama;7210;BICHO DA SEDA (CASULO);D;TON;15;1,88;;32.373,60;;1,88
4100707;Alto Piquiri;8104;Umuarama;7010;BOVINOS (BOI GORDO);D;KG;;11948;317;733.062,50;11948;
4100707;Alto Piquiri;8104;Umuarama;7310;CAMA DE AVIARIO;D;TON;;180;;16.144,20;;180
4100707;Alto Piquiri;8104;Umuarama;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;20;1000;;57.770,00;;1000
4100707;Alto Piquiri;8104;Umuarama;7040;CAPRINOS (PARA CORTE);D;KG;;105;50;12.150,00;105;
4100707;Alto Piquiri;8104;Umuarama;2091;CEBOLINHA (cheiro verde);B;TON;0,1;1;;4.570,00;;1
4100707;Alto Piquiri;8104;Umuarama;7455;EQUINOS (PARA CORTE);D;KG;;445;0;                      -  ;445;
4100707;Alto Piquiri;8104;Umuarama;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;6;9.551,16;0;
4100707;Alto Piquiri;8104;Umuarama;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;7090;;434.900,60;;7090
4100707;Alto Piquiri;8104;Umuarama;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;20600;114788;875.545,47;20600;
4100707;Alto Piquiri;8104;Umuarama;91;FUMO;A;TON;16;37,95;;309.758,15;;37,95
4100707;Alto Piquiri;8104;Umuarama;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;10000;8000;135.432,00;10000;
4100707;Alto Piquiri;8104;Umuarama;7017;GARROTES;D;CAB;;;3285;5.245.290,90;0;
4100707;Alto Piquiri;8104;Umuarama;7014;LEITE;D;MLT;;6000;;7.260.000,00;;6000
4100707;Alto Piquiri;8104;Umuarama;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;640;200;;18.742,00;;200
4100707;Alto Piquiri;8104;Umuarama;5220;MADEIRAS - LENHA;E;M3;;12000;;342.120,00;;12000
4100707;Alto Piquiri;8104;Umuarama;203;MANDIOCA CONSUMO (HUMANO);A;TON;20;600;;522.000,00;;600
