code;city;region_code;region;code_variable;variable;group_code;standard;area;production;slaughter;gpv;cattle;production2
4106902;Curitiba;6902;Curitiba;7018;NOVILHAS;D;CAB;;;13;10.966,80;0;
4106902;Curitiba;6902;Curitiba;5370;ONZE-HORAS;F;UNI;;2500;;1.100,00;;2500
4106902;Curitiba;6902;Curitiba;7080;OVINOS (PARA CORTE);D;KG;;210;46;6.148,36;210;
4106902;Curitiba;6902;Curitiba;7081;OVINOS < 6 MESES;D;KG;;;32;3.804,32;0;
4106902;Curitiba;6902;Curitiba;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;627000;;959.310,00;;627000
4106902;Curitiba;6902;Curitiba;2353;PEPINO;B;TON;57;1357;;1.498.250,13;;1357
4106902;Curitiba;6902;Curitiba;1861;PERA;C;TON;4;50;;75.694,50;;50
4106902;Curitiba;6902;Curitiba;1860;PESSEGO;C;TON;5;60;;115.800,00;;60
4106902;Curitiba;6902;Curitiba;3155;PETUNIA;F;CX;;150;;844,5;;150
4106902;Curitiba;6902;Curitiba;2352;PIMENTA;B;TON;1;10;;26.616,10;;10
4106902;Curitiba;6902;Curitiba;2350;PIMENTAO;B;TON;73;2184;;2.283.109,92;;2184
4106902;Curitiba;6902;Curitiba;1862;PINHAO;E;KG;;28000;;33.880,00;;28000
4106902;Curitiba;6902;Curitiba;3117;PIRIQUITINHO;F;CX;;1100;;6.677,00;;1100
4106902;Curitiba;6902;Curitiba;2370;QUIABO;B;TON;6;63;;116.141,13;;63
4106902;Curitiba;6902;Curitiba;2391;RABANETE;B;TON;18;303;;391.942,62;;303
4106902;Curitiba;6902;Curitiba;2390;REPOLHO;B;TON;73;2709;;818.497,26;;2709
4106902;Curitiba;6902;Curitiba;70;RUCULA;B;TON;5;85;;156.607,40;;85
4106902;Curitiba;6902;Curitiba;2420;SALSA (SALSINHA);B;TON;5;141;;574.060,35;;141
4106902;Curitiba;6902;Curitiba;2419;SALSAO;B;TON;2;53;;50.429,50;;53
4106902;Curitiba;6902;Curitiba;72;SALVIA (flor);F;CX;0;50;;278;;50
4106902;Curitiba;6902;Curitiba;7097;SUINOS-COMUM (para abate);D;KG;;2000;1800;324.000,00;2000;
4106902;Curitiba;6902;Curitiba;2456;TOMATE SAFRAO;B;TON;40;2040;;3.382.850,40;;2040
4106902;Curitiba;6902;Curitiba;7019;TOUROS;D;CAB;;;1;2.147,14;0;
4106902;Curitiba;6902;Curitiba;1921;UVA DE MESA;C;TON;24;247;;590.330,00;;247
4106902;Curitiba;6902;Curitiba;7025;VACA (PARA CORTE);D;KG;;;39;47.459,10;0;
4106902;Curitiba;6902;Curitiba;3043;VINCA;F;CX;;120;;698,4;;120
4106902;Curitiba;6902;Curitiba;3048;ZINIA;F;CX;;40;;240;;40
4104303;Campo Mourão;4303;Campo Mourão;2002;ABOBORA (seca/madura);B;TON;0,5;7;;4.326,84;;7
4104303;Campo Mourão;4303;Campo Mourão;2016;ABOBRINHA VERDE;B;TON;0,02;0,4;;318,96;;0,4
4104303;Campo Mourão;4303;Campo Mourão;2001;ALFACE;B;TON;1;10;;8.744,40;;10
4104303;Campo Mourão;4303;Campo Mourão;2004;ALHO;B;TON;4;8;;45.619,20;;8
4104303;Campo Mourão;4303;Campo Mourão;2009;ALMEIRAO;B;TON;0,2;3;;4.996,74;;3
4104303;Campo Mourão;4303;Campo Mourão;12;AMENDOIM SAFRA DAS AGUAS;A;TON;1;2;;3.816,00;;2
4104303;Campo Mourão;4303;Campo Mourão;14;ARROZ SEQUEIRO;A;TON;5;6;;4.069,98;;6
4104303;Campo Mourão;4303;Campo Mourão;7016;BEZERRAS;D;CAB;;;3874;2.238.939,56;0;
4104303;Campo Mourão;4303;Campo Mourão;7015;BEZERROS;D;CAB;;;5412;3.665.655,84;0;
4104303;Campo Mourão;4303;Campo Mourão;7210;BICHO DA SEDA (CASULO);D;TON;33;12,8;;130.432,00;;12,8
4104303;Campo Mourão;4303;Campo Mourão;7010;BOVINOS (BOI GORDO);D;KG;;60203;4469;6.960.467,50;60203;
4104303;Campo Mourão;4303;Campo Mourão;7020;BUBALINOS (PARA CORTE);D;KG;;80;29;45.588,00;80;
4104303;Campo Mourão;4303;Campo Mourão;40;CAFE;A;TON;5;6,9;;37.674,00;;6,9
4104303;Campo Mourão;4303;Campo Mourão;7310;CAMA DE AVIARIO;D;TON;;1727;;118.005,91;;1727
4104303;Campo Mourão;4303;Campo Mourão;7040;CAPRINOS (PARA CORTE);D;KG;;550;50;6.660,00;550;
4104303;Campo Mourão;4303;Campo Mourão;7455;EQUINOS (PARA CORTE);D;KG;;350;22;7.040,00;350;
4104303;Campo Mourão;4303;Campo Mourão;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;13;15.941,25;0;
4104303;Campo Mourão;4303;Campo Mourão;7054;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);D;CAB;;;26;111.294,04;0;
4104303;Campo Mourão;4303;Campo Mourão;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;9015;;521.517,75;;9015
4104303;Campo Mourão;4303;Campo Mourão;93;FEIJAO SAFRA DA SECA;A;TON;50;50;;105.116,50;;50
4104303;Campo Mourão;4303;Campo Mourão;92;FEIJAO SAFRA DAS AGUAS;A;TON;30;37,2;;64.238,08;;37,2
4104303;Campo Mourão;4303;Campo Mourão;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;189281;1135691;5.925.013,52;189281;
4104303;Campo Mourão;4303;Campo Mourão;7017;GARROTES;D;CAB;;;2071;1.869.201,76;0;
4104303;Campo Mourão;4303;Campo Mourão;2250;JILO;B;TON;0,2;3;;4.259,76;;3
4104303;Campo Mourão;4303;Campo Mourão;1561;LARANJA;C;TON;2;30;;7.718,10;;30
4104303;Campo Mourão;4303;Campo Mourão;7014;LEITE;D;MLT;;5600;;4.480.000,00;;5600
4104303;Campo Mourão;4303;Campo Mourão;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;45;;;                        -  ;;0
4104303;Campo Mourão;4303;Campo Mourão;5220;MADEIRAS - LENHA;E;M3;;200;;6.826,00;;200
4104303;Campo Mourão;4303;Campo Mourão;203;MANDIOCA CONSUMO (HUMANO);A;TON;2;32;;24.953,60;;32
4104303;Campo Mourão;4303;Campo Mourão;201;MANDIOCA INDUSTRIA;A;TON;20;320;;81.283,20;;320
4104303;Campo Mourão;4303;Campo Mourão;7200;MEL;D;KG;;2800;;15.176,00;;2800
4104303;Campo Mourão;4303;Campo Mourão;199;MILHO SAFRA NORMAL;A;TON;234;1276,2;;464.957,95;;1276,2
4104303;Campo Mourão;4303;Campo Mourão;198;MILHO SAFRINHA;A;TON;450;2160;;876.247,20;;2160
4104303;Campo Mourão;4303;Campo Mourão;3853;MILHO VERDE (espiga);B;UNI;0,5;17000;;6.800,00;;17000
4104303;Campo Mourão;4303;Campo Mourão;7070;MUARES;D;CAB;;;2;2.449,10;0;
4104303;Campo Mourão;4303;Campo Mourão;7018;NOVILHAS;D;CAB;;;3069;2.589.008,40;0;
4104303;Campo Mourão;4303;Campo Mourão;7080;OVINOS (PARA CORTE);D;KG;;2000;190;18.582,00;2000;
4104303;Campo Mourão;4303;Campo Mourão;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;15000;;22.950,00;;15000
4104303;Campo Mourão;4303;Campo Mourão;2353;PEPINO;B;TON;0,5;5;;5.520,45;;5
4104303;Campo Mourão;4303;Campo Mourão;2350;PIMENTAO;B;TON;0,2;5;;5.226,90;;5
4104303;Campo Mourão;4303;Campo Mourão;2370;QUIABO;B;TON;0,5;8;;14.748,08;;8
4104303;Campo Mourão;4303;Campo Mourão;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;800;;70.672,00;;800
4104303;Campo Mourão;4303;Campo Mourão;302;SOJA SAFRA NORMAL;A;TON;1110;2476,4;;2.071.087,61;;2476,4
4104303;Campo Mourão;4303;Campo Mourão;7097;SUINOS-COMUM (para abate);D;KG;;2452;735;88.200,00;2452;
4104303;Campo Mourão;4303;Campo Mourão;7019;TOUROS;D;CAB;;;9;19.324,26;0;
4104303;Campo Mourão;4303;Campo Mourão;330;TRIGO;A;TON;72;142,8;;84.941,72;;142,8
4104303;Campo Mourão;4303;Campo Mourão;1922;UVA VINIFERA;C;TON;1;15;;20.850,00;;15
4104303;Campo Mourão;4303;Campo Mourão;7025;VACA (PARA CORTE);D;KG;;;2400;2.241.360,00;0;
4104303;Campo Mourão;4303;Campo Mourão;7024;VACA (PARA CRIA);D;CAB;;;214;296.193,12;0;
4128104;Umuarama;8104;Umuarama;2002;ABOBORA (seca/madura);B;TON;0,5;5;;3.090,60;;5
4128104;Umuarama;8104;Umuarama;2016;ABOBRINHA VERDE;B;TON;0,2;1;;797,4;;1
4128104;Umuarama;8104;Umuarama;2001;ALFACE;B;TON;0,1;2;;1.748,88;;2
4128104;Umuarama;8104;Umuarama;12;AMENDOIM SAFRA DAS AGUAS;A;TON;2;2,4;;4.579,20;;2,4
4128104;Umuarama;8104;Umuarama;5;ARROZ IRRIGADO;A;TON;121;895,4;;554.100,38;;895,4
4128104;Umuarama;8104;Umuarama;1520;BANANA;C;TON;1;12;;4.963,68;;12
4128104;Umuarama;8104;Umuarama;2044;BATATA DOCE;B;TON;0,5;2;;1.715,62;;2
4128104;Umuarama;8104;Umuarama;2042;BERINJELA;B;TON;0,1;0,5;;476,72;;0,5
4128104;Umuarama;8104;Umuarama;2043;BETERRABA;B;TON;0,1;0,5;;362,61;;0,5
4128104;Umuarama;8104;Umuarama;7016;BEZERRAS;D;CAB;;;1909;1.103.287,46;0;
4128104;Umuarama;8104;Umuarama;7015;BEZERROS;D;CAB;;;3210;2.174.197,20;0;
4128104;Umuarama;8104;Umuarama;7010;BOVINOS (BOI GORDO);D;KG;;91419;33447;52.093.702,50;91419;
4128104;Umuarama;8104;Umuarama;7020;BUBALINOS (PARA CORTE);D;KG;;83;20;34.584,00;83;
4128104;Umuarama;8104;Umuarama;40;CAFE;A;TON;37;26,6;;145.236,00;;26,6
4128104;Umuarama;8104;Umuarama;41;CANA-DE-ACUCAR;A;TON;665,6;35133,6;;1.881.755,62;;35133,6
4128104;Umuarama;8104;Umuarama;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;;10000;;440.700,00;;10000
4128104;Umuarama;8104;Umuarama;7040;CAPRINOS (PARA CORTE);D;KG;;45;20;1.065,60;45;
4128104;Umuarama;8104;Umuarama;2091;CEBOLINHA (cheiro verde);B;TON;0,1;0,5;;1.732,61;;0,5
4128104;Umuarama;8104;Umuarama;2088;CENOURA;B;TON;0,1;0,5;;471,74;;0,5
4128104;Umuarama;8104;Umuarama;2080;COUVE;B;TON;0,1;0,5;;554,38;;0,5
4128104;Umuarama;8104;Umuarama;2081;COUVE-FLOR;B;TON;0,01;0,2;;691,5;;0,2
4128104;Umuarama;8104;Umuarama;7455;EQUINOS (PARA CORTE);D;KG;;1380;22;4.224,00;1380;
4128104;Umuarama;8104;Umuarama;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;60;73.575,00;0;
4128104;Umuarama;8104;Umuarama;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;8028;;464.419,80;;8028
4128104;Umuarama;8104;Umuarama;92;FEIJAO SAFRA DAS AGUAS;A;TON;2;0,6;;1.036,10;;0,6
4128104;Umuarama;8104;Umuarama;94;FEIJAO SAFRA DE INVERNO;A;TON;12;7,2;;14.592,02;;7,2
4128104;Umuarama;8104;Umuarama;5012;FLORES DIVERSAS - UNIDADE;F;UNI;;5000;;3.200,00;;5000
4128104;Umuarama;8104;Umuarama;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;6000;8000;69.224,00;6000;
4128104;Umuarama;8104;Umuarama;7017;GARROTES;D;CAB;;;8238;7.435.289,28;0;
4128104;Umuarama;8104;Umuarama;2250;JILO;B;TON;0,1;0,3;;425,98;;0,3
4128104;Umuarama;8104;Umuarama;7014;LEITE;D;MLT;;2600;;2.080.000,00;;2600
4128104;Umuarama;8104;Umuarama;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;70;350;;30.257,50;;350
4128104;Umuarama;8104;Umuarama;5230;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;E;M3;;150;;13.935,00;;150
4128104;Umuarama;8104;Umuarama;5220;MADEIRAS - LENHA;E;M3;;2800;;95.564,00;;2800
4128104;Umuarama;8104;Umuarama;1802;MAMAO;C;TON;0,1;0,3;;330,53;;0,3
4128104;Umuarama;8104;Umuarama;203;MANDIOCA CONSUMO (HUMANO);A;TON;5;125;;97.475,00;;125
4128104;Umuarama;8104;Umuarama;201;MANDIOCA INDUSTRIA;A;TON;2170;64540,1;;16.393.830,80;;64540,1
4128104;Umuarama;8104;Umuarama;1803;MARACUJA;C;TON;0,2;1;;1.967,27;;1
4128104;Umuarama;8104;Umuarama;7200;MEL;D;KG;;11000;;59.620,00;;11000
4128104;Umuarama;8104;Umuarama;1807;MELANCIA;C;TON;2;30;;13.874,40;;30
4128104;Umuarama;8104;Umuarama;199;MILHO SAFRA NORMAL;A;TON;120;204;;74.323,32;;204
4128104;Umuarama;8104;Umuarama;198;MILHO SAFRINHA;A;TON;24;84;;34.076,28;;84
4128104;Umuarama;8104;Umuarama;7070;MUARES;D;CAB;;;25;30.613,75;0;
4128104;Umuarama;8104;Umuarama;4136;MUDA DE CANA DE ACUCAR;A;TON;;1958;;55.940,06;;1958
4128104;Umuarama;8104;Umuarama;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;3080;;92.246,00;;3080
4128104;Umuarama;8104;Umuarama;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;10000;;2.700,00;;10000
4128104;Umuarama;8104;Umuarama;4130;MUDAS DE EUCALIPTO;E;UNI;;30000;;6.600,00;;30000
4128104;Umuarama;8104;Umuarama;7018;NOVILHAS;D;CAB;;;2440;2.058.384,00;0;
4128104;Umuarama;8104;Umuarama;7080;OVINOS (PARA CORTE);D;KG;;2700;1050;128.362,50;2700;
4128104;Umuarama;8104;Umuarama;2353;PEPINO;B;TON;0,2;1;;1.104,09;;1
4128104;Umuarama;8104;Umuarama;7520;PESCADO DE AGUA DOCE (DE CAPTURA);D;KG;;;50000;253.500,00;;0
4128104;Umuarama;8104;Umuarama;2370;QUIABO;B;TON;0,5;1,2;;2.212,21;;1,2
4128104;Umuarama;8104;Umuarama;70;RUCULA;B;TON;0,1;0,3;;552,73;;0,3
4128104;Umuarama;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;6000;;530.040,00;;6000
4128104;Umuarama;8104;Umuarama;3509;SILAGEM OUTRAS (SECA);D;TON;;300;;24.774,00;;300
4128104;Umuarama;8104;Umuarama;7097;SUINOS-COMUM (para abate);D;KG;;550;180;17.280,00;550;
4128104;Umuarama;8104;Umuarama;2457;TOMATE RISCO;B;TON;0,1;3;;3.440,88;;3
4128104;Umuarama;8104;Umuarama;2456;TOMATE SAFRAO;B;TON;0,3;7,8;;12.934,43;;7,8
4128104;Umuarama;8104;Umuarama;7019;TOUROS;D;CAB;;;373;800.883,22;0;
4128104;Umuarama;8104;Umuarama;7025;VACA (PARA CORTE);D;KG;;;8057;8.208.471,60;0;
4128104;Umuarama;8104;Umuarama;7024;VACA (PARA CRIA);D;CAB;;;1433;1.983.386,64;0;
4128104;Umuarama;8104;Umuarama;3854;VASSOURA (SECA C/SEMENTE);A;TON;2;4;;2.857,88;;4
4118402;Paranavaí;8402;Paranavaí;1502;ABACATE;C;TON;2;13;;11.017,50;;13
4118402;Paranavaí;8402;Paranavaí;1501;ABACAXI;C;TON;5;180;;217.463,40;;180
4118402;Paranavaí;8402;Paranavaí;12;AMENDOIM SAFRA DAS AGUAS;A;TON;60;186;;354.888,00;;186
4118402;Paranavaí;8402;Paranavaí;1520;BANANA;C;TON;17;442;;182.828,88;;442
4118402;Paranavaí;8402;Paranavaí;7016;BEZERRAS;D;CAB;;;986;569.848,84;0;
4118402;Paranavaí;8402;Paranavaí;7015;BEZERROS;D;CAB;;;2682;1.816.572,24;0;
4118402;Paranavaí;8402;Paranavaí;7210;BICHO DA SEDA (CASULO);D;TON;345;127,5;;1.299.225,00;;127,5
4118402;Paranavaí;8402;Paranavaí;7010;BOVINOS (BOI GORDO);D;KG;;37635;4521;7.182.286,65;37635;
4118402;Paranavaí;8402;Paranavaí;40;CAFE;A;TON;114;63,8;;348.348,00;;63,8
4118402;Paranavaí;8402;Paranavaí;7310;CAMA DE AVIARIO;D;TON;;8213;;561.194,29;;8213
4118402;Paranavaí;8402;Paranavaí;41;CANA-DE-ACUCAR;A;TON;3126;203787,1;;10.914.837,08;;203787,1
4118402;Paranavaí;8402;Paranavaí;7040;CAPRINOS (PARA CORTE);D;KG;;110;84;14.918,40;110;
4118402;Paranavaí;8402;Paranavaí;1556;CAQUI;C;TON;1;10;;11.850,00;;10
4118402;Paranavaí;8402;Paranavaí;1555;COCO VERDE;C;UNI;12;120000;;102.000,00;;120000
4118402;Paranavaí;8402;Paranavaí;7455;EQUINOS (PARA CORTE);D;KG;;500;;                        -  ;500;
4118402;Paranavaí;8402;Paranavaí;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;148;181.485,00;0;
4118402;Paranavaí;8402;Paranavaí;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;7344;;424.850,40;;7344
4118402;Paranavaí;8402;Paranavaí;94;FEIJAO SAFRA DE INVERNO;A;TON;10;6;;12.160,02;;6
4118402;Paranavaí;8402;Paranavaí;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;900000;5400000;26.784.540,00;900000;
4118402;Paranavaí;8402;Paranavaí;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;1400;1000;11.452,50;1400;
4118402;Paranavaí;8402;Paranavaí;7017;GARROTES;D;CAB;;;2795;2.522.655,20;0;
4118402;Paranavaí;8402;Paranavaí;1561;LARANJA;C;TON;1841;92050;;23.681.703,50;;92050
4118402;Paranavaí;8402;Paranavaí;7014;LEITE;D;MLT;;6720;;5.376.000,00;;6720
4118402;Paranavaí;8402;Paranavaí;1562;LIMAO;C;TON;1;12;;9.120,12;;12
4118402;Paranavaí;8402;Paranavaí;5260;MADEIRAS - EM TORA P/OUTRAS FINALIDADES;E;M3;;3000;;220.410,00;;3000
4118402;Paranavaí;8402;Paranavaí;5220;MADEIRAS - LENHA;E;M3;;25000;;853.250,00;;25000
4118402;Paranavaí;8402;Paranavaí;203;MANDIOCA CONSUMO (HUMANO);A;TON;50;1000;;779.800,00;;1000
4118402;Paranavaí;8402;Paranavaí;201;MANDIOCA INDUSTRIA;A;TON;2580;73800,9;;18.746.166,61;;73800,9
4118402;Paranavaí;8402;Paranavaí;1800;MANGA;C;TON;5;75;;96.000,00;;75
4118402;Paranavaí;8402;Paranavaí;1803;MARACUJA;C;TON;1;10;;19.672,70;;10
4118402;Paranavaí;8402;Paranavaí;7200;MEL;D;KG;;7000;;37.940,00;;7000
4118402;Paranavaí;8402;Paranavaí;1807;MELANCIA;C;TON;40;1600;;739.968,00;;1600
4118402;Paranavaí;8402;Paranavaí;199;MILHO SAFRA NORMAL;A;TON;450;1575;;573.819,75;;1575
4118402;Paranavaí;8402;Paranavaí;198;MILHO SAFRINHA;A;TON;305;1372,5;;556.782,08;;1372,5
4118402;Paranavaí;8402;Paranavaí;4124;MUDA DE CAFE;A;UNI;;10000;;3.900,00;;10000
4118402;Paranavaí;8402;Paranavaí;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;12000;;359.400,00;;12000
4118402;Paranavaí;8402;Paranavaí;4688;MUDA DE URUCUM;B;UNI;;12000;;1.800,00;;12000
4118402;Paranavaí;8402;Paranavaí;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;20966;;5.660,82;;20966
4118402;Paranavaí;8402;Paranavaí;4130;MUDAS DE EUCALIPTO;E;UNI;;150000;;33.000,00;;150000
4118402;Paranavaí;8402;Paranavaí;7018;NOVILHAS;D;CAB;;;1306;1.101.741,60;0;
4118402;Paranavaí;8402;Paranavaí;7080;OVINOS (PARA CORTE);D;KG;;2100;1200;195.600,00;2100;
4118402;Paranavaí;8402;Paranavaí;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;8400;;12.852,00;;8400
4118402;Paranavaí;8402;Paranavaí;750;PALMITO;E;KG;;16000;;70.240,00;;16000
4118402;Paranavaí;8402;Paranavaí;700;SERINGUEIRA (LATEX);E;KG;;44000;;164.120,00;;44000
4118402;Paranavaí;8402;Paranavaí;302;SOJA SAFRA NORMAL;A;TON;266;461,5;;385.966,30;;461,5
4118402;Paranavaí;8402;Paranavaí;7251;SUINO >2 MESES (RECRIA);D;CAB;;;78;61.687,86;0;
4118402;Paranavaí;8402;Paranavaí;7097;SUINOS-COMUM (para abate);D;KG;;620;470;67.680,00;620;
4118402;Paranavaí;8402;Paranavaí;2457;TOMATE RISCO;B;TON;1;20;;22.939,20;;20
4118402;Paranavaí;8402;Paranavaí;1903;URUCUM (SÓ GRAOS C/CAROCO - DESIDRATADO);B;KG;7;14000;;60.200,00;;14000
4118402;Paranavaí;8402;Paranavaí;1922;UVA VINIFERA;C;TON;5;90;;125.100,00;;90
4118402;Paranavaí;8402;Paranavaí;7025;VACA (PARA CORTE);D;KG;;;5582;6.160.853,40;0;
4118402;Paranavaí;8402;Paranavaí;7024;VACA (PARA CRIA);D;CAB;;;973;1.346.709,84;0;
4128104;Umuarama;8104;Umuarama;2002;ABOBORA (seca/madura);B;TON;1;20;;12.362,40;;20
4128104;Umuarama;8104;Umuarama;2016;ABOBRINHA VERDE;B;TON;1;10;;7.974,00;;10
4128104;Umuarama;8104;Umuarama;2001;ALFACE;B;TON;0,5;10;;8.744,40;;10
4128104;Umuarama;8104;Umuarama;3521;AVEIA PRETA (GRAO);A;TON;125;75;;37.391,25;;75
4128104;Umuarama;8104;Umuarama;1520;BANANA;C;TON;2;30;;12.409,20;;30
4128104;Umuarama;8104;Umuarama;7016;BEZERRAS;D;CAB;;;694;401.090,36;0;
4128104;Umuarama;8104;Umuarama;7015;BEZERROS;D;CAB;;;1134;768.080,88;0;
4128104;Umuarama;8104;Umuarama;7210;BICHO DA SEDA (CASULO);D;TON;31,2;9,8;;99.862,00;;9,8
4128104;Umuarama;8104;Umuarama;7010;BOVINOS (BOI GORDO);D;KG;;17755;422;657.265,00;17755;
4128104;Umuarama;8104;Umuarama;7310;CAMA DE AVIARIO;D;TON;;256;;17.492,48;;256
4128104;Umuarama;8104;Umuarama;41;CANA-DE-ACUCAR;A;TON;4159;284131,2;;15.218.067,07;;284131,2
4128104;Umuarama;8104;Umuarama;3505;CAPINEIRAS (forragem verde p/alimentação animal);D;TON;;5000;;220.350,00;;5000
4128104;Umuarama;8104;Umuarama;7040;CAPRINOS (PARA CORTE);D;KG;;25;8;852,48;25;
4128104;Umuarama;8104;Umuarama;7455;EQUINOS (PARA CORTE);D;KG;;200;;                        -  ;200;
4128104;Umuarama;8104;Umuarama;7052;EQUINOS > 1 ANO (PARA TRABALHO);D;UNI;;;15;18.393,75;0;
4128104;Umuarama;8104;Umuarama;7316;ESTERCO DE SUINOS/BOVINOS;D;TON;;1559;;90.188,15;;1559
4128104;Umuarama;8104;Umuarama;7177;FRANGO DE CORTE (AVES DE CORTE);D;KG;;28000;168000;790.120,80;28000;
4128104;Umuarama;8104;Umuarama;91;FUMO;A;TON;27;36,5;;218.432,43;;36,5
4128104;Umuarama;8104;Umuarama;7181;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);D;KG;;10000;7000;71.260,00;10000;
4128104;Umuarama;8104;Umuarama;7017;GARROTES;D;CAB;;;701;632.694,56;0;
4128104;Umuarama;8104;Umuarama;1561;LARANJA;C;TON;4;80;;20.581,60;;80
4128104;Umuarama;8104;Umuarama;7014;LEITE;D;MLT;;10000;;8.000.000,00;;10000
4128104;Umuarama;8104;Umuarama;1562;LIMAO;C;TON;0,1;0,5;;380,01;;0,5
4128104;Umuarama;8104;Umuarama;520;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;E;M3;1200;300;;25.935,00;;300
4128104;Umuarama;8104;Umuarama;5220;MADEIRAS - LENHA;E;M3;;20000;;682.600,00;;20000
4128104;Umuarama;8104;Umuarama;203;MANDIOCA CONSUMO (HUMANO);A;TON;20;600;;467.880,00;;600
4128104;Umuarama;8104;Umuarama;201;MANDIOCA INDUSTRIA;A;TON;225;6055;;1.538.030,55;;6055
4128104;Umuarama;8104;Umuarama;7200;MEL;D;KG;;2000;;10.840,00;;2000
4128104;Umuarama;8104;Umuarama;199;MILHO SAFRA NORMAL;A;TON;170;1360;;495.488,80;;1360
4128104;Umuarama;8104;Umuarama;198;MILHO SAFRINHA;A;TON;17000;76500;;31.033.755,00;;76500
4128104;Umuarama;8104;Umuarama;3853;MILHO VERDE (espiga);B;UNI;1;45000;;18.000,00;;45000
4128104;Umuarama;8104;Umuarama;4136;MUDA DE CANA DE ACUCAR;A;TON;;12917;;369.038,69;;12917
4128104;Umuarama;8104;Umuarama;4315;MUDA DE MANDIOCA (MANIVAS);A;M3;;560;;16.772,00;;560
4128104;Umuarama;8104;Umuarama;4620;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;E;UNI;;30000;;8.100,00;;30000
4128104;Umuarama;8104;Umuarama;7018;NOVILHAS;D;CAB;;;797;672.349,20;0;
4128104;Umuarama;8104;Umuarama;7350;OVINOS - FEMEAS P/ REPRODUCAO;D;CAB;;;120;50.760,00;0;
4128104;Umuarama;8104;Umuarama;7352;OVINOS - MACHOS P/ REPRODUCAO;D;CAB;;;100;69.390,00;0;
4128104;Umuarama;8104;Umuarama;7080;OVINOS (PARA CORTE);D;KG;;650;400;58.680,00;650;
4128104;Umuarama;8104;Umuarama;7105;OVOS DE GALINHA (PARA CONSUMO);D;DZ;;5000;;7.650,00;;5000
4128104;Umuarama;8104;Umuarama;2353;PEPINO;B;TON;0,2;4;;4.416,36;;4
4128104;Umuarama;8104;Umuarama;2370;QUIABO;B;TON;1,5;15;;27.652,65;;15
4128104;Umuarama;8104;Umuarama;3518;SILAGEM DE MILHO E/OU SORGO;D;TON;;2000;;176.680,00;;2000
4128104;Umuarama;8104;Umuarama;302;SOJA SAFRA NORMAL;A;TON;22000;44000;;36.798.520,00;;44000
4128104;Umuarama;8104;Umuarama;7097;SUINOS-COMUM (para abate);D;KG;;1600;1000;96.000,00;1600;
4128104;Umuarama;8104;Umuarama;1516;TANGERINA MONTENEGRINA;C;TON;0,5;3;;3.064,56;;3
4128104;Umuarama;8104;Umuarama;1563;TANGERINA PONKAN;C;TON;0,1;0,8;;323,58;;0,8
4128104;Umuarama;8104;Umuarama;2457;TOMATE RISCO;B;TON;0,1;3;;3.440,88;;3
4128104;Umuarama;8104;Umuarama;2456;TOMATE SAFRAO;B;TON;0,2;5;;8.291,30;;5
4128104;Umuarama;8104;Umuarama;7019;TOUROS;D;CAB;;;115;246.921,10;0;
4128104;Umuarama;8104;Umuarama;1921;UVA DE MESA;C;TON;0,6;4,2;;10.038,00;;4,2
4128104;Umuarama;8104;Umuarama;7025;VACA (PARA CORTE);D;KG;;;1130;1.151.244,00;0;
4128104;Umuarama;8104;Umuarama;7024;VACA (PARA CRIA);D;CAB;;;424;586.849,92;0;
4128104;Umuarama;8104;Umuarama;3854;VASSOURA (SECA C/SEMENTE);A;TON;1;3;;2.143,41;;3
4128104;Umuarama;8104;Umuarama;1502;ABACATE;C;TON;15;600;;508.500,00;;600
4128104;Umuarama;8104;Umuarama;1501;ABACAXI;C;TON;2;50;;60.406,50;;50
