city;nr;variable;standard;area;production;slaughter;gpv
JOAQUIM TAVORA;Jacarezinho;LEITE DE CABRA;LIT;;18000;;39.780,00
JOAQUIM TAVORA;Jacarezinho;LIMAO;TON;2;60;;62.400,00
JOAQUIM TAVORA;Jacarezinho;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;125;1000;;76.760,00
JOAQUIM TAVORA;Jacarezinho;MADEIRAS - EM TORA P/SERRARIA - OUTRAS;M3;;1300;;114.504,00
JOAQUIM TAVORA;Jacarezinho;MADEIRAS - EM TORA P/SERRARIA - PINUS;M3;10;;;                      -  
JOAQUIM TAVORA;Jacarezinho;MADEIRAS - LASCA (palanque serrado/lascado);DZ;;1240;;106.702,00
JOAQUIM TAVORA;Jacarezinho;MADEIRAS - LENHA;M3;0;23100;;803.649,00
JOAQUIM TAVORA;Jacarezinho;MADEIRAS - MOURAO;UNI;;1200;;24.000,00
JOAQUIM TAVORA;Jacarezinho;MAMAO;TON;1;10;;12.200,00
JOAQUIM TAVORA;Jacarezinho;MANDIOCA CONSUMO (HUMANO);TON;10;220;;180.048,00
JOAQUIM TAVORA;Jacarezinho;MANGA;TON;1;30;;33.378,00
JOAQUIM TAVORA;Jacarezinho;MARACUJA;TON;2;30;;59.700,00
JOAQUIM TAVORA;Jacarezinho;MEL;KG;0;7000;;39.620,00
JOAQUIM TAVORA;Jacarezinho;MELANCIA;TON;2;60;;34.200,00
JOAQUIM TAVORA;Jacarezinho;MELAO;TON;2;30;;57.900,00
JOAQUIM TAVORA;Jacarezinho;MILHO SAFRA NORMAL;TON;2500;15500;;5.270.000,00
JOAQUIM TAVORA;Jacarezinho;MILHO SAFRINHA;TON;1000;3223;;1.073.259,00
JOAQUIM TAVORA;Jacarezinho;MILHO VERDE (espiga);UNI;10;500000;;190.000,00
JOAQUIM TAVORA;Jacarezinho;MORANGA;TON;2;30;;14.700,00
JOAQUIM TAVORA;Jacarezinho;MUARES;CAB;;;60;86.607,60
JOAQUIM TAVORA;Jacarezinho;MUDA DE CAFE;UNI;;100000;;40.000,00
JOAQUIM TAVORA;Jacarezinho;NOVILHAS;CAB;;;10460;9.686.378,40
JOAQUIM TAVORA;Jacarezinho;OVINOS (PARA CORTE);KG;;1200;900;134.298,00
JOAQUIM TAVORA;Jacarezinho;OVOS DE GALINHA (PARA CONSUMO);DZ;;66000;;128.040,00
JOAQUIM TAVORA;Jacarezinho;PACU;KG;;;1200;6.540,00
JOAQUIM TAVORA;Jacarezinho;PEPINO;TON;1;90;;101.601,00
JOAQUIM TAVORA;Jacarezinho;PESCADO DE AGUA DOCE (DE CAPTURA);KG;;;10000;68.700,00
JOAQUIM TAVORA;Jacarezinho;PIMENTA;TON;1;10;;40.200,00
JOAQUIM TAVORA;Jacarezinho;PIMENTAO;TON;1,5;135;;184.430,25
JOAQUIM TAVORA;Jacarezinho;PROPOLIS;KG;;350;;18.406,50
JOAQUIM TAVORA;Jacarezinho;QUIABO;TON;0,5;10;;18.100,00
JOAQUIM TAVORA;Jacarezinho;RABANETE;TON;0,1;1;;1.620,00
JOAQUIM TAVORA;Jacarezinho;REPOLHO;TON;6;180;;70.842,60
JOAQUIM TAVORA;Jacarezinho;SALSA (SALSINHA);TON;2;30;;156.300,00
JOAQUIM TAVORA;Jacarezinho;SILAGEM DE MILHO E/OU SORGO;TON;600;29700;;4.196.016,00
JOAQUIM TAVORA;Jacarezinho;SOJA SAFRA NORMAL;TON;800;2560;;2.674.764,80
JOAQUIM TAVORA;Jacarezinho;SUINOS - LEITOES P/ CORTE;KG;;;1500;127.350,00
JOAQUIM TAVORA;Jacarezinho;SUINOS-COMUM (para abate);KG;;5000;4000;769.600,00
JOAQUIM TAVORA;Jacarezinho;SUINOS-RACA (para abate);KG;;3136;6273;1.781.532,00
JOAQUIM TAVORA;Jacarezinho;TANGERINA PONKAN;TON;2;60;;27.600,00
JOAQUIM TAVORA;Jacarezinho;TILAPIA;KG;;;8000;32.080,00
JOAQUIM TAVORA;Jacarezinho;TOMATE RISCO;TON;7,5;675;;1.249.627,50
JOAQUIM TAVORA;Jacarezinho;TOMATE SAFRAO;TON;8;664;;1.599.662,32
JOAQUIM TAVORA;Jacarezinho;TOUROS;CAB;;0;40;106.912,00
JOAQUIM TAVORA;Jacarezinho;TRIGO;TON;160;317,3;;233.954,81
JOAQUIM TAVORA;Jacarezinho;URUCUM (so graos c/caroco - desidratado);KG;0,1;100;;319
JOAQUIM TAVORA;Jacarezinho;UVA DE MESA;TON;1;15;;38.550,00
JOAQUIM TAVORA;Jacarezinho;VACA (PARA CORTE);KG;;;31172;39.172.293,80
JOAQUIM TAVORA;Jacarezinho;VACA (PARA CRIA);CAB;;;136;217.604,08
JOAQUIM TAVORA;Jacarezinho;VASSOURA (SECA C/SEMENTE);TON;55;44;;72.160,00
JUNDIAI DO SUL;Jacarezinho;ABOBORA (seca/madura);TON;110;2750;;1.787.500,00
JUNDIAI DO SUL;Jacarezinho;ABOBORA-TETSUKABUTO (KABOTIA);TON;15;225;;168.750,00
JUNDIAI DO SUL;Jacarezinho;ABOBRINHA VERDE;TON;0,5;5;;4.800,00
JUNDIAI DO SUL;Jacarezinho;AGRIAO AQUATICO;TON;0,2;2;;3.880,00
JUNDIAI DO SUL;Jacarezinho;ALFACE;TON;6;150;;138.333,00
JUNDIAI DO SUL;Jacarezinho;ALHO;TON;2;8;;44.742,40
JUNDIAI DO SUL;Jacarezinho;ALMEIRAO;TON;0,2;2;;3.700,00
JUNDIAI DO SUL;Jacarezinho;AMEIXA;TON;0,3;4,5;;9.185,40
JUNDIAI DO SUL;Jacarezinho;AMENDOIM SAFRA DAS AGUAS;TON;3;6,6;;12.727,44
JUNDIAI DO SUL;Jacarezinho;ARROZ SEQUEIRO;TON;50;100;;82.800,00
JUNDIAI DO SUL;Jacarezinho;BANANA;TON;5;150;;78.613,50
JUNDIAI DO SUL;Jacarezinho;BATATA DOCE;TON;3;60;;56.400,00
JUNDIAI DO SUL;Jacarezinho;BATATA SALSA;TON;0,5;10;;17.376,00
JUNDIAI DO SUL;Jacarezinho;BERINJELA;TON;0,2;4;;4.400,00
JUNDIAI DO SUL;Jacarezinho;BETERRABA;TON;0,2;4;;4.120,00
JUNDIAI DO SUL;Jacarezinho;BEZERRAS;CAB;;;2708;1.632.490,72
JUNDIAI DO SUL;Jacarezinho;BEZERROS;CAB;;;3289;2.411.198,79
JUNDIAI DO SUL;Jacarezinho;BOVINOS (BOI GORDO);KG;;38841;4988;7.794.997,00
JUNDIAI DO SUL;Jacarezinho;BROCOLOS;TON;0,1;1;;1.870,00
JUNDIAI DO SUL;Jacarezinho;BUBALINOS (PARA CORTE);KG;;99;30;49.476,00
JUNDIAI DO SUL;Jacarezinho;CAFE;TON;430;812,4;;3.720.792,00
JUNDIAI DO SUL;Jacarezinho;CAMA DE AVIARIO;TON;;1330;;97.755,00
JUNDIAI DO SUL;Jacarezinho;CANA-DE-ACUCAR;TON;100;8500;;435.455,00
JUNDIAI DO SUL;Jacarezinho;CAPINEIRAS (forragem verde p/alimentação animal);TON;;26400;;973.896,00
JUNDIAI DO SUL;Jacarezinho;CAPRINOS (PARA CORTE);KG;;300;195;27.495,00
JUNDIAI DO SUL;Jacarezinho;CAQUI;TON;0,2;2;;856
JUNDIAI DO SUL;Jacarezinho;CARA;TON;2;60;;56.400,00
JUNDIAI DO SUL;Jacarezinho;CEBOLA;TON;6;90;;95.940,00
JUNDIAI DO SUL;Jacarezinho;CEBOLINHA (cheiro verde);TON;0,4;8;;34.560,00
JUNDIAI DO SUL;Jacarezinho;CENOURA;TON;0,3;7,5;;7.689,15
JUNDIAI DO SUL;Jacarezinho;CHUCHU;TON;0,3;9;;7.670,43
JUNDIAI DO SUL;Jacarezinho;COUVE;TON;0,5;5;;7.100,00
JUNDIAI DO SUL;Jacarezinho;COUVE CHINESA;TON;0,3;3;;1.320,00
JUNDIAI DO SUL;Jacarezinho;COUVE-FLOR;TON;0,1;4;;14.640,00
JUNDIAI DO SUL;Jacarezinho;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;56;73.918,88
JUNDIAI DO SUL;Jacarezinho;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;51;241.800,18
JUNDIAI DO SUL;Jacarezinho;ERVILHA;TON;1;2;;10.420,00
JUNDIAI DO SUL;Jacarezinho;ESCAROLA/CHICORIA;TON;0,4;4;;4.320,00
JUNDIAI DO SUL;Jacarezinho;ESTERCO DE POEDEIRA;TON;;10;;910
JUNDIAI DO SUL;Jacarezinho;ESTERCO DE SUINOS/BOVINOS;TON;;16940;;848.185,80
JUNDIAI DO SUL;Jacarezinho;FEIJAO SAFRA DA SECA;TON;250;250;;664.625,00
JUNDIAI DO SUL;Jacarezinho;FEIJAO SAFRA DAS AGUAS;TON;300;300;;743.901,00
JUNDIAI DO SUL;Jacarezinho;FEIJAO SAFRA DE INVERNO;TON;300;225;;535.650,75
JUNDIAI DO SUL;Jacarezinho;FEIJAO-VAGEM;TON;0,2;4;;6.720,00
JUNDIAI DO SUL;Jacarezinho;FENO DE ALFAFA;TON;;720;;440.503,20
JUNDIAI DO SUL;Jacarezinho;FIGO;TON;0,2;0,7;;2.562,00
JUNDIAI DO SUL;Jacarezinho;FRANGO DE CORTE (AVES DE CORTE);KG;;141000;975000;5.656.365,00
JUNDIAI DO SUL;Jacarezinho;GALINHA / FRANGO SEMI-CAIPIRA;KG;;5000;15000;250.200,00
JUNDIAI DO SUL;Jacarezinho;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;9800;7000;116.970,00
JUNDIAI DO SUL;Jacarezinho;GALINHA POSTURA DESCARTE (AVES POSTURA PESO VIVO);KG;;711;290;878,7
JUNDIAI DO SUL;Jacarezinho;GARROTES;CAB;;;3393;3.308.310,72
JUNDIAI DO SUL;Jacarezinho;"GENGIBRE (rizomas ""in natura"")";KG;0,1;1000;;2.150,00
JUNDIAI DO SUL;Jacarezinho;INHAME;TON;0,1;2;;2.900,00
JUNDIAI DO SUL;Jacarezinho;JABUTICABA;TON;0,5;10;;16.200,00
JUNDIAI DO SUL;Jacarezinho;JILO;TON;0,3;3;;4.680,00
JUNDIAI DO SUL;Jacarezinho;LA;KG;;1000;;2.390,00
JUNDIAI DO SUL;Jacarezinho;LARANJA;TON;3;39;;10.047,57
JUNDIAI DO SUL;Jacarezinho;LEITE;MLT;;7300;;6.716.000,00
JUNDIAI DO SUL;Jacarezinho;LEITE DE BUFALA;LIT;;40000;;37.200,00
JUNDIAI DO SUL;Jacarezinho;LEITE DE CABRA;LIT;;10000;;22.100,00
JUNDIAI DO SUL;Jacarezinho;LICHIA;TON;5;50;;274.500,00
JUNDIAI DO SUL;Jacarezinho;LIMAO;TON;0,3;9;;9.360,00
JUNDIAI DO SUL;Jacarezinho;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;730;5800;;445.208,00
JUNDIAI DO SUL;Jacarezinho;MADEIRAS - EM TORA P/SERRARIA - PINUS;M3;10;;;                      -  
JUNDIAI DO SUL;Jacarezinho;MADEIRAS - LASCA (palanque serrado/lascado);DZ;;1300;;111.865,00
JUNDIAI DO SUL;Jacarezinho;MADEIRAS - LENHA;M3;;71500;;2.487.485,00
JUNDIAI DO SUL;Jacarezinho;MADEIRAS - MOURAO;UNI;;2000;;40.000,00
JUNDIAI DO SUL;Jacarezinho;MAMAO;TON;0,5;7,5;;9.150,00
JUNDIAI DO SUL;Jacarezinho;MANDIOCA CONSUMO (HUMANO);TON;10;220;;180.048,00
JUNDIAI DO SUL;Jacarezinho;MANGA;TON;0,5;20;;22.252,00
JUNDIAI DO SUL;Jacarezinho;MARACUJA;TON;2;26;;51.740,00
JUNDIAI DO SUL;Jacarezinho;MEL;KG;;3500;;19.810,00
JUNDIAI DO SUL;Jacarezinho;MELANCIA;TON;8;160;;91.200,00
JUNDIAI DO SUL;Jacarezinho;MELAO;TON;1;10;;19.300,00
JUNDIAI DO SUL;Jacarezinho;MILHO SAFRA NORMAL;TON;3070;19034;;6.471.560,00
JUNDIAI DO SUL;Jacarezinho;MILHO SAFRINHA;TON;6000;20826;;6.935.058,00
JUNDIAI DO SUL;Jacarezinho;MILHO VERDE (espiga);UNI;10;500000;;190.000,00
JUNDIAI DO SUL;Jacarezinho;MILHO-PIPOCA;TON;3;4,5;;4.693,50
JUNDIAI DO SUL;Jacarezinho;MORANGA;TON;10;200;;98.000,00
JUNDIAI DO SUL;Jacarezinho;MUARES;CAB;;;30;43.303,80
JUNDIAI DO SUL;Jacarezinho;MUDAS DE ESSENCIAS FLORESTAIS NATIVAS;UNI;;10000;;2.700,00
JUNDIAI DO SUL;Jacarezinho;NOVILHAS;CAB;;;4051;3.751.388,04
JUNDIAI DO SUL;Jacarezinho;OVINOS (PARA CORTE);KG;;2500;1625;242.482,50
JUNDIAI DO SUL;Jacarezinho;OVOS DE GALINHA (PARA CONSUMO);DZ;;32000;;62.080,00
JUNDIAI DO SUL;Jacarezinho;PACU;KG;;;3000;16.350,00
JUNDIAI DO SUL;Jacarezinho;PEPINO;TON;1;25;;28.222,50
JUNDIAI DO SUL;Jacarezinho;PESCADO DE AGUA DOCE (DE CAPTURA);KG;;;5000;34.350,00
JUNDIAI DO SUL;Jacarezinho;PIMENTA;TON;0,2;2;;8.040,00
JUNDIAI DO SUL;Jacarezinho;PIMENTAO;TON;0,2;2;;2.732,30
JUNDIAI DO SUL;Jacarezinho;PROPOLIS;KG;;50;;2.629,50
JUNDIAI DO SUL;Jacarezinho;QUIABO;TON;0,2;3;;5.430,00
JUNDIAI DO SUL;Jacarezinho;RABANETE;TON;0,2;4;;6.480,00
JUNDIAI DO SUL;Jacarezinho;REPOLHO;TON;0,2;6;;2.361,42
JUNDIAI DO SUL;Jacarezinho;RUCULA;TON;0,1;1;;2.240,00
JUNDIAI DO SUL;Jacarezinho;SALSA (SALSINHA);TON;0,2;3;;15.630,00
JUNDIAI DO SUL;Jacarezinho;SILAGEM DE MILHO E/OU SORGO;TON;180;9000;;1.271.520,00
JUNDIAI DO SUL;Jacarezinho;SILAGEM OUTRAS (SECA);TON;;300;;25.980,00
JUNDIAI DO SUL;Jacarezinho;SOJA SAFRA NORMAL;TON;6300;21867,3;;22.847.611,06
JUNDIAI DO SUL;Jacarezinho;SUINOS - LEITOES P/ CORTE;KG;;;1200;101.880,00
JUNDIAI DO SUL;Jacarezinho;SUINOS-COMUM (para abate);KG;;1200;1000;133.200,00
JUNDIAI DO SUL;Jacarezinho;SUINOS-RACA (para abate);KG;;700;222;63.048,00
JUNDIAI DO SUL;Jacarezinho;TANGERINA MURCOTE;TON;0,5;10;;6.600,00
JUNDIAI DO SUL;Jacarezinho;TANGERINA PONKAN;TON;0,5;8;;3.680,00
JUNDIAI DO SUL;Jacarezinho;TILAPIA;KG;;;3000;12.030,00
JUNDIAI DO SUL;Jacarezinho;TOUROS;CAB;;;13;34.746,40
JUNDIAI DO SUL;Jacarezinho;TRIGO;TON;900;1754,7;;1.293.792,95
JUNDIAI DO SUL;Jacarezinho;TRIGUILHO;TON;;30;;9.425,10
JUNDIAI DO SUL;Jacarezinho;URUCUM (so graos c/caroco - desidratado);KG;0,1;100;;319
JUNDIAI DO SUL;Jacarezinho;UVA DE MESA;TON;2;24;;61.680,00
JUNDIAI DO SUL;Jacarezinho;VACA (PARA CORTE);KG;;;2197;2.760.860,05
JUNDIAI DO SUL;Jacarezinho;VACA (PARA CRIA);CAB;;;570;912.017,10
JUNDIAI DO SUL;Jacarezinho;VASSOURA (SECA C/SEMENTE);TON;15;7,5;;12.300,00
JURANDA;Campo Mourão;ABOBORA-TETSUKABUTO (KABOTIA);TON;0,5;7;;5.250,00
JURANDA;Campo Mourão;ABOBRINHA VERDE;TON;0,5;4;;3.840,00
JURANDA;Campo Mourão;ACEROLA;TON;0,2;2,5;;2.575,00
JURANDA;Campo Mourão;ALFACE;TON;3,5;27;;24.899,94
JURANDA;Campo Mourão;ALHO;TON;2;4;;22.371,20
JURANDA;Campo Mourão;ALMEIRAO;TON;0,5;6;;11.100,00
JURANDA;Campo Mourão;AMENDOIM SAFRA DAS AGUAS;TON;1;2;;3.856,80
JURANDA;Campo Mourão;AVEIA PRETA (GRAO);TON;100;40;;27.600,00
JURANDA;Campo Mourão;BANANA;TON;0,5;5;;2.620,45
JURANDA;Campo Mourão;BATATA DOCE;TON;0,5;8;;7.520,00
JURANDA;Campo Mourão;BETERRABA;TON;0,5;4;;4.120,00
JURANDA;Campo Mourão;BEZERRAS;CAB;;;25;15.071,00
JURANDA;Campo Mourão;BEZERROS;CAB;;;161;118.030,71
JURANDA;Campo Mourão;BICHO DA SEDA (CASULO);TON;14;7,3;;89.717,00
JURANDA;Campo Mourão;BOVINOS (BOI GORDO);KG;;4114;30;49.875,00
JURANDA;Campo Mourão;BROCOLOS;TON;0,3;7,5;;14.025,00
JURANDA;Campo Mourão;CAMA DE AVIARIO;TON;;810;;59.535,00
JURANDA;Campo Mourão;CAPRINOS (PARA CORTE);KG;;200;60;8.460,00
JURANDA;Campo Mourão;CEBOLINHA (cheiro verde);TON;0,5;4;;17.280,00
JURANDA;Campo Mourão;CENOURA;TON;1;15;;15.378,30
JURANDA;Campo Mourão;CHUCHU;TON;0,5;4;;3.409,08
JURANDA;Campo Mourão;COUVE;TON;0,2;2;;2.840,00
JURANDA;Campo Mourão;COUVE CHINESA;TON;0,5;5;;2.200,00
JURANDA;Campo Mourão;COUVE-FLOR;TON;0,5;8;;29.280,00
JURANDA;Campo Mourão;EQUINOS > 1 ANO (PARA TRABALHO);UNI;;;7;9.239,86
JURANDA;Campo Mourão;EQUINOS DE RACA (EQUITACAO, LAZER,ETC);CAB;;;2;9.482,36
JURANDA;Campo Mourão;ESTERCO DE SUINOS/BOVINOS;TON;;640;;32.044,80
JURANDA;Campo Mourão;FEIJAO SAFRA DAS AGUAS;TON;3;3,6;;8.926,81
JURANDA;Campo Mourão;FRANGO DE CORTE (AVES DE CORTE);KG;0;89041;534251;3.349.860,62
JURANDA;Campo Mourão;GARROTES;CAB;;;149;145.280,96
JURANDA;Campo Mourão;JILO;TON;0,3;3;;4.680,00
JURANDA;Campo Mourão;LEITE;MLT;;2737;;2.518.040,00
JURANDA;Campo Mourão;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;50;;;                      -  
JURANDA;Campo Mourão;MADEIRAS - LENHA;M3;;1730;;60.186,70
JURANDA;Campo Mourão;MANDIOCA CONSUMO (HUMANO);TON;2;36;;29.462,40
JURANDA;Campo Mourão;MANDIOCA INDUSTRIA;TON;11;308;;123.548,04
JURANDA;Campo Mourão;MEL;KG;;1350;;7.641,00
JURANDA;Campo Mourão;MILHO SAFRA NORMAL;TON;1300;11050;;3.757.000,00
JURANDA;Campo Mourão;MILHO SAFRINHA;TON;25000;130000;;43.290.000,00
JURANDA;Campo Mourão;MILHO VERDE (espiga);UNI;4;100000;;38.000,00
JURANDA;Campo Mourão;MORANGO (moranguinho);TON;0,5;5;;27.034,00
JURANDA;Campo Mourão;MUARES;CAB;;;1;1.443,46
JURANDA;Campo Mourão;NOVILHAS;CAB;;;94;87.047,76
JURANDA;Campo Mourão;OVINOS (PARA CORTE);KG;;800;230;22.880,40
JURANDA;Campo Mourão;OVOS DE GALINHA (PARA CONSUMO);DZ;;2125;;4.122,50
JURANDA;Campo Mourão;PEPINO;TON;0,5;6;;6.773,40
JURANDA;Campo Mourão;PIMENTAO;TON;0,5;6;;8.196,90
JURANDA;Campo Mourão;QUIABO;TON;0,5;7;;12.670,00
JURANDA;Campo Mourão;REPOLHO;TON;2,5;30;;11.807,10
JURANDA;Campo Mourão;SEMENTE DE AVEIA PRETA;TON;;48;;1.115,04
JURANDA;Campo Mourão;SEMENTE DE SOJA;TON;;360;;18.201,60
JURANDA;Campo Mourão;SEMENTE DE TRIGO;TON;;235;;17.326,55
JURANDA;Campo Mourão;SILAGEM DE MILHO E/OU SORGO;TON;60;3000;;423.840,00
JURANDA;Campo Mourão;SOJA SAFRA NORMAL;TON;27350;92990;;97.158.741,70
JURANDA;Campo Mourão;SOJA SAFRINHA;TON;500;700;;684.250,00
JURANDA;Campo Mourão;SUINOS - LEITOES P/ CORTE;KG;;;9;560,34
JURANDA;Campo Mourão;SUINOS-RACA (para abate);KG;;30;60;14.910,00
JURANDA;Campo Mourão;TILAPIA;KG;;;22645;90.806,45
JURANDA;Campo Mourão;TRIGO;TON;1200;600;;442.398,00
JURANDA;Campo Mourão;VACA (PARA CORTE);KG;;;58;56.886,40
JURANDA;Campo Mourão;VACA (PARA CRIA);CAB;;;116;185.603,48
JUSSARA;Cianorte;ABOBORA (seca/madura);TON;0,3;4,5;;2.925,00
JUSSARA;Cianorte;ABOBRINHA VERDE;TON;1,2;8;;7.680,00
JUSSARA;Cianorte;ALFACE;TON;1;12;;11.066,64
JUSSARA;Cianorte;ALMEIRAO;TON;0,1;0,6;;1.110,00
JUSSARA;Cianorte;AMENDOIM SAFRA DAS AGUAS;TON;1;4;;7.713,60
JUSSARA;Cianorte;AVEIA PRETA (GRAO);TON;50;35;;24.150,00
JUSSARA;Cianorte;BANANA;TON;4,8;25;;13.102,25
JUSSARA;Cianorte;BERINJELA;TON;2,5;65;;71.500,00
JUSSARA;Cianorte;BEZERRAS;CAB;;;25;15.071,00
JUSSARA;Cianorte;BEZERROS;CAB;;;57;41.787,27
JUSSARA;Cianorte;BICHO DA SEDA (CASULO);TON;2;1,6;;19.664,00
JUSSARA;Cianorte;BOVINOS (BOI GORDO);KG;;1219;376;625.100,00
JUSSARA;Cianorte;CAFE;TON;20;13,7;;62.746,00
JUSSARA;Cianorte;CAMA DE AVIARIO;TON;;13020;;956.970,00
JUSSARA;Cianorte;CANA-DE-ACUCAR;TON;4126;339392;;17.387.052,16
JUSSARA;Cianorte;CAPINEIRAS (forragem verde p/alimentação animal);TON;;150;;5.533,50
JUSSARA;Cianorte;CAPRINOS (PARA CORTE);KG;;24;22;2.481,60
JUSSARA;Cianorte;CENOURA;TON;0,4;7;;7.176,54
JUSSARA;Cianorte;CHUCHU;TON;0,1;0,8;;681,82
JUSSARA;Cianorte;EQUINOS (PARA CORTE);KG;;44;;                      -  
JUSSARA;Cianorte;ESTERCO DE SUINOS/BOVINOS;TON;;240;;12.016,80
JUSSARA;Cianorte;FEIJAO SAFRA DAS AGUAS;TON;1;0,73;;1.810,16
JUSSARA;Cianorte;FEIJAO SAFRA DE INVERNO;TON;5;4;;9.522,68
JUSSARA;Cianorte;FRANGO DE CORTE (AVES DE CORTE);KG;;1427774;8536548;47.522.962,72
JUSSARA;Cianorte;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;3000;1400;15.596,00
JUSSARA;Cianorte;GARROTES;CAB;;;47;45.826,88
JUSSARA;Cianorte;JILO;TON;2,5;80;;124.800,00
JUSSARA;Cianorte;LEITE;MLT;;160;;147.200,00
JUSSARA;Cianorte;LIMAO;TON;1,3;41;;42.640,00
JUSSARA;Cianorte;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;110;;;                      -  
JUSSARA;Cianorte;MADEIRAS - LENHA;M3;;1800;;62.622,00
JUSSARA;Cianorte;MANDIOCA CONSUMO (HUMANO);TON;2;40;;32.736,00
JUSSARA;Cianorte;MANDIOCA INDUSTRIA;TON;377;10603,9;;4.253.542,41
JUSSARA;Cianorte;MEL;KG;;500;;2.830,00
JUSSARA;Cianorte;MILHO SAFRA NORMAL;TON;50;375;;127.500,00
JUSSARA;Cianorte;MILHO SAFRINHA;TON;9500;44650;;14.868.450,00
JUSSARA;Cianorte;MILHO VERDE (espiga);UNI;2,4;120000;;45.600,00
JUSSARA;Cianorte;MUDA DE CANA DE ACUCAR;TON;;11342;;957.945,32
JUSSARA;Cianorte;MUDA DE MANDIOCA (MANIVAS);M3;;2140;;75.092,60
JUSSARA;Cianorte;NOVILHAS;CAB;;;91;84.269,64
JUSSARA;Cianorte;OVINOS (PARA CORTE);KG;;130;;                      -  
JUSSARA;Cianorte;OVINOS < 6 MESES;KG;;;50;5.831,00
JUSSARA;Cianorte;OVOS DE GALINHA (PARA CONSUMO);DZ;;925;;1.794,50
JUSSARA;Cianorte;PALMITO;KG;;7000;;28.210,00
JUSSARA;Cianorte;PEPINO;TON;0,5;7;;7.902,30
JUSSARA;Cianorte;QUIABO;TON;0,2;4;;7.240,00
JUSSARA;Cianorte;REPOLHO;TON;0,2;8;;3.148,56
JUSSARA;Cianorte;SILAGEM DE MILHO E/OU SORGO;TON;7,8;180;;25.430,40
JUSSARA;Cianorte;SILAGEM OUTRAS (SECA);TON;;10;;866
JUSSARA;Cianorte;SOJA SAFRA NORMAL;TON;10700;33170;;34.657.011,10
JUSSARA;Cianorte;SUINOS-COMUM (para abate);KG;;346;288;35.804,16
JUSSARA;Cianorte;TANGERINA MONTENEGRINA;TON;0,3;4,5;;3.285,00
JUSSARA;Cianorte;TILAPIA;KG;;;2200;8.822,00
JUSSARA;Cianorte;TOMATE RISCO;TON;4;152;;281.397,60
JUSSARA;Cianorte;TOMATE SAFRAO;TON;4;154;;371.006,02
JUSSARA;Cianorte;TRIGO;TON;750;1200;;884.796,00
JUSSARA;Cianorte;VACA (PARA CORTE);KG;;;98;108.133,20
KALORE;Apucarana;ABOBORA-TETSUKABUTO (KABOTIA);TON;2;28;;21.000,00
KALORE;Apucarana;ALFACE;TON;2;18;;16.599,96
KALORE;Apucarana;ALHO;TON;3;10,5;;58.724,40
KALORE;Apucarana;AMENDOIM SAFRA DAS AGUAS;TON;2;5;;9.642,00
KALORE;Apucarana;ARROZ SEQUEIRO;TON;20;60;;49.680,00
KALORE;Apucarana;BANANA;TON;2;30;;15.722,70
KALORE;Apucarana;BEZERRAS;CAB;;;508;306.242,72
KALORE;Apucarana;BEZERROS;CAB;;;1292;947.178,12
KALORE;Apucarana;BOVINOS (BOI GORDO);KG;;9097;1039;1.727.337,50
KALORE;Apucarana;CAFE;TON;60;106,8;;489.144,00
KALORE;Apucarana;CAMA DE AVIARIO;TON;;240;;17.640,00
KALORE;Apucarana;CANA-DE-ACUCAR;TON;840;70560;;3.614.788,80
KALORE;Apucarana;CAPRINOS (PARA CORTE);KG;;125;55;7.755,00
KALORE;Apucarana;CARPA;KG;;;100;442
KALORE;Apucarana;EQUINOS (PARA CORTE);KG;;420;126;17.463,60
KALORE;Apucarana;ESTERCO DE SUINOS/BOVINOS;TON;;1950;;97.636,50
KALORE;Apucarana;FEIJAO SAFRA DA SECA;TON;55;66;;175.461,00
KALORE;Apucarana;FEIJAO SAFRA DAS AGUAS;TON;150;135;;334.755,45
KALORE;Apucarana;FRANGO DE CORTE (AVES DE CORTE);KG;;26929;161574;1.055.708,36
KALORE;Apucarana;GALINHA CAIPIRA (AVES CAIPIRAS PESO VIVO);KG;;2610;1570;21.862,25
KALORE;Apucarana;GARROTES;CAB;;;1079;1.052.068,16
KALORE;Apucarana;LARANJA;TON;3;36;;9.274,68
KALORE;Apucarana;LEITE;MLT;;157;;144.440,00
KALORE;Apucarana;MADEIRAS - EM TORA P/SERRARIA - EUCALIPTO;M3;55;100;;7.676,00
KALORE;Apucarana;MADEIRAS - LENHA;M3;;1300;;45.227,00
KALORE;Apucarana;MANDIOCA CONSUMO (HUMANO);TON;3;66;;54.014,40
KALORE;Apucarana;MARACUJA;TON;1;12;;23.880,00
KALORE;Apucarana;MEL;KG;;16770;;94.918,20
KALORE;Apucarana;MELANCIA;TON;1,5;23;;13.110,00
KALORE;Apucarana;MILHO SAFRA NORMAL;TON;500;3500;;1.190.000,00
KALORE;Apucarana;MILHO SAFRINHA;TON;5500;20075;;6.684.975,00
KALORE;Apucarana;NOVILHAS;CAB;;;517;478.762,68
