code;variable;population;year;gender;level;group
4117057;15 a 19;278;2040;woman;4;worker
4117057;20 a 24;261;2040;woman;5;worker
4117057;25 a 29;251;2040;woman;6;worker
4117057;30 a 34;246;2040;woman;7;worker
4117057;35 a 39;282;2040;woman;8;worker
4117057;40 a 44;377;2040;woman;9;worker
4117057;45 a 49;411;2040;woman;10;worker
4117057;50 a 54;297;2040;woman;11;worker
4117057;55 a 59;286;2040;woman;12;worker
4117057;60 a 64;238;2040;woman;13;worker
4117057;> 65;856;2040;woman;14;older
4117107;0 a 4;277;2040;woman;1;younger
4117107;5 a 9;300;2040;woman;2;younger
4117107;10 a 14;313;2040;woman;3;younger
4117107;15 a 19;314;2040;woman;4;worker
4117107;20 a 24;313;2040;woman;5;worker
4117107;25 a 29;308;2040;woman;6;worker
4117107;30 a 34;298;2040;woman;7;worker
4117107;35 a 39;347;2040;woman;8;worker
4117107;40 a 44;415;2040;woman;9;worker
4117107;45 a 49;495;2040;woman;10;worker
4117107;50 a 54;450;2040;woman;11;worker
4117107;55 a 59;431;2040;woman;12;worker
4117107;60 a 64;424;2040;woman;13;worker
4117107;> 65;1454;2040;woman;14;older
4117206;0 a 4;142;2040;woman;1;younger
4117206;5 a 9;149;2040;woman;2;younger
4117206;10 a 14;154;2040;woman;3;younger
4117206;15 a 19;163;2040;woman;4;worker
4117206;20 a 24;172;2040;woman;5;worker
4117206;25 a 29;172;2040;woman;6;worker
4117206;30 a 34;166;2040;woman;7;worker
4117206;35 a 39;157;2040;woman;8;worker
4117206;40 a 44;233;2040;woman;9;worker
4117206;45 a 49;241;2040;woman;10;worker
4117206;50 a 54;212;2040;woman;11;worker
4117206;55 a 59;203;2040;woman;12;worker
4117206;60 a 64;208;2040;woman;13;worker
4117206;> 65;805;2040;woman;14;older
4117255;0 a 4;213;2040;woman;1;younger
4117255;5 a 9;230;2040;woman;2;younger
4117255;10 a 14;240;2040;woman;3;younger
4117255;15 a 19;229;2040;woman;4;worker
4117255;20 a 24;232;2040;woman;5;worker
4117255;25 a 29;229;2040;woman;6;worker
4117255;30 a 34;212;2040;woman;7;worker
4117255;35 a 39;297;2040;woman;8;worker
4117255;40 a 44;363;2040;woman;9;worker
4117255;45 a 49;421;2040;woman;10;worker
4117255;50 a 54;390;2040;woman;11;worker
4117255;55 a 59;388;2040;woman;12;worker
4117255;60 a 64;319;2040;woman;13;worker
4117255;> 65;1267;2040;woman;14;older
4117214;0 a 4;95;2040;woman;1;younger
4117214;5 a 9;99;2040;woman;2;younger
4117214;10 a 14;95;2040;woman;3;younger
4117214;15 a 19;89;2040;woman;4;worker
4117214;20 a 24;90;2040;woman;5;worker
4117214;25 a 29;89;2040;woman;6;worker
4117214;30 a 34;89;2040;woman;7;worker
4117214;35 a 39;123;2040;woman;8;worker
4117214;40 a 44;147;2040;woman;9;worker
4117214;45 a 49;196;2040;woman;10;worker
4117214;50 a 54;137;2040;woman;11;worker
4117214;55 a 59;152;2040;woman;12;worker
4117214;60 a 64;129;2040;woman;13;worker
4117214;> 65;699;2040;woman;14;older
4117222;0 a 4;182;2040;woman;1;younger
4117222;5 a 9;201;2040;woman;2;younger
4117222;10 a 14;200;2040;woman;3;younger
4117222;15 a 19;197;2040;woman;4;worker
4117222;20 a 24;205;2040;woman;5;worker
4117222;25 a 29;211;2040;woman;6;worker
4117222;30 a 34;200;2040;woman;7;worker
4117222;35 a 39;208;2040;woman;8;worker
4117222;40 a 44;305;2040;woman;9;worker
4117222;45 a 49;326;2040;woman;10;worker
4117222;50 a 54;301;2040;woman;11;worker
4117222;55 a 59;295;2040;woman;12;worker
4117222;60 a 64;281;2040;woman;13;worker
4117222;> 65;1145;2040;woman;14;older
4117271;0 a 4;149;2040;woman;1;younger
4117271;5 a 9;169;2040;woman;2;younger
4117271;10 a 14;157;2040;woman;3;younger
4117271;15 a 19;133;2040;woman;4;worker
4117271;20 a 24;123;2040;woman;5;worker
4117271;25 a 29;123;2040;woman;6;worker
4117271;30 a 34;110;2040;woman;7;worker
4117271;35 a 39;148;2040;woman;8;worker
4117271;40 a 44;258;2040;woman;9;worker
4117271;45 a 49;329;2040;woman;10;worker
4117271;50 a 54;308;2040;woman;11;worker
4117271;55 a 59;285;2040;woman;12;worker
4117271;60 a 64;324;2040;woman;13;worker
4117271;> 65;1010;2040;woman;14;older
4117297;0 a 4;51;2040;woman;1;younger
4117297;5 a 9;59;2040;woman;2;younger
4117297;10 a 14;61;2040;woman;3;younger
4117297;15 a 19;60;2040;woman;4;worker
4117297;20 a 24;60;2040;woman;5;worker
4117297;25 a 29;64;2040;woman;6;worker
4117297;30 a 34;69;2040;woman;7;worker
4117297;35 a 39;66;2040;woman;8;worker
4117297;40 a 44;103;2040;woman;9;worker
4117297;45 a 49;138;2040;woman;10;worker
4117297;50 a 54;100;2040;woman;11;worker
4117297;55 a 59;113;2040;woman;12;worker
4117297;60 a 64;99;2040;woman;13;worker
4117297;> 65;394;2040;woman;14;older
4117305;0 a 4;701;2040;woman;1;younger
4117305;5 a 9;715;2040;woman;2;younger
4117305;10 a 14;686;2040;woman;3;younger
4117305;15 a 19;637;2040;woman;4;worker
4117305;20 a 24;609;2040;woman;5;worker
4117305;25 a 29;579;2040;woman;6;worker
4117305;30 a 34;550;2040;woman;7;worker
4117305;35 a 39;654;2040;woman;8;worker
4117305;40 a 44;867;2040;woman;9;worker
4117305;45 a 49;902;2040;woman;10;worker
4117305;50 a 54;810;2040;woman;11;worker
4117305;55 a 59;772;2040;woman;12;worker
4117305;60 a 64;741;2040;woman;13;worker
4117305;> 65;2086;2040;woman;14;older
4117404;0 a 4;64;2040;woman;1;younger
4117404;5 a 9;74;2040;woman;2;younger
4117404;10 a 14;77;2040;woman;3;younger
4117404;15 a 19;75;2040;woman;4;worker
4117404;20 a 24;72;2040;woman;5;worker
4117404;25 a 29;74;2040;woman;6;worker
4117404;30 a 34;78;2040;woman;7;worker
4117404;35 a 39;90;2040;woman;8;worker
4117404;40 a 44;91;2040;woman;9;worker
4117404;45 a 49;140;2040;woman;10;worker
4117404;50 a 54;128;2040;woman;11;worker
4117404;55 a 59;117;2040;woman;12;worker
4117404;60 a 64;107;2040;woman;13;worker
4117404;> 65;382;2040;woman;14;older
4117453;0 a 4;152;2040;woman;1;younger
4117453;5 a 9;167;2040;woman;2;younger
4117453;10 a 14;165;2040;woman;3;younger
4117453;15 a 19;160;2040;woman;4;worker
4117453;20 a 24;166;2040;woman;5;worker
4117453;25 a 29;166;2040;woman;6;worker
4117453;30 a 34;168;2040;woman;7;worker
4117453;35 a 39;176;2040;woman;8;worker
4117453;40 a 44;210;2040;woman;9;worker
4117453;45 a 49;249;2040;woman;10;worker
4117453;50 a 54;200;2040;woman;11;worker
4117453;55 a 59;197;2040;woman;12;worker
4117453;60 a 64;174;2040;woman;13;worker
4117453;> 65;799;2040;woman;14;older
4117503;0 a 4;1220;2040;woman;1;younger
4117503;5 a 9;1277;2040;woman;2;younger
4117503;10 a 14;1349;2040;woman;3;younger
4117503;15 a 19;1427;2040;woman;4;worker
4117503;20 a 24;1491;2040;woman;5;worker
4117503;25 a 29;1457;2040;woman;6;worker
4117503;30 a 34;1403;2040;woman;7;worker
4117503;35 a 39;1531;2040;woman;8;worker
4117503;40 a 44;1751;2040;woman;9;worker
4117503;45 a 49;1838;2040;woman;10;worker
4117503;50 a 54;1765;2040;woman;11;worker
4117503;55 a 59;1694;2040;woman;12;worker
4117503;60 a 64;1552;2040;woman;13;worker
4117503;> 65;5089;2040;woman;14;older
4117602;0 a 4;2183;2040;woman;1;younger
4117602;5 a 9;2137;2040;woman;2;younger
4117602;10 a 14;2073;2040;woman;3;younger
4117602;15 a 19;2054;2040;woman;4;worker
4117602;20 a 24;2043;2040;woman;5;worker
4117602;25 a 29;1894;2040;woman;6;worker
4117602;30 a 34;1740;2040;woman;7;worker
4117602;35 a 39;1856;2040;woman;8;worker
4117602;40 a 44;2052;2040;woman;9;worker
4117602;45 a 49;1776;2040;woman;10;worker
4117602;50 a 54;1499;2040;woman;11;worker
4117602;55 a 59;1422;2040;woman;12;worker
4117602;60 a 64;1276;2040;woman;13;worker
4117602;> 65;3232;2040;woman;14;older
4117701;0 a 4;921;2040;woman;1;younger
4117701;5 a 9;953;2040;woman;2;younger
4117701;10 a 14;967;2040;woman;3;younger
4117701;15 a 19;977;2040;woman;4;worker
4117701;20 a 24;988;2040;woman;5;worker
4117701;25 a 29;951;2040;woman;6;worker
4117701;30 a 34;896;2040;woman;7;worker
4117701;35 a 39;1059;2040;woman;8;worker
4117701;40 a 44;1203;2040;woman;9;worker
4117701;45 a 49;1272;2040;woman;10;worker
4117701;50 a 54;1119;2040;woman;11;worker
4117701;55 a 59;1163;2040;woman;12;worker
4117701;60 a 64;1052;2040;woman;13;worker
4117701;> 65;3176;2040;woman;14;older
4117800;0 a 4;321;2040;woman;1;younger
4117800;5 a 9;327;2040;woman;2;younger
4117800;10 a 14;299;2040;woman;3;younger
4117800;15 a 19;268;2040;woman;4;worker
4117800;20 a 24;259;2040;woman;5;worker
4117800;25 a 29;246;2040;woman;6;worker
4117800;30 a 34;228;2040;woman;7;worker
4117800;35 a 39;332;2040;woman;8;worker
4117800;40 a 44;429;2040;woman;9;worker
4117800;45 a 49;456;2040;woman;10;worker
4117800;50 a 54;432;2040;woman;11;worker
4117800;55 a 59;439;2040;woman;12;worker
4117800;60 a 64;425;2040;woman;13;worker
4117800;> 65;1528;2040;woman;14;older
4117909;0 a 4;783;2040;woman;1;younger
4117909;5 a 9;852;2040;woman;2;younger
4117909;10 a 14;919;2040;woman;3;younger
4117909;15 a 19;968;2040;woman;4;worker
4117909;20 a 24;991;2040;woman;5;worker
4117909;25 a 29;968;2040;woman;6;worker
4117909;30 a 34;947;2040;woman;7;worker
4117909;35 a 39;1046;2040;woman;8;worker
4117909;40 a 44;1083;2040;woman;9;worker
4117909;45 a 49;1260;2040;woman;10;worker
4117909;50 a 54;1216;2040;woman;11;worker
4117909;55 a 59;1174;2040;woman;12;worker
4117909;60 a 64;1111;2040;woman;13;worker
4117909;> 65;4242;2040;woman;14;older
4118006;0 a 4;429;2040;woman;1;younger
4118006;5 a 9;453;2040;woman;2;younger
4118006;10 a 14;480;2040;woman;3;younger
4118006;15 a 19;490;2040;woman;4;worker
4118006;20 a 24;499;2040;woman;5;worker
4118006;25 a 29;494;2040;woman;6;worker
4118006;30 a 34;508;2040;woman;7;worker
4118006;35 a 39;506;2040;woman;8;worker
4118006;40 a 44;556;2040;woman;9;worker
4118006;45 a 49;627;2040;woman;10;worker
4118006;50 a 54;570;2040;woman;11;worker
4118006;55 a 59;521;2040;woman;12;worker
4118006;60 a 64;431;2040;woman;13;worker
4118006;> 65;1553;2040;woman;14;older
4118105;0 a 4;403;2040;woman;1;younger
4118105;5 a 9;413;2040;woman;2;younger
4118105;10 a 14;418;2040;woman;3;younger
4118105;15 a 19;424;2040;woman;4;worker
4118105;20 a 24;427;2040;woman;5;worker
4118105;25 a 29;422;2040;woman;6;worker
4118105;30 a 34;415;2040;woman;7;worker
4118105;35 a 39;361;2040;woman;8;worker
4118105;40 a 44;440;2040;woman;9;worker
4118105;45 a 49;450;2040;woman;10;worker
4118105;50 a 54;412;2040;woman;11;worker
4118105;55 a 59;439;2040;woman;12;worker
4118105;60 a 64;377;2040;woman;13;worker
4118105;> 65;1262;2040;woman;14;older
4118204;0 a 4;5275;2040;woman;1;younger
4118204;5 a 9;5335;2040;woman;2;younger
4118204;10 a 14;5398;2040;woman;3;younger
4118204;15 a 19;5507;2040;woman;4;worker
4118204;20 a 24;5578;2040;woman;5;worker
4118204;25 a 29;5302;2040;woman;6;worker
4118204;30 a 34;5044;2040;woman;7;worker
4118204;35 a 39;5648;2040;woman;8;worker
4118204;40 a 44;6286;2040;woman;9;worker
4118204;45 a 49;5853;2040;woman;10;worker
4118204;50 a 54;5117;2040;woman;11;worker
4118204;55 a 59;5039;2040;woman;12;worker
4118204;60 a 64;4517;2040;woman;13;worker
4118204;> 65;13259;2040;woman;14;older
4118303;0 a 4;114;2040;woman;1;younger
4118303;5 a 9;118;2040;woman;2;younger
4118303;10 a 14;120;2040;woman;3;younger
4118303;15 a 19;123;2040;woman;4;worker
4118303;20 a 24;125;2040;woman;5;worker
4118303;25 a 29;120;2040;woman;6;worker
4118303;30 a 34;117;2040;woman;7;worker
4118303;35 a 39;116;2040;woman;8;worker
4118303;40 a 44;131;2040;woman;9;worker
4118303;45 a 49;157;2040;woman;10;worker
4118303;50 a 54;139;2040;woman;11;worker
4118303;55 a 59;137;2040;woman;12;worker
4118303;60 a 64;129;2040;woman;13;worker
4118303;> 65;414;2040;woman;14;older
4118402;0 a 4;1993;2040;woman;1;younger
4118402;5 a 9;2167;2040;woman;2;younger
4118402;10 a 14;2313;2040;woman;3;younger
4118402;15 a 19;2381;2040;woman;4;worker
4118402;20 a 24;2398;2040;woman;5;worker
4118402;25 a 29;2384;2040;woman;6;worker
4118402;30 a 34;2397;2040;woman;7;worker
4118402;35 a 39;2580;2040;woman;8;worker
4118402;40 a 44;2974;2040;woman;9;worker
4118402;45 a 49;3248;2040;woman;10;worker
4118402;50 a 54;3248;2040;woman;11;worker
4118402;55 a 59;3163;2040;woman;12;worker
4118402;60 a 64;2928;2040;woman;13;worker
4118402;> 65;11755;2040;woman;14;older
4118451;0 a 4;170;2040;woman;1;younger
4118451;5 a 9;184;2040;woman;2;younger
4118451;10 a 14;186;2040;woman;3;younger
4118451;15 a 19;187;2040;woman;4;worker
4118451;20 a 24;192;2040;woman;5;worker
4118451;25 a 29;192;2040;woman;6;worker
4118451;30 a 34;206;2040;woman;7;worker
4118451;35 a 39;207;2040;woman;8;worker
4118451;40 a 44;232;2040;woman;9;worker
4118451;45 a 49;250;2040;woman;10;worker
4118451;50 a 54;258;2040;woman;11;worker
4118451;55 a 59;244;2040;woman;12;worker
4118451;60 a 64;234;2040;woman;13;worker
4118451;> 65;601;2040;woman;14;older
4118501;0 a 4;2392;2040;woman;1;younger
4118501;5 a 9;2553;2040;woman;2;younger
4118501;10 a 14;2790;2040;woman;3;younger
4118501;15 a 19;3000;2040;woman;4;worker
4118501;20 a 24;3081;2040;woman;5;worker
4118501;25 a 29;2992;2040;woman;6;worker
4118501;30 a 34;2890;2040;woman;7;worker
4118501;35 a 39;3053;2040;woman;8;worker
4118501;40 a 44;3276;2040;woman;9;worker
4118501;45 a 49;3297;2040;woman;10;worker
4118501;50 a 54;3322;2040;woman;11;worker
4118501;55 a 59;3094;2040;woman;12;worker
4118501;60 a 64;2701;2040;woman;13;worker
4118501;> 65;11017;2040;woman;14;older
4118600;0 a 4;163;2040;woman;1;younger
4118600;5 a 9;172;2040;woman;2;younger
4118600;10 a 14;168;2040;woman;3;younger
4118600;15 a 19;156;2040;woman;4;worker
4118600;20 a 24;156;2040;woman;5;worker
4118600;25 a 29;156;2040;woman;6;worker
4118600;30 a 34;151;2040;woman;7;worker
4118600;35 a 39;190;2040;woman;8;worker
4118600;40 a 44;189;2040;woman;9;worker
4118600;45 a 49;263;2040;woman;10;worker
4118600;50 a 54;243;2040;woman;11;worker
4118600;55 a 59;209;2040;woman;12;worker
4118600;60 a 64;215;2040;woman;13;worker
4118600;> 65;670;2040;woman;14;older
4118709;0 a 4;186;2040;woman;1;younger
4118709;5 a 9;193;2040;woman;2;younger
4118709;10 a 14;191;2040;woman;3;younger
4118709;15 a 19;195;2040;woman;4;worker
4118709;20 a 24;203;2040;woman;5;worker
4118709;25 a 29;198;2040;woman;6;worker
4118709;30 a 34;173;2040;woman;7;worker
4118709;35 a 39;225;2040;woman;8;worker
4118709;40 a 44;290;2040;woman;9;worker
4118709;45 a 49;294;2040;woman;10;worker
4118709;50 a 54;256;2040;woman;11;worker
4118709;55 a 59;248;2040;woman;12;worker
4118709;60 a 64;249;2040;woman;13;worker
4118709;> 65;674;2040;woman;14;older
4118808;0 a 4;276;2040;woman;1;younger
4118808;5 a 9;289;2040;woman;2;younger
4118808;10 a 14;293;2040;woman;3;younger
4118808;15 a 19;287;2040;woman;4;worker
4118808;20 a 24;300;2040;woman;5;worker
4118808;25 a 29;302;2040;woman;6;worker
4118808;30 a 34;287;2040;woman;7;worker
4118808;35 a 39;358;2040;woman;8;worker
4118808;40 a 44;463;2040;woman;9;worker
4118808;45 a 49;515;2040;woman;10;worker
4118808;50 a 54;468;2040;woman;11;worker
4118808;55 a 59;519;2040;woman;12;worker
4118808;60 a 64;434;2040;woman;13;worker
4118808;> 65;1567;2040;woman;14;older
4118857;0 a 4;147;2040;woman;1;younger
4118857;5 a 9;157;2040;woman;2;younger
4118857;10 a 14;165;2040;woman;3;younger
4118857;15 a 19;166;2040;woman;4;worker
4118857;20 a 24;170;2040;woman;5;worker
4118857;25 a 29;166;2040;woman;6;worker
4118857;30 a 34;167;2040;woman;7;worker
4118857;35 a 39;200;2040;woman;8;worker
4118857;40 a 44;225;2040;woman;9;worker
4118857;45 a 49;251;2040;woman;10;worker
4118857;50 a 54;211;2040;woman;11;worker
4118857;55 a 59;238;2040;woman;12;worker
4118857;60 a 64;191;2040;woman;13;worker
4118857;> 65;746;2040;woman;14;older
4118907;0 a 4;265;2040;woman;1;younger
4118907;5 a 9;302;2040;woman;2;younger
4118907;10 a 14;328;2040;woman;3;younger
4118907;15 a 19;330;2040;woman;4;worker
4118907;20 a 24;337;2040;woman;5;worker
4118907;25 a 29;340;2040;woman;6;worker
4118907;30 a 34;347;2040;woman;7;worker
4118907;35 a 39;371;2040;woman;8;worker
4118907;40 a 44;391;2040;woman;9;worker
4118907;45 a 49;527;2040;woman;10;worker
4118907;50 a 54;483;2040;woman;11;worker
4118907;55 a 59;439;2040;woman;12;worker
4118907;60 a 64;402;2040;woman;13;worker
4118907;> 65;1287;2040;woman;14;older
4119004;0 a 4;126;2040;woman;1;younger
4119004;5 a 9;143;2040;woman;2;younger
4119004;10 a 14;140;2040;woman;3;younger
4119004;15 a 19;126;2040;woman;4;worker
4119004;20 a 24;120;2040;woman;5;worker
4119004;25 a 29;128;2040;woman;6;worker
4119004;30 a 34;139;2040;woman;7;worker
4119004;35 a 39;171;2040;woman;8;worker
4119004;40 a 44;259;2040;woman;9;worker
4119004;45 a 49;276;2040;woman;10;worker
4119004;50 a 54;271;2040;woman;11;worker
4119004;55 a 59;235;2040;woman;12;worker
4119004;60 a 64;211;2040;woman;13;worker
4119004;> 65;914;2040;woman;14;older
4119103;0 a 4;476;2040;woman;1;younger
4119103;5 a 9;484;2040;woman;2;younger
4119103;10 a 14;485;2040;woman;3;younger
4119103;15 a 19;484;2040;woman;4;worker
4119103;20 a 24;491;2040;woman;5;worker
4119103;25 a 29;475;2040;woman;6;worker
4119103;30 a 34;436;2040;woman;7;worker
4119103;35 a 39;500;2040;woman;8;worker
4119103;40 a 44;627;2040;woman;9;worker
4119103;45 a 49;581;2040;woman;10;worker
4119103;50 a 54;514;2040;woman;11;worker
4119103;55 a 59;543;2040;woman;12;worker
4119103;60 a 64;472;2040;woman;13;worker
4119103;> 65;1093;2040;woman;14;older
4119152;0 a 4;4044;2040;woman;1;younger
4119152;5 a 9;4151;2040;woman;2;younger
4119152;10 a 14;4446;2040;woman;3;younger
4119152;15 a 19;4833;2040;woman;4;worker
4119152;20 a 24;5029;2040;woman;5;worker
4119152;25 a 29;4853;2040;woman;6;worker
4119152;30 a 34;4715;2040;woman;7;worker
4119152;35 a 39;5187;2040;woman;8;worker
4119152;40 a 44;5385;2040;woman;9;worker
4119152;45 a 49;5082;2040;woman;10;worker
4119152;50 a 54;4944;2040;woman;11;worker
4119152;55 a 59;4896;2040;woman;12;worker
4119152;60 a 64;4878;2040;woman;13;worker
4119152;> 65;13986;2040;woman;14;older
4119251;0 a 4;76;2040;woman;1;younger
4119251;5 a 9;77;2040;woman;2;younger
4119251;10 a 14;69;2040;woman;3;younger
4119251;15 a 19;58;2040;woman;4;worker
4119251;20 a 24;59;2040;woman;5;worker
4119251;25 a 29;59;2040;woman;6;worker
4119251;30 a 34;50;2040;woman;7;worker
4119251;35 a 39;79;2040;woman;8;worker
4119251;40 a 44;120;2040;woman;9;worker
4119251;45 a 49;140;2040;woman;10;worker
4119251;50 a 54;85;2040;woman;11;worker
4119251;55 a 59;87;2040;woman;12;worker
4119251;60 a 64;68;2040;woman;13;worker
4119251;> 65;241;2040;woman;14;older
4119202;0 a 4;122;2040;woman;1;younger
4119202;5 a 9;136;2040;woman;2;younger
4119202;10 a 14;139;2040;woman;3;younger
4119202;15 a 19;129;2040;woman;4;worker
4119202;20 a 24;122;2040;woman;5;worker
4119202;25 a 29;120;2040;woman;6;worker
4119202;30 a 34;130;2040;woman;7;worker
4119202;35 a 39;166;2040;woman;8;worker
4119202;40 a 44;186;2040;woman;9;worker
4119202;45 a 49;226;2040;woman;10;worker
4119202;50 a 54;243;2040;woman;11;worker
4119202;55 a 59;258;2040;woman;12;worker
4119202;60 a 64;200;2040;woman;13;worker
4119202;> 65;677;2040;woman;14;older
4119301;0 a 4;1086;2040;woman;1;younger
4119301;5 a 9;1094;2040;woman;2;younger
4119301;10 a 14;1052;2040;woman;3;younger
4119301;15 a 19;986;2040;woman;4;worker
4119301;20 a 24;950;2040;woman;5;worker
4119301;25 a 29;880;2040;woman;6;worker
4119301;30 a 34;823;2040;woman;7;worker
4119301;35 a 39;1050;2040;woman;8;worker
4119301;40 a 44;1301;2040;woman;9;worker
4119301;45 a 49;1262;2040;woman;10;worker
4119301;50 a 54;975;2040;woman;11;worker
4119301;55 a 59;950;2040;woman;12;worker
4119301;60 a 64;859;2040;woman;13;worker
4119301;> 65;2313;2040;woman;14;older
4119400;0 a 4;842;2040;woman;1;younger
4119400;5 a 9;869;2040;woman;2;younger
4119400;10 a 14;871;2040;woman;3;younger
4119400;15 a 19;843;2040;woman;4;worker
4119400;20 a 24;819;2040;woman;5;worker
4119400;25 a 29;774;2040;woman;6;worker
4119400;30 a 34;764;2040;woman;7;worker
4119400;35 a 39;840;2040;woman;8;worker
4119400;40 a 44;929;2040;woman;9;worker
4119400;45 a 49;954;2040;woman;10;worker
4119400;50 a 54;881;2040;woman;11;worker
4119400;55 a 59;839;2040;woman;12;worker
4119400;60 a 64;758;2040;woman;13;worker
4119400;> 65;2130;2040;woman;14;older
4119509;0 a 4;5429;2040;woman;1;younger
4119509;5 a 9;5235;2040;woman;2;younger
4119509;10 a 14;5287;2040;woman;3;younger
4119509;15 a 19;5560;2040;woman;4;worker
4119509;20 a 24;5723;2040;woman;5;worker
4119509;25 a 29;5336;2040;woman;6;worker
4119509;30 a 34;4757;2040;woman;7;worker
4119509;35 a 39;5199;2040;woman;8;worker
4119509;40 a 44;5519;2040;woman;9;worker
4119509;45 a 49;4954;2040;woman;10;worker
4119509;50 a 54;4396;2040;woman;11;worker
4119509;55 a 59;4226;2040;woman;12;worker
4119509;60 a 64;3843;2040;woman;13;worker
4119509;> 65;10972;2040;woman;14;older
4119608;0 a 4;710;2040;woman;1;younger
4119608;5 a 9;740;2040;woman;2;younger
4119608;10 a 14;731;2040;woman;3;younger
4119608;15 a 19;699;2040;woman;4;worker
4119608;20 a 24;704;2040;woman;5;worker
4119608;25 a 29;689;2040;woman;6;worker
4119608;30 a 34;658;2040;woman;7;worker
4119608;35 a 39;837;2040;woman;8;worker
4119608;40 a 44;1078;2040;woman;9;worker
4119608;45 a 49;1177;2040;woman;10;worker
4119608;50 a 54;1006;2040;woman;11;worker
4119608;55 a 59;1040;2040;woman;12;worker
4119608;60 a 64;949;2040;woman;13;worker
4119608;> 65;3311;2040;woman;14;older
4119657;0 a 4;108;2040;woman;1;younger
4119657;5 a 9;119;2040;woman;2;younger
4119657;10 a 14;116;2040;woman;3;younger
4119657;15 a 19;115;2040;woman;4;worker
4119657;20 a 24;122;2040;woman;5;worker
4119657;25 a 29;122;2040;woman;6;worker
4119657;30 a 34;107;2040;woman;7;worker
4119657;35 a 39;142;2040;woman;8;worker
4119657;40 a 44;160;2040;woman;9;worker
4119657;45 a 49;162;2040;woman;10;worker
4119657;50 a 54;130;2040;woman;11;worker
4119657;55 a 59;104;2040;woman;12;worker
4119657;60 a 64;111;2040;woman;13;worker
4119657;> 65;364;2040;woman;14;older
4119707;0 a 4;94;2040;woman;1;younger
4119707;5 a 9;102;2040;woman;2;younger
4119707;10 a 14;104;2040;woman;3;younger
4119707;15 a 19;100;2040;woman;4;worker
4119707;20 a 24;100;2040;woman;5;worker
4119707;25 a 29;101;2040;woman;6;worker
4119707;30 a 34;98;2040;woman;7;worker
4119707;35 a 39;121;2040;woman;8;worker
4119707;40 a 44;136;2040;woman;9;worker
4119707;45 a 49;152;2040;woman;10;worker
4119707;50 a 54;161;2040;woman;11;worker
4119707;55 a 59;119;2040;woman;12;worker
4119707;60 a 64;123;2040;woman;13;worker
4119707;> 65;510;2040;woman;14;older
4119806;0 a 4;252;2040;woman;1;younger
4119806;5 a 9;277;2040;woman;2;younger
4119806;10 a 14;282;2040;woman;3;younger
4119806;15 a 19;266;2040;woman;4;worker
4119806;20 a 24;260;2040;woman;5;worker
4119806;25 a 29;260;2040;woman;6;worker
4119806;30 a 34;283;2040;woman;7;worker
4119806;35 a 39;332;2040;woman;8;worker
4119806;40 a 44;423;2040;woman;9;worker
4119806;45 a 49;571;2040;woman;10;worker
4119806;50 a 54;497;2040;woman;11;worker
4119806;55 a 59;492;2040;woman;12;worker
4119806;60 a 64;442;2040;woman;13;worker
4119806;> 65;1993;2040;woman;14;older
4119905;0 a 4;11928;2040;woman;1;younger
4119905;5 a 9;12290;2040;woman;2;younger
4119905;10 a 14;12837;2040;woman;3;younger
4119905;15 a 19;13399;2040;woman;4;worker
4119905;20 a 24;13523;2040;woman;5;worker
4119905;25 a 29;12894;2040;woman;6;worker
4119905;30 a 34;12424;2040;woman;7;worker
4119905;35 a 39;13445;2040;woman;8;worker
4119905;40 a 44;14404;2040;woman;9;worker
4119905;45 a 49;13995;2040;woman;10;worker
4119905;50 a 54;12913;2040;woman;11;worker
4119905;55 a 59;12176;2040;woman;12;worker
4119905;60 a 64;11803;2040;woman;13;worker
4119905;> 65;37354;2040;woman;14;older
4119954;0 a 4;905;2040;woman;1;younger
4119954;5 a 9;883;2040;woman;2;younger
4119954;10 a 14;851;2040;woman;3;younger
4119954;15 a 19;838;2040;woman;4;worker
4119954;20 a 24;833;2040;woman;5;worker
4119954;25 a 29;811;2040;woman;6;worker
4119954;30 a 34;804;2040;woman;7;worker
4119954;35 a 39;978;2040;woman;8;worker
4119954;40 a 44;1264;2040;woman;9;worker
4119954;45 a 49;1383;2040;woman;10;worker
4119954;50 a 54;1322;2040;woman;11;worker
4119954;55 a 59;1492;2040;woman;12;worker
4119954;60 a 64;1597;2040;woman;13;worker
4119954;> 65;5618;2040;woman;14;older
4120002;0 a 4;243;2040;woman;1;younger
4120002;5 a 9;272;2040;woman;2;younger
4120002;10 a 14;280;2040;woman;3;younger
4120002;15 a 19;280;2040;woman;4;worker
4120002;20 a 24;280;2040;woman;5;worker
4120002;25 a 29;275;2040;woman;6;worker
4120002;30 a 34;271;2040;woman;7;worker
4120002;35 a 39;342;2040;woman;8;worker
4120002;40 a 44;448;2040;woman;9;worker
4120002;45 a 49;547;2040;woman;10;worker
4120002;50 a 54;540;2040;woman;11;worker
4120002;55 a 59;527;2040;woman;12;worker
4120002;60 a 64;558;2040;woman;13;worker
4120002;> 65;2114;2040;woman;14;older
4120101;0 a 4;129;2040;woman;1;younger
4120101;5 a 9;137;2040;woman;2;younger
4120101;10 a 14;142;2040;woman;3;younger
4120101;15 a 19;139;2040;woman;4;worker
4120101;20 a 24;137;2040;woman;5;worker
4120101;25 a 29;133;2040;woman;6;worker
4120101;30 a 34;124;2040;woman;7;worker
